       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -1.37470387e-05   3.87055918e-17  -6.55716985e-18   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -2.62062305e-05   7.37860443e-17  -1.24949218e-17  -6.28609314e-38
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -1.83460724e-05   5.16557575e-17  -8.74307310e-18  -3.08030929e-38
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -2.41057450e-05   6.78737822e-17  -1.14825133e-17  -5.31880917e-38
  3.20000000e-07   0.00000000e+00   0.00000000e+00  -2.67574701e-05   7.53412252e-17  -1.27393372e-17  -6.55331813e-38
  4.00000000e-07   0.00000000e+00   0.00000000e+00  -2.55762275e-05   7.20162198e-17  -1.21708573e-17  -5.98678496e-38
  4.80000000e-07   0.00000000e+00   0.00000000e+00  -2.54725475e-05   7.17254091e-17  -1.21148535e-17  -5.93834362e-38
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -2.72937849e-05   7.68549440e-17  -1.29732948e-17  -6.81864647e-38
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -2.99245683e-05   8.42642634e-17  -1.42151502e-17  -8.19643072e-38
  7.20000000e-07   0.00000000e+00   0.00000000e+00  -3.25805408e-05   9.17448125e-17  -1.54671861e-17  -9.71502961e-38
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -2.78147976e-05   7.83261969e-17  -1.31962493e-17  -7.08144642e-38
