     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.128609e+01   1.006802e+00   5.038477e+04   6.194594e+04  -2.163792e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.165265e+06   0.000000e+00  -0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.040308e-01   1.129104e+01   8.336986e-01   5.038477e+04   6.194594e+04  -2.163792e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.165265e+06   0.000000e+00 -3.229857e-159  2.843463e-314
       16000   1.599900e-07   1.080616e-01   1.129600e+01   6.605952e-01   5.038477e+04   6.194594e+04  -2.163792e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.165265e+06   0.000000e+00 -3.229857e-159  2.843463e-314
       24000   2.399900e-07   1.120923e-01   1.130096e+01   4.874918e-01   5.038477e+04   6.194594e+04  -2.163792e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.165265e+06   0.000000e+00 -3.229857e-159  2.843463e-314
       32000   3.199900e-07   1.161231e-01   1.130591e+01   3.143884e-01   5.038477e+04   6.194594e+04  -2.163792e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.165265e+06   0.000000e+00 -3.229857e-159  2.843463e-314
       40000   3.999900e-07   1.201539e-01   1.131087e+01   1.412850e-01   5.038477e+04   6.194594e+04  -2.163792e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.165265e+06   0.000000e+00 -3.229857e-159  2.843463e-314
