     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   2.052248e+01   2.434982e+01   1.000000e-01  -4.037767e+04  -1.216432e+04   1.412706e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-09   2.052215e+01   2.434973e+01   1.011306e-01  -4.069646e+04  -9.691794e+03   1.413704e+05  -3.966317e+10   3.092224e+11   9.781870e+09   1.474304e+05   7.534652e-26   0.000000e+00   0.000000e+00
       16000   1.599900e-08   2.052182e+01   2.434967e+01   1.022618e-01  -4.101223e+04  -7.217008e+03   1.414271e+05  -3.927619e+10   3.094588e+11   4.402690e+09   1.474304e+05   7.537702e-26   0.000000e+00   0.000000e+00
       24000   2.399900e-08   2.052150e+01   2.434962e+01   1.033933e-01  -4.132483e+04  -4.740698e+03   1.414408e+05  -3.887139e+10   3.096034e+11  -9.793527e+08   1.474304e+05   7.540756e-26   0.000000e+00   0.000000e+00
       32000   3.199900e-08   2.052116e+01   2.434959e+01   1.045247e-01  -4.163413e+04  -2.263599e+03   1.414114e+05  -3.844888e+10   3.096560e+11  -6.362648e+09   1.474304e+05   7.543810e-26   0.000000e+00   0.000000e+00
       40000   3.999900e-08   2.052083e+01   2.434958e+01   1.056558e-01  -4.193997e+04   2.135523e+02   1.413390e+05  -3.800878e+10   3.096166e+11  -1.174558e+10   1.474304e+05   7.546865e-26   0.000000e+00   0.000000e+00
       48000   4.799900e-08   2.052049e+01   2.434959e+01   1.067861e-01  -4.224222e+04   2.690020e+03   1.412235e+05  -3.755123e+10   3.094851e+11  -1.712655e+10   1.474304e+05   7.549916e-26   0.000000e+00   0.000000e+00
       56000   5.599900e-08   2.052015e+01   2.434962e+01   1.079152e-01  -4.254074e+04   5.165068e+03   1.410650e+05  -3.707637e+10   3.092616e+11  -2.250393e+10   1.474304e+05   7.552964e-26   0.000000e+00   0.000000e+00
       64000   6.399900e-08   2.051981e+01   2.434968e+01   1.090430e-01  -4.283540e+04   7.637960e+03   1.408634e+05  -3.658436e+10   3.089459e+11  -2.787611e+10   1.474304e+05   7.556007e-26   0.000000e+00   0.000000e+00
       72000   7.199900e-08   2.051947e+01   2.434975e+01   1.101689e-01  -4.312605e+04   1.010796e+04   1.406190e+05  -3.607536e+10   3.085382e+11  -3.324147e+10   1.474304e+05   7.559042e-26   0.000000e+00   0.000000e+00
       80000   7.999900e-08   2.051912e+01   2.434984e+01   1.112928e-01  -4.341256e+04   1.257433e+04   1.403316e+05  -3.554956e+10   3.080385e+11  -3.859841e+10   1.474304e+05   7.562069e-26   0.000000e+00   0.000000e+00
       88000   8.799900e-08   2.051877e+01   2.434995e+01   1.124141e-01  -4.369479e+04   1.503633e+04   1.400014e+05  -3.500715e+10   3.074469e+11  -4.394531e+10   1.474304e+05   7.565086e-26   0.000000e+00   0.000000e+00
       96000   9.599900e-08   2.051842e+01   2.435008e+01   1.135327e-01  -4.397263e+04   1.749323e+04   1.396285e+05  -3.444833e+10   3.067635e+11  -4.928056e+10   1.474304e+05   7.568090e-26   0.000000e+00   0.000000e+00
      104000   1.039990e-07   2.051807e+01   2.435023e+01   1.146481e-01  -4.424592e+04   1.994430e+04   1.392130e+05  -3.387332e+10   3.059883e+11  -5.460255e+10   1.474304e+05   7.571082e-26   0.000000e+00   0.000000e+00
      112000   1.119990e-07   2.051771e+01   2.435040e+01   1.157600e-01  -4.451456e+04   2.238880e+04   1.387549e+05  -3.328235e+10   3.051217e+11  -5.990967e+10   1.474304e+05   7.574058e-26   0.000000e+00   0.000000e+00
      120000   1.199990e-07   2.051736e+01   2.435059e+01   1.168680e-01  -4.477840e+04   2.482600e+04   1.382544e+05  -3.267565e+10   3.041637e+11  -6.520033e+10   1.474304e+05   7.577018e-26   0.000000e+00   0.000000e+00
      128000   1.279990e-07   2.051700e+01   2.435079e+01   1.179719e-01  -4.503733e+04   2.725518e+04   1.377117e+05  -3.205347e+10   3.031146e+11  -7.047291e+10   1.474304e+05   7.579960e-26   0.000000e+00   0.000000e+00
      136000   1.359990e-07   2.051664e+01   2.435102e+01   1.190713e-01  -4.529121e+04   2.967559e+04   1.371269e+05  -3.141608e+10   3.019747e+11  -7.572584e+10   1.474304e+05   7.582882e-26   0.000000e+00   0.000000e+00
      144000   1.439990e-07   2.051627e+01   2.435127e+01   1.201659e-01  -4.553994e+04   3.208653e+04   1.365002e+05  -3.076374e+10   3.007441e+11  -8.095751e+10   1.474304e+05   7.585784e-26   0.000000e+00   0.000000e+00
      152000   1.519990e-07   2.051591e+01   2.435154e+01   1.212552e-01  -4.578339e+04   3.448726e+04   1.358317e+05  -3.009674e+10   2.994232e+11  -8.616634e+10   1.474304e+05   7.588664e-26   0.000000e+00   0.000000e+00
      160000   1.599990e-07   2.051554e+01   2.435182e+01   1.223390e-01  -4.602145e+04   3.687706e+04   1.351216e+05  -2.941536e+10   2.980123e+11  -9.135076e+10   1.474304e+05   7.591520e-26   0.000000e+00   0.000000e+00
      168000   1.679990e-07   2.051517e+01   2.435213e+01   1.234170e-01  -4.625400e+04   3.925521e+04   1.343701e+05  -2.871992e+10   2.965118e+11  -9.650918e+10   1.474304e+05   7.594350e-26   0.000000e+00   0.000000e+00
