       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -2.70435408e-02   5.25055886e-03   2.16567361e-04  -1.07334621e-16  -5.51136035e-16  -4.12621003e-17
  8.00000000e-10  -2.70434692e-02   5.25056459e-03   2.16670073e-04  -1.07327433e-16  -5.51047244e-16  -4.24470107e-17
  1.60000000e-09  -2.70433976e-02   5.25057087e-03   2.16772769e-04  -1.07319787e-16  -5.50955995e-16  -4.36317190e-17
  2.40000000e-09  -2.70433258e-02   5.25057767e-03   2.16875448e-04  -1.07311681e-16  -5.50862287e-16  -4.48162201e-17
  3.20000000e-09  -2.70432539e-02   5.25058501e-03   2.16978109e-04  -1.07303117e-16  -5.50766122e-16  -4.60005086e-17
  4.00000000e-09  -2.70431819e-02   5.25059288e-03   2.17080751e-04  -1.07294094e-16  -5.50667499e-16  -4.71845793e-17
  4.80000000e-09  -2.70431098e-02   5.25060128e-03   2.17183374e-04  -1.07284613e-16  -5.50566419e-16  -4.83684269e-17
  5.60000000e-09  -2.70430376e-02   5.25061022e-03   2.17285978e-04  -1.07274673e-16  -5.50462883e-16  -4.95520460e-17
  6.40000000e-09  -2.70429653e-02   5.25061969e-03   2.17388563e-04  -1.07264274e-16  -5.50356891e-16  -5.07354315e-17
  7.20000000e-09  -2.70428929e-02   5.25062969e-03   2.17491126e-04  -1.07253416e-16  -5.50248444e-16  -5.19185781e-17
  8.00000000e-09  -2.70428204e-02   5.25064023e-03   2.17593669e-04  -1.07242100e-16  -5.50137542e-16  -5.31014805e-17
  8.80000000e-09  -2.70427478e-02   5.25065129e-03   2.17696191e-04  -1.07230325e-16  -5.50024185e-16  -5.42841335e-17
  9.60000000e-09  -2.70426751e-02   5.25066289e-03   2.17798690e-04  -1.07218092e-16  -5.49908375e-16  -5.54665317e-17
  1.04000000e-08  -2.70426023e-02   5.25067503e-03   2.17901168e-04  -1.07205401e-16  -5.49790111e-16  -5.66486699e-17
  1.12000000e-08  -2.70425294e-02   5.25068769e-03   2.18003622e-04  -1.07192251e-16  -5.49669395e-16  -5.78305428e-17
  1.20000000e-08  -2.70424563e-02   5.25070089e-03   2.18106053e-04  -1.07178643e-16  -5.49546227e-16  -5.90121452e-17
  1.28000000e-08  -2.70423832e-02   5.25071461e-03   2.18208460e-04  -1.07164576e-16  -5.49420607e-16  -6.01934718e-17
  1.36000000e-08  -2.70423100e-02   5.25072887e-03   2.18310843e-04  -1.07150051e-16  -5.49292536e-16  -6.13745174e-17
  1.44000000e-08  -2.70422366e-02   5.25074366e-03   2.18413201e-04  -1.07135068e-16  -5.49162015e-16  -6.25552767e-17
  1.52000000e-08  -2.70421632e-02   5.25075899e-03   2.18515534e-04  -1.07119627e-16  -5.49029045e-16  -6.37357444e-17
  1.60000000e-08  -2.70420897e-02   5.25077484e-03   2.18617841e-04  -1.07103728e-16  -5.48893625e-16  -6.49159153e-17
  1.68000000e-08  -2.70420160e-02   5.25079122e-03   2.18720121e-04  -1.07087371e-16  -5.48755757e-16  -6.60957841e-17
  1.76000000e-08  -2.70419423e-02   5.25080814e-03   2.18822375e-04  -1.07070555e-16  -5.48615442e-16  -6.72753456e-17
  1.84000000e-08  -2.70418684e-02   5.25082559e-03   2.18924601e-04  -1.07053282e-16  -5.48472679e-16  -6.84545945e-17
  1.92000000e-08  -2.70417944e-02   5.25084356e-03   2.19026800e-04  -1.07035551e-16  -5.48327470e-16  -6.96335256e-17
  2.00000000e-08  -2.70417204e-02   5.25086207e-03   2.19128970e-04  -1.07017362e-16  -5.48179815e-16  -7.08121335e-17
  2.08000000e-08  -2.70416462e-02   5.25088111e-03   2.19231111e-04  -1.06998716e-16  -5.48029715e-16  -7.19904132e-17
