energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
449.999  11710000000.0  75230000000.0  4.4600000000000005e-07  2.75e-07  2.0000000000000002e-07
499.999  12350000000.000002  76980000000.0  4.800000000000001e-07  2.9300000000000004e-07  2.1300000000000001e-07
549.999  12950000000.0  78510000000.0  5.140000000000001e-07  3.11e-07  2.26e-07
599.999  13530000000.0  79870000000.0  5.46e-07  3.28e-07  2.3800000000000001e-07
649.999  14080000000.0  81070000000.0  5.79e-07  3.4500000000000003e-07  2.5000000000000004e-07
699.999  14610000000.0  82150000000.0  6.110000000000001e-07  3.61e-07  2.62e-07
799.999  15620000000.0  83989999999.99998  6.74e-07  3.9300000000000004e-07  2.86e-07
899.999  16570000000.0  85490000000.0  7.36e-07  4.25e-07  3.08e-07
999.999  17460000000.0  86730000000.0  7.970000000000001e-07  4.5500000000000004e-07  3.3e-07
1100.0  18310000000.0  87750000000.0  8.580000000000001e-07  4.85e-07  3.5200000000000003e-07
1200.0  19130000000.0  88610000000.0  9.18e-07  5.140000000000001e-07  3.73e-07
1300.0  19910000000.0  89320000000.0  9.770000000000001e-07  5.43e-07  3.9300000000000004e-07
1400.0  20660000000.0  89910000000.0  1.0360000000000001e-06  5.71e-07  4.1400000000000003e-07
1500.0  21389999999.999996  90399999999.99998  1.095e-06  5.99e-07  4.3400000000000005e-07
1600.0  22090000000.0  90810000000.0  1.153e-06  6.27e-07  4.5300000000000005e-07
1700.0  22770000000.0  91140000000.00002  1.2110000000000001e-06  6.550000000000001e-07  4.73e-07
1800.0  23430000000.0  91400000000.0  1.269e-06  6.82e-07  4.92e-07
2000.0  24700000000.000004  91780000000.00002  1.384e-06  7.350000000000001e-07  5.3e-07
2250.0  26190000000.000004  92000000000.0  1.528e-06  8.000000000000001e-07  5.77e-07
2500.0  27610000000.0  92030000000.0  1.6710000000000002e-06  8.650000000000001e-07  6.22e-07
2750.0  28960000000.0  91910000000.0  1.813e-06  9.28e-07  6.67e-07
3000.0  30250000000.0  91670000000.0  1.955e-06  9.9e-07  7.100000000000001e-07
3250.0  31480000000.0  91340000000.0  2.097e-06  1.052e-06  7.54e-07
3500.0  32670000000.0  90950000000.0  2.239e-06  1.113e-06  7.970000000000001e-07
3750.0  33820000000.0  90500000000.0  2.381e-06  1.173e-06  8.39e-07
4000.0  34930000000.0  90010000000.0  2.5230000000000002e-06  1.233e-06  8.81e-07
4500.0  37040000000.0  88950000000.0  2.808e-06  1.35e-06  9.64e-07
5000.0  39050000000.0  87810000000.0  3.0930000000000003e-06  1.4650000000000002e-06  1.046e-06
5500.0  40950000000.0  86630000000.0  3.379e-06  1.579e-06  1.126e-06
6000.0  42770000000.0  85430000000.0  3.665e-06  1.6900000000000001e-06  1.206e-06
6500.0  44520000000.0  84230000000.0  3.9520000000000004e-06  1.8000000000000001e-06  1.285e-06
7000.0  46200000000.0  83040000000.0  4.2410000000000006e-06  1.908e-06  1.364e-06
8000.0  49390000000.0  80710000000.0  4.819e-06  2.12e-06  1.5190000000000002e-06
9000.0  52390000000.0  78480000000.0  5.4010000000000005e-06  2.3260000000000003e-06  1.6730000000000001e-06
10000.0  55220000000.0  76350000000.0  5.985e-06  2.528e-06  1.824e-06
11000.0  57920000000.0  74330000000.0  6.571e-06  2.724e-06  1.974e-06
12000.0  60490000000.0  72410000000.0  7.158000000000001e-06  2.915e-06  2.1230000000000003e-06
13000.0  62960000000.0  70600000000.0  7.747e-06  3.102e-06  2.2700000000000003e-06
14000.0  65340000000.0  68890000000.0  8.337e-06  3.2850000000000003e-06  2.4160000000000002e-06
15000.0  67630000000.0  67270000000.0  8.927000000000001e-06  3.463e-06  2.561e-06
16000.0  69850000000.0  65730000000.00001  9.518000000000001e-06  3.637e-06  2.7040000000000003e-06
17000.0  72000000000.0  64269999999.99999  1.0100000000000002e-05  3.8080000000000002e-06  2.8460000000000004e-06
18000.0  74090000000.0  62880000000.0  1.0700000000000001e-05  3.974e-06  2.9870000000000004e-06
20000.0  78090000000.0  60310000000.0  1.1900000000000001e-05  4.2970000000000005e-06  3.265e-06
22500.0  82830000000.0  57420000000.0  1.3400000000000002e-05  4.682e-06  3.6060000000000003e-06
25000.0  87820000000.0  54830000000.0  1.48e-05  5.047e-06  3.938e-06
27500.0  92770000000.0  52510000000.0  1.63e-05  5.392e-06  4.262e-06
30000.0  97010000000.0  50400000000.0  1.77e-05  5.718e-06  4.577e-06
32500.0  100800000000.0  48490000000.0  1.91e-05  6.031e-06  4.8830000000000005e-06
35000.0  104200000000.0  46740000000.0  2.0600000000000003e-05  6.33e-06  5.1820000000000005e-06
