energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
27500000.0  2939000000000.0  6657000000.0  0.0015594  5.2100000000000006e-05  6.16e-05
30000000.0  2940000000000.0  6188000000.0  0.0016442  5.360000000000001e-05  6.220000000000001e-05
32500000.0  2933000000000.0  5784000000.0  0.0017291000000000001  5.5e-05  6.280000000000001e-05
35000000.0  2920000000000.0  5433000000.0  0.0018143000000000002  5.650000000000001e-05  6.330000000000001e-05
37500000.0  2901000000000.0  5125000000.0  0.0019000000000000002  5.7900000000000005e-05  6.390000000000001e-05
40000000.0  2879000000000.0  4852000000.0  0.0019863000000000003  5.92e-05  6.440000000000001e-05
45000000.0  2826000000000.0  4389000000.0  0.0021613  6.440000000000001e-05  6.54e-05
50000000.0  2768000000000.0  4012000000.0  0.0023397  6.93e-05  6.63e-05
55000000.0  2707000000000.0  3698000000.0  0.0025221  7.410000000000001e-05  6.730000000000001e-05
60000000.0  2646000000000.0  3433000000.0  0.0027086000000000002  7.88e-05  6.82e-05
65000000.0  2586000000000.0  3205000000.0  0.0028995  8.35e-05  6.910000000000001e-05
70000000.0  2528000000000.0  3007000000.0  0.0030948000000000004  8.810000000000001e-05  7.000000000000001e-05
80000000.0  2418000000000.0  2680000000.0  0.0034989  0.00010520000000000001  7.18e-05
90000000.0  2349000000000.0  2420000000.0  0.0039180000000000005  0.000121  7.360000000000001e-05
100000000.0  2266000000000.0  2209000000.0  0.0043511  0.00013580000000000002  7.55e-05
110000000.0  2197000000000.0  2034000000.0  0.0047989  0.00015010000000000002  7.740000000000001e-05
120000000.0  2135000000000.0  1885000000.0  0.0052603  0.0001638  7.94e-05
130000000.0  2078000000000.0  1758000000.0  0.0057347000000000006  0.0001772  8.140000000000001e-05
140000000.0  2026000000000.0  1648000000.0  0.0062217  0.00019030000000000002  8.340000000000001e-05
150000000.0  1977000000000.0  1552000000.0  0.006721100000000001  0.0002032  8.550000000000002e-05
160000000.0  1932000000000.0  1466000000.0  0.0072323000000000005  0.0002158  8.77e-05
170000000.0  1890000000000.0  1391000000.0  0.0077552  0.0002283  8.99e-05
180000000.0  1850000000000.0  1323000000.0  0.008289600000000001  0.00024070000000000002  9.210000000000002e-05
200000000.0  1777000000000.0  1206000000.0  0.009392000000000001  0.00028710000000000004  9.680000000000001e-05
225000000.0  1695000000000.0  1087000000.0  0.0108  0.0003523  0.0001029
250000000.0  1620000000000.0  990600000.0  0.0123  0.00041220000000000004  0.0001093
275000000.0  1552000000000.0  910600000.0  0.0139  0.000469  0.000116
300000000.0  1488000000000.0  843200000.0000001  0.015600000000000001  0.0005238  0.0001229
325000000.0  1429000000000.0  785500000.0  0.0173  0.0005775  0.0001302
350000000.0  1374000000000.0  735600000.0  0.0191  0.0006305  0.00013780000000000002
375000000.0  1322000000000.0  691900000.0  0.0209  0.0006832  0.00014560000000000002
400000000.0  1273000000000.0  653300000.0  0.022799999999999997  0.0007359  0.00015380000000000003
450000000.0  1184000000000.0  588400000.0  0.0269  0.0009350000000000001  0.00017100000000000004
500000000.0  1105000000000.0  535600000.00000006  0.0313  0.0011215  0.0001895
550000000.0  1035000000000.0  492000000.0  0.036000000000000004  0.0013025  0.00020920000000000004
600000000.0  972800000000.0  455200000.0  0.0409  0.0014815000000000002  0.00023010000000000004
650000000.0  917600000000.0  423800000.0  0.046200000000000005  0.0016605000000000003  0.0002523
700000000.0  868600000000.0  396600000.0  0.0518  0.0018405000000000003  0.0002758
800000000.0  787099999999.9999  351900000.0  0.0639  0.0025142000000000003  0.0003264
900000000.0  723900000000.0  316600000.0  0.0772  0.0031371  0.00038170000000000006
1000000000.0  675400000000.0001  288000000.0  0.09150000000000001  0.0037341000000000006  0.00044110000000000004
