energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
35000000.0  2524000000000.0  3590000000.0  0.0018380000000000002  5.660000000000001e-05  5.940000000000001e-05
37500000.0  2489000000000.0  3384000000.0  0.0019376  5.85e-05  6.000000000000001e-05
40000000.0  2453000000000.0  3202999999.9999995  0.0020386000000000002  6.030000000000001e-05  6.05e-05
45000000.0  2380000000000.0  2895000000.0  0.0022452  6.720000000000001e-05  6.16e-05
50000000.0  2307000000000.0  2645000000.0  0.0024583000000000005  7.38e-05  6.27e-05
55000000.0  2237000000000.0  2436000000.0  0.0026782  8.03e-05  6.37e-05
60000000.0  2169000000000.0  2260000000.0  0.0029049  8.66e-05  6.48e-05
65000000.0  2111000000000.0  2109000000.0  0.0031383  9.28e-05  6.59e-05
70000000.0  2069000000000.0  1978000000.0  0.0033773000000000006  9.900000000000001e-05  6.7e-05
80000000.0  1969000000000.0  1762000000.0  0.0038725000000000005  0.00012150000000000001  6.93e-05
90000000.0  1885000000000.0  1590000000.0  0.0043911  0.00014220000000000001  7.170000000000001e-05
100000000.0  1811000000000.0  1451000000.0  0.0049319  0.00016170000000000003  7.410000000000001e-05
110000000.0  1744000000000.0  1335000000.0  0.0054941  0.0001804  7.670000000000001e-05
120000000.0  1684000000000.0  1237000000.0  0.0060772000000000005  0.0001986  7.94e-05
130000000.0  1629000000000.0  1153000000.0  0.0066806  0.00021640000000000003  8.210000000000002e-05
140000000.0  1578000000000.0  1080000000.0  0.007304000000000001  0.00023390000000000002  8.5e-05
150000000.0  1531000000000.0  1017000000.0  0.007947000000000001  0.00025110000000000003  8.79e-05
160000000.0  1487000000000.0  960800000.0  0.0086095  0.0002683  9.1e-05
170000000.0  1446000000000.0  910800000.0  0.0092911  0.00028530000000000005  9.420000000000001e-05
180000000.0  1407000000000.0  866100000.0000001  0.0099918  0.00030220000000000003  9.750000000000001e-05
200000000.0  1336000000000.0  789200000.0  0.0115  0.00036630000000000007  0.0001043
225000000.0  1257000000000.0  711100000.0000001  0.0134  0.0004572  0.0001134
250000000.0  1186000000000.0  647800000.0  0.0154  0.0005417000000000001  0.0001231
275000000.0  1122000000000.0  595300000.0  0.0176  0.0006229  0.00013330000000000001
300000000.0  1064000000000.0  551000000.0  0.0199  0.0007024  0.0001442
325000000.0  1011000000000.0  513100000.0  0.0223  0.0007811000000000001  0.00015560000000000001
350000000.0  963400000000.0  480400000.0  0.0248  0.0008598000000000001  0.0001677
375000000.0  919400000000.0  451700000.0  0.0275  0.0009388  0.00018030000000000002
400000000.0  879000000000.0  426500000.0  0.030299999999999997  0.0010183  0.0001934
450000000.0  807800000000.0  383900000.0  0.0362  0.0013206000000000001  0.00022150000000000002
500000000.0  747400000000.0  349400000.0  0.0426  0.0016049000000000002  0.000252
550000000.0  696100000000.0  320800000.0  0.0496  0.0018818000000000003  0.00028470000000000004
600000000.0  652300000000.0  296700000.0  0.057  0.0021557  0.0003196
650000000.0  615000000000.0  276200000.0  0.0649  0.0024288  0.00035670000000000005
700000000.0  583100000000.0  258399999.99999997  0.0732  0.0027019  0.0003958
800000000.0  532600000000.0  229100000.0  0.09119999999999999  0.0037095  0.00047960000000000006
900000000.0  495900000000.00006  206100000.0  0.1106  0.0046213  0.0005700000000000001
1000000000.0  464799999999.99994  187400000.0  0.1315  0.0054829  0.0006659000000000001
