       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   7.68424552e-05   5.48071731e-05  -4.40644320e-04   1.55115780e-18  -1.14172053e-18   1.28494336e-19
  8.00000000e-10   7.68462470e-05   5.48100423e-05  -4.40598439e-04   1.55123639e-18  -1.14182642e-18   1.28514166e-19
  1.60000000e-09   7.68500390e-05   5.48129116e-05  -4.40552557e-04   1.55131498e-18  -1.14193232e-18   1.28533998e-19
  2.40000000e-09   7.68538313e-05   5.48157811e-05  -4.40506675e-04   1.55139356e-18  -1.14203823e-18   1.28553833e-19
  3.20000000e-09   7.68576237e-05   5.48186507e-05  -4.40460794e-04   1.55147215e-18  -1.14214416e-18   1.28573670e-19
  4.00000000e-09   7.68614164e-05   5.48215205e-05  -4.40414912e-04   1.55155073e-18  -1.14225010e-18   1.28593510e-19
  4.80000000e-09   7.68652093e-05   5.48243905e-05  -4.40369031e-04   1.55162931e-18  -1.14235605e-18   1.28613353e-19
  5.60000000e-09   7.68690025e-05   5.48272606e-05  -4.40323149e-04   1.55170789e-18  -1.14246202e-18   1.28633199e-19
  6.40000000e-09   7.68727958e-05   5.48301309e-05  -4.40277267e-04   1.55178647e-18  -1.14256800e-18   1.28653047e-19
  7.20000000e-09   7.68765894e-05   5.48330013e-05  -4.40231386e-04   1.55186505e-18  -1.14267399e-18   1.28672898e-19
  8.00000000e-09   7.68803832e-05   5.48358719e-05  -4.40185504e-04   1.55194363e-18  -1.14278000e-18   1.28692752e-19
  8.80000000e-09   7.68841772e-05   5.48387427e-05  -4.40139623e-04   1.55202221e-18  -1.14288602e-18   1.28712608e-19
  9.60000000e-09   7.68879715e-05   5.48416136e-05  -4.40093741e-04   1.55210079e-18  -1.14299205e-18   1.28732467e-19
  1.04000000e-08   7.68917660e-05   5.48444847e-05  -4.40047860e-04   1.55217937e-18  -1.14309809e-18   1.28752329e-19
  1.12000000e-08   7.68955607e-05   5.48473560e-05  -4.40001978e-04   1.55225794e-18  -1.14320415e-18   1.28772193e-19
  1.20000000e-08   7.68993556e-05   5.48502274e-05  -4.39956097e-04   1.55233652e-18  -1.14331023e-18   1.28792060e-19
  1.28000000e-08   7.69031507e-05   5.48530989e-05  -4.39910215e-04   1.55241509e-18  -1.14341631e-18   1.28811929e-19
  1.36000000e-08   7.69069461e-05   5.48559706e-05  -4.39864334e-04   1.55249367e-18  -1.14352241e-18   1.28831802e-19
  1.44000000e-08   7.69107417e-05   5.48588425e-05  -4.39818452e-04   1.55257224e-18  -1.14362853e-18   1.28851677e-19
  1.52000000e-08   7.69145375e-05   5.48617146e-05  -4.39772571e-04   1.55265081e-18  -1.14373465e-18   1.28871555e-19
  1.60000000e-08   7.69183335e-05   5.48645868e-05  -4.39726689e-04   1.55272938e-18  -1.14384079e-18   1.28891435e-19
  1.68000000e-08   7.69221298e-05   5.48674591e-05  -4.39680808e-04   1.55280795e-18  -1.14394695e-18   1.28911318e-19
  1.76000000e-08   7.69259263e-05   5.48703317e-05  -4.39634926e-04   1.55288652e-18  -1.14405311e-18   1.28931204e-19
  1.84000000e-08   7.69297230e-05   5.48732043e-05  -4.39589045e-04   1.55296509e-18  -1.14415929e-18   1.28951092e-19
  1.92000000e-08   7.69335199e-05   5.48760772e-05  -4.39543163e-04   1.55304366e-18  -1.14426549e-18   1.28970983e-19
  2.00000000e-08   7.69373171e-05   5.48789502e-05  -4.39497282e-04   1.55312222e-18  -1.14437169e-18   1.28990877e-19
  2.08000000e-08   7.69411145e-05   5.48818233e-05  -4.39451400e-04   1.55320079e-18  -1.14447791e-18   1.29010773e-19
  2.16000000e-08   7.69449121e-05   5.48846967e-05  -4.39405519e-04   1.55327935e-18  -1.14458414e-18   1.29030673e-19
  2.24000000e-08   7.69487099e-05   5.48875702e-05  -4.39359637e-04   1.55335792e-18  -1.14469039e-18   1.29050574e-19
  2.32000000e-08   7.69525079e-05   5.48904438e-05  -4.39313756e-04   1.55343648e-18  -1.14479665e-18   1.29070479e-19
  2.40000000e-08   7.69563062e-05   5.48933176e-05  -4.39267874e-04   1.55351504e-18  -1.14490292e-18   1.29090386e-19
  2.48000000e-08   7.69601047e-05   5.48961916e-05  -4.39221993e-04   1.55359361e-18  -1.14500921e-18   1.29110296e-19
  2.56000000e-08   7.69639034e-05   5.48990657e-05  -4.39176111e-04   1.55367217e-18  -1.14511551e-18   1.29130209e-19
  2.64000000e-08   7.69677023e-05   5.49019400e-05  -4.39130230e-04   1.55375073e-18  -1.14522182e-18   1.29150124e-19
  2.72000000e-08   7.69715015e-05   5.49048144e-05  -4.39084349e-04   1.55382929e-18  -1.14532815e-18   1.29170042e-19
  2.80000000e-08   7.69753009e-05   5.49076890e-05  -4.39038467e-04   1.55390784e-18  -1.14543449e-18   1.29189962e-19
  2.88000000e-08   7.69791005e-05   5.49105638e-05  -4.38992586e-04   1.55398640e-18  -1.14554084e-18   1.29209886e-19
  2.96000000e-08   7.69829003e-05   5.49134387e-05  -4.38946704e-04   1.55406496e-18  -1.14564721e-18   1.29229812e-19
  3.04000000e-08   7.69867004e-05   5.49163138e-05  -4.38900823e-04   1.55414351e-18  -1.14575359e-18   1.29249740e-19
  3.12000000e-08   7.69905007e-05   5.49191890e-05  -4.38854941e-04   1.55422207e-18  -1.14585998e-18   1.29269672e-19
  3.20000000e-08   7.69943012e-05   5.49220644e-05  -4.38809060e-04   1.55430062e-18  -1.14596639e-18   1.29289606e-19
  3.28000000e-08   7.69981019e-05   5.49249400e-05  -4.38763179e-04   1.55437918e-18  -1.14607281e-18   1.29309542e-19
  3.36000000e-08   7.70019029e-05   5.49278157e-05  -4.38717297e-04   1.55445773e-18  -1.14617924e-18   1.29329482e-19
  3.44000000e-08   7.70057040e-05   5.49306916e-05  -4.38671416e-04   1.55453628e-18  -1.14628569e-18   1.29349424e-19
  3.52000000e-08   7.70095054e-05   5.49335677e-05  -4.38625535e-04   1.55461483e-18  -1.14639215e-18   1.29369369e-19
  3.60000000e-08   7.70133071e-05   5.49364439e-05  -4.38579653e-04   1.55469338e-18  -1.14649862e-18   1.29389316e-19
  3.68000000e-08   7.70171089e-05   5.49393202e-05  -4.38533772e-04   1.55477193e-18  -1.14660511e-18   1.29409266e-19
  3.76000000e-08   7.70209110e-05   5.49421968e-05  -4.38487890e-04   1.55485048e-18  -1.14671161e-18   1.29429219e-19
  3.84000000e-08   7.70247133e-05   5.49450734e-05  -4.38442009e-04   1.55492903e-18  -1.14681812e-18   1.29449175e-19
  3.92000000e-08   7.70285158e-05   5.49479503e-05  -4.38396128e-04   1.55500757e-18  -1.14692465e-18   1.29469133e-19
  4.00000000e-08   7.70323185e-05   5.49508273e-05  -4.38350246e-04   1.55508612e-18  -1.14703119e-18   1.29489094e-19
  4.08000000e-08   7.70361215e-05   5.49537045e-05  -4.38304365e-04   1.55516466e-18  -1.14713774e-18   1.29509058e-19
  4.16000000e-08   7.70399247e-05   5.49565818e-05  -4.38258484e-04   1.55524321e-18  -1.14724431e-18   1.29529024e-19
  4.24000000e-08   7.70437281e-05   5.49594593e-05  -4.38212602e-04   1.55532175e-18  -1.14735089e-18   1.29548993e-19
  4.32000000e-08   7.70475317e-05   5.49623369e-05  -4.38166721e-04   1.55540029e-18  -1.14745748e-18   1.29568965e-19
  4.40000000e-08   7.70513356e-05   5.49652147e-05  -4.38120840e-04   1.55547883e-18  -1.14756409e-18   1.29588939e-19
  4.48000000e-08   7.70551396e-05   5.49680927e-05  -4.38074958e-04   1.55555737e-18  -1.14767071e-18   1.29608916e-19
  4.56000000e-08   7.70589440e-05   5.49709708e-05  -4.38029077e-04   1.55563591e-18  -1.14777735e-18   1.29628896e-19
  4.64000000e-08   7.70627485e-05   5.49738491e-05  -4.37983196e-04   1.55571445e-18  -1.14788399e-18   1.29648878e-19
  4.72000000e-08   7.70665532e-05   5.49767276e-05  -4.37937315e-04   1.55579299e-18  -1.14799065e-18   1.29668864e-19
  4.80000000e-08   7.70703582e-05   5.49796062e-05  -4.37891433e-04   1.55587153e-18  -1.14809733e-18   1.29688852e-19
  4.88000000e-08   7.70741634e-05   5.49824849e-05  -4.37845552e-04   1.55595006e-18  -1.14820401e-18   1.29708842e-19
  4.96000000e-08   7.70779688e-05   5.49853639e-05  -4.37799671e-04   1.55602860e-18  -1.14831071e-18   1.29728835e-19
  5.04000000e-08   7.70817745e-05   5.49882430e-05  -4.37753789e-04   1.55610713e-18  -1.14841743e-18   1.29748831e-19
  5.12000000e-08   7.70855803e-05   5.49911222e-05  -4.37707908e-04   1.55618567e-18  -1.14852416e-18   1.29768830e-19
  5.20000000e-08   7.70893864e-05   5.49940016e-05  -4.37662027e-04   1.55626420e-18  -1.14863090e-18   1.29788831e-19
  5.28000000e-08   7.70931928e-05   5.49968812e-05  -4.37616146e-04   1.55634273e-18  -1.14873765e-18   1.29808835e-19
  5.36000000e-08   7.70969993e-05   5.49997609e-05  -4.37570264e-04   1.55642126e-18  -1.14884442e-18   1.29828842e-19
  5.44000000e-08   7.71008061e-05   5.50026408e-05  -4.37524383e-04   1.55649979e-18  -1.14895120e-18   1.29848851e-19
  5.52000000e-08   7.71046131e-05   5.50055209e-05  -4.37478502e-04   1.55657832e-18  -1.14905799e-18   1.29868864e-19
  5.60000000e-08   7.71084203e-05   5.50084011e-05  -4.37432621e-04   1.55665685e-18  -1.14916480e-18   1.29888878e-19
  5.68000000e-08   7.71122277e-05   5.50112814e-05  -4.37386739e-04   1.55673538e-18  -1.14927162e-18   1.29908896e-19
  5.76000000e-08   7.71160354e-05   5.50141620e-05  -4.37340858e-04   1.55681391e-18  -1.14937846e-18   1.29928916e-19
  5.84000000e-08   7.71198433e-05   5.50170427e-05  -4.37294977e-04   1.55689243e-18  -1.14948530e-18   1.29948939e-19
  5.92000000e-08   7.71236514e-05   5.50199235e-05  -4.37249096e-04   1.55697096e-18  -1.14959217e-18   1.29968965e-19
  6.00000000e-08   7.71274597e-05   5.50228045e-05  -4.37203215e-04   1.55704948e-18  -1.14969904e-18   1.29988993e-19
  6.08000000e-08   7.71312683e-05   5.50256857e-05  -4.37157333e-04   1.55712801e-18  -1.14980593e-18   1.30009024e-19
  6.16000000e-08   7.71350770e-05   5.50285671e-05  -4.37111452e-04   1.55720653e-18  -1.14991283e-18   1.30029058e-19
  6.24000000e-08   7.71388860e-05   5.50314486e-05  -4.37065571e-04   1.55728505e-18  -1.15001974e-18   1.30049094e-19
  6.32000000e-08   7.71426953e-05   5.50343302e-05  -4.37019690e-04   1.55736357e-18  -1.15012667e-18   1.30069133e-19
  6.40000000e-08   7.71465047e-05   5.50372120e-05  -4.36973809e-04   1.55744209e-18  -1.15023361e-18   1.30089175e-19
  6.48000000e-08   7.71503144e-05   5.50400940e-05  -4.36927927e-04   1.55752061e-18  -1.15034057e-18   1.30109220e-19
  6.56000000e-08   7.71541243e-05   5.50429761e-05  -4.36882046e-04   1.55759913e-18  -1.15044754e-18   1.30129267e-19
  6.64000000e-08   7.71579344e-05   5.50458584e-05  -4.36836165e-04   1.55767765e-18  -1.15055452e-18   1.30149317e-19
