     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.466920e+01   7.077492e+00  -1.644121e+06   7.151804e+05  -7.645529e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.949143e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-10   9.868462e-02   1.466978e+01   7.076880e+00  -1.644336e+06   7.146724e+05  -7.645654e+05  -2.687335e+11  -6.349751e+11  -1.557892e+10   1.949143e+06   6.439433e-25   0.000000e+00   0.000000e+00
       16000   1.599900e-09   9.736906e-02   1.467035e+01   7.076269e+00  -1.644551e+06   7.141645e+05  -7.645778e+05  -2.685590e+11  -6.349919e+11  -1.547230e+10   1.949143e+06   6.438407e-25   0.000000e+00   0.000000e+00
       24000   2.399900e-09   9.605334e-02   1.467092e+01   7.075657e+00  -1.644766e+06   7.136565e+05  -7.645901e+05  -2.683845e+11  -6.350086e+11  -1.536572e+10   1.949143e+06   6.437382e-25   0.000000e+00   0.000000e+00
       32000   3.199900e-09   9.473744e-02   1.467149e+01   7.075045e+00  -1.644980e+06   7.131484e+05  -7.646024e+05  -2.682100e+11  -6.350252e+11  -1.525917e+10   1.949143e+06   6.436355e-25   0.000000e+00   0.000000e+00
       40000   3.999900e-09   9.342137e-02   1.467206e+01   7.074434e+00  -1.645195e+06   7.126404e+05  -7.646145e+05  -2.680355e+11  -6.350418e+11  -1.515266e+10   1.949143e+06   6.435329e-25   0.000000e+00   0.000000e+00
       48000   4.799900e-09   9.210513e-02   1.467263e+01   7.073822e+00  -1.645409e+06   7.121324e+05  -7.646266e+05  -2.678610e+11  -6.350582e+11  -1.504618e+10   1.949143e+06   6.434302e-25   0.000000e+00   0.000000e+00
       56000   5.599900e-09   9.078871e-02   1.467320e+01   7.073210e+00  -1.645623e+06   7.116243e+05  -7.646386e+05  -2.676864e+11  -6.350746e+11  -1.493975e+10   1.949143e+06   6.433275e-25   0.000000e+00   0.000000e+00
       64000   6.399900e-09   8.947213e-02   1.467377e+01   7.072599e+00  -1.645837e+06   7.111163e+05  -7.646505e+05  -2.675119e+11  -6.350908e+11  -1.483335e+10   1.949143e+06   6.432247e-25   0.000000e+00   0.000000e+00
       72000   7.199900e-09   8.815537e-02   1.467434e+01   7.071987e+00  -1.646051e+06   7.106082e+05  -7.646623e+05  -2.673374e+11  -6.351070e+11  -1.472698e+10   1.949143e+06   6.431219e-25   0.000000e+00   0.000000e+00
       80000   7.999900e-09   8.683845e-02   1.467491e+01   7.071375e+00  -1.646265e+06   7.101001e+05  -7.646741e+05  -2.671629e+11  -6.351231e+11  -1.462065e+10   1.949143e+06   6.430191e-25   0.000000e+00   0.000000e+00
       88000   8.799900e-09   8.552135e-02   1.467547e+01   7.070763e+00  -1.646479e+06   7.095920e+05  -7.646857e+05  -2.669884e+11  -6.351391e+11  -1.451436e+10   1.949143e+06   6.429163e-25   0.000000e+00   0.000000e+00
       96000   9.599900e-09   8.420408e-02   1.467604e+01   7.070152e+00  -1.646692e+06   7.090839e+05  -7.646973e+05  -2.668139e+11  -6.351550e+11  -1.440811e+10   1.949143e+06   6.428134e-25   0.000000e+00   0.000000e+00
      104000   1.039990e-08   8.288664e-02   1.467661e+01   7.069540e+00  -1.646906e+06   7.085757e+05  -7.647088e+05  -2.666394e+11  -6.351709e+11  -1.430189e+10   1.949143e+06   6.427104e-25   0.000000e+00   0.000000e+00
      112000   1.119990e-08   8.156903e-02   1.467718e+01   7.068928e+00  -1.647119e+06   7.080676e+05  -7.647202e+05  -2.664649e+11  -6.351866e+11  -1.419571e+10   1.949143e+06   6.426075e-25   0.000000e+00   0.000000e+00
      120000   1.199990e-08   8.025125e-02   1.467774e+01   7.068316e+00  -1.647332e+06   7.075594e+05  -7.647315e+05  -2.662904e+11  -6.352023e+11  -1.408957e+10   1.949143e+06   6.425045e-25   0.000000e+00   0.000000e+00
      128000   1.279990e-08   7.893330e-02   1.467831e+01   7.067704e+00  -1.647545e+06   7.070513e+05  -7.647427e+05  -2.661159e+11  -6.352179e+11  -1.398346e+10   1.949143e+06   6.424015e-25   0.000000e+00   0.000000e+00
      136000   1.359990e-08   7.761518e-02   1.467887e+01   7.067093e+00  -1.647758e+06   7.065431e+05  -7.647539e+05  -2.659414e+11  -6.352334e+11  -1.387739e+10   1.949143e+06   6.422984e-25   0.000000e+00   0.000000e+00
      144000   1.439990e-08   7.629689e-02   1.467944e+01   7.066481e+00  -1.647971e+06   7.060349e+05  -7.647649e+05  -2.657669e+11  -6.352488e+11  -1.377135e+10   1.949143e+06   6.421953e-25   0.000000e+00   0.000000e+00
      152000   1.519990e-08   7.497843e-02   1.468000e+01   7.065869e+00  -1.648183e+06   7.055267e+05  -7.647759e+05  -2.655924e+11  -6.352641e+11  -1.366536e+10   1.949143e+06   6.420922e-25   0.000000e+00   0.000000e+00
      160000   1.599990e-08   7.365979e-02   1.468057e+01   7.065257e+00  -1.648395e+06   7.050185e+05  -7.647868e+05  -2.654179e+11  -6.352793e+11  -1.355940e+10   1.949143e+06   6.419890e-25   0.000000e+00   0.000000e+00
      168000   1.679990e-08   7.234099e-02   1.468113e+01   7.064645e+00  -1.648608e+06   7.045102e+05  -7.647976e+05  -2.652434e+11  -6.352944e+11  -1.345348e+10   1.949143e+06   6.418858e-25   0.000000e+00   0.000000e+00
      176000   1.759990e-08   7.102202e-02   1.468169e+01   7.064034e+00  -1.648820e+06   7.040020e+05  -7.648083e+05  -2.650689e+11  -6.353095e+11  -1.334759e+10   1.949143e+06   6.417826e-25   0.000000e+00   0.000000e+00
      184000   1.839990e-08   6.970288e-02   1.468226e+01   7.063422e+00  -1.649032e+06   7.034938e+05  -7.648190e+05  -2.648944e+11  -6.353244e+11  -1.324174e+10   1.949143e+06   6.416793e-25   0.000000e+00   0.000000e+00
      192000   1.919990e-08   6.838357e-02   1.468282e+01   7.062810e+00  -1.649244e+06   7.029855e+05  -7.648295e+05  -2.647199e+11  -6.353393e+11  -1.313593e+10   1.949143e+06   6.415761e-25   0.000000e+00   0.000000e+00
      200000   1.999990e-08   6.706409e-02   1.468338e+01   7.062198e+00  -1.649455e+06   7.024772e+05  -7.648400e+05  -2.645454e+11  -6.353541e+11  -1.303016e+10   1.949143e+06   6.414727e-25   0.000000e+00   0.000000e+00
      208000   2.079990e-08   6.574444e-02   1.468394e+01   7.061586e+00  -1.649667e+06   7.019689e+05  -7.648504e+05  -2.643709e+11  -6.353688e+11  -1.292442e+10   1.949143e+06   6.413694e-25   0.000000e+00   0.000000e+00
      216000   2.159990e-08   6.442462e-02   1.468450e+01   7.060974e+00  -1.649878e+06   7.014606e+05  -7.648606e+05  -2.641964e+11  -6.353834e+11  -1.281872e+10   1.949143e+06   6.412660e-25   0.000000e+00   0.000000e+00
      224000   2.239990e-08   6.310464e-02   1.468507e+01   7.060362e+00  -1.650090e+06   7.009523e+05  -7.648709e+05  -2.640219e+11  -6.353980e+11  -1.271306e+10   1.949143e+06   6.411625e-25   0.000000e+00   0.000000e+00
      232000   2.319990e-08   6.178448e-02   1.468563e+01   7.059750e+00  -1.650301e+06   7.004440e+05  -7.648810e+05  -2.638474e+11  -6.354124e+11  -1.260743e+10   1.949143e+06   6.410591e-25   0.000000e+00   0.000000e+00
      240000   2.399990e-08   6.046416e-02   1.468619e+01   7.059139e+00  -1.650512e+06   6.999356e+05  -7.648910e+05  -2.636730e+11  -6.354268e+11  -1.250185e+10   1.949143e+06   6.409556e-25   0.000000e+00   0.000000e+00
