energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
449.999  9051000000.0  181900000000.0  3.7400000000000004e-07  1.46e-07  1.0600000000000001e-07
499.999  9540000000.0  190200000000.0  3.94e-07  1.53e-07  1.11e-07
549.999  10009999999.999998  198000000000.0  4.13e-07  1.6e-07  1.16e-07
599.999  10450000000.0  205200000000.0  4.32e-07  1.66e-07  1.21e-07
649.999  10880000000.0  212000000000.0  4.5000000000000003e-07  1.72e-07  1.2600000000000002e-07
699.999  11290000000.0  218400000000.0  4.6700000000000004e-07  1.78e-07  1.3e-07
799.999  12070000000.0  230100000000.00003  5.000000000000001e-07  1.89e-07  1.3900000000000001e-07
899.999  12800000000.0  240700000000.0  5.32e-07  1.9900000000000002e-07  1.47e-07
999.999  13490000000.0  250300000000.0  5.63e-07  2.09e-07  1.54e-07
1100.0  14150000000.0  259100000000.0  5.930000000000001e-07  2.1900000000000002e-07  1.6200000000000002e-07
1200.0  14780000000.0  267300000000.0  6.22e-07  2.28e-07  1.6900000000000002e-07
1300.0  15380000000.0  274900000000.0  6.5e-07  2.3600000000000002e-07  1.7600000000000001e-07
1400.0  15960000000.0  282000000000.0  6.77e-07  2.4500000000000004e-07  1.83e-07
1500.0  16520000000.0  288600000000.0  7.040000000000001e-07  2.53e-07  1.89e-07
1600.0  17070000000.0  294800000000.0  7.3e-07  2.61e-07  1.95e-07
1700.0  17590000000.0  300700000000.0  7.56e-07  2.6900000000000004e-07  2.02e-07
1800.0  18100000000.0  306200000000.0  7.81e-07  2.7600000000000004e-07  2.08e-07
2000.0  19080000000.0  316400000000.0  8.300000000000001e-07  2.91e-07  2.2e-07
2250.0  20240000000.0  327900000000.0  8.890000000000001e-07  3.0900000000000003e-07  2.34e-07
2500.0  21330000000.0  338100000000.0  9.470000000000001e-07  3.2600000000000003e-07  2.4700000000000003e-07
2750.0  22370000000.0  347200000000.0  1.003e-06  3.42e-07  2.6e-07
3000.0  23370000000.0  355600000000.0  1.058e-06  3.58e-07  2.73e-07
3250.0  24320000000.0  363200000000.0  1.1120000000000001e-06  3.73e-07  2.86e-07
3500.0  25240000000.0  370100000000.0  1.165e-06  3.8800000000000003e-07  2.98e-07
3750.0  26130000000.0  376500000000.0  1.216e-06  4.02e-07  3.1e-07
4000.0  26980000000.0  382500000000.0  1.2680000000000002e-06  4.16e-07  3.2100000000000003e-07
4500.0  28620000000.0  393100000000.0  1.367e-06  4.44e-07  3.44e-07
5000.0  30170000000.0  402299999999.99994  1.4650000000000002e-06  4.71e-07  3.65e-07
5500.0  31640000000.0  410400000000.0  1.5610000000000002e-06  4.96e-07  3.87e-07
6000.0  33050000000.0  417600000000.0  1.655e-06  5.22e-07  4.0700000000000003e-07
6500.0  34400000000.0  424000000000.0  1.7470000000000002e-06  5.46e-07  4.2700000000000005e-07
7000.0  35700000000.0  429700000000.0  1.838e-06  5.7e-07  4.47e-07
8000.0  38160000000.0  439500000000.0  2.017e-06  6.170000000000001e-07  4.85e-07
9000.0  40480000000.0  447500000000.0  2.193e-06  6.63e-07  5.22e-07
10000.0  42670000000.0  454099999999.99994  2.3650000000000002e-06  7.070000000000001e-07  5.590000000000001e-07
