energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
499.999  10950000000.0  187800000000.0  3.87e-07  1.54e-07  1.1200000000000001e-07
549.999  11490000000.0  195400000000.0  4.06e-07  1.6e-07  1.17e-07
599.999  12000000000.0  202300000000.0  4.25e-07  1.67e-07  1.22e-07
649.999  12490000000.000002  208900000000.0  4.4300000000000004e-07  1.73e-07  1.27e-07
699.999  12960000000.0  215000000000.0  4.6000000000000004e-07  1.79e-07  1.31e-07
799.999  13850000000.0  226300000000.0  4.93e-07  1.9e-07  1.4e-07
899.999  14700000000.0  236500000000.0  5.250000000000001e-07  2.01e-07  1.48e-07
999.999  15490000000.0  245799999999.99997  5.560000000000001e-07  2.1100000000000002e-07  1.5600000000000002e-07
1100.0  16250000000.0  254200000000.00003  5.860000000000001e-07  2.2e-07  1.6300000000000002e-07
1200.0  16970000000.0  262000000000.0  6.15e-07  2.3000000000000002e-07  1.71e-07
1300.0  17660000000.0  269300000000.0  6.43e-07  2.39e-07  1.78e-07
1400.0  18330000000.0  276000000000.0  6.7e-07  2.4700000000000003e-07  1.85e-07
1500.0  18970000000.0  282300000000.0  6.970000000000001e-07  2.56e-07  1.91e-07
1600.0  19590000000.0  288200000000.0  7.23e-07  2.6400000000000003e-07  1.98e-07
1700.0  20200000000.0  293800000000.0  7.49e-07  2.72e-07  2.04e-07
1800.0  20780000000.0  299100000000.0  7.750000000000001e-07  2.79e-07  2.1e-07
2000.0  21910000000.0  308700000000.0  8.240000000000001e-07  2.9500000000000003e-07  2.22e-07
2250.0  23230000000.0  319500000000.0  8.84e-07  3.13e-07  2.3700000000000002e-07
2500.0  24490000000.0  329099999999.99994  9.42e-07  3.3e-07  2.51e-07
2750.0  25690000000.0  337800000000.0  9.99e-07  3.47e-07  2.6400000000000003e-07
3000.0  26830000000.0  345600000000.0  1.055e-06  3.63e-07  2.77e-07
3250.0  27920000000.0  352600000000.0  1.109e-06  3.7900000000000005e-07  2.9000000000000003e-07
3500.0  28980000000.0  359099999999.99994  1.162e-06  3.94e-07  3.03e-07
3750.0  30000000000.0  365100000000.0  1.215e-06  4.09e-07  3.15e-07
4000.0  30980000000.0  370600000000.0  1.2670000000000001e-06  4.23e-07  3.27e-07
4500.0  32860000000.0  380400000000.0  1.368e-06  4.52e-07  3.5000000000000004e-07
5000.0  34640000000.0  388800000000.0  1.467e-06  4.800000000000001e-07  3.7200000000000005e-07
5500.0  36330000000.0  396200000000.0  1.5640000000000002e-06  5.06e-07  3.94e-07
6000.0  37940000000.0  402800000000.0  1.6600000000000002e-06  5.33e-07  4.1500000000000005e-07
6500.0  39490000000.0  408500000000.0  1.754e-06  5.58e-07  4.3600000000000004e-07
7000.0  40980000000.0  413700000000.0  1.8460000000000002e-06  5.830000000000001e-07  4.56e-07
8000.0  43810000000.0  422400000000.0  2.029e-06  6.32e-07  4.96e-07
9000.0  46470000000.0  429400000000.0  2.2080000000000003e-06  6.790000000000001e-07  5.34e-07
10000.0  48980000000.0  435200000000.00006  2.384e-06  7.25e-07  5.71e-07
11000.0  51369999999.99999  439900000000.0  2.5580000000000003e-06  7.71e-07  6.08e-07
12000.0  53660000000.0  443800000000.0  2.731e-06  8.15e-07  6.43e-07
13000.0  55850000000.0  446900000000.0  2.9010000000000003e-06  8.580000000000001e-07  6.78e-07
14000.0  57960000000.0  449500000000.0  3.0710000000000003e-06  9.01e-07  7.13e-07
15000.0  59990000000.0  451599999999.99994  3.2390000000000002e-06  9.440000000000001e-07  7.47e-07
16000.0  61960000000.0  453300000000.0  3.406e-06  9.86e-07  7.8e-07
17000.0  63869999999.99999  454600000000.0  3.5730000000000003e-06  1.027e-06  8.130000000000001e-07
18000.0  65720000000.0  455600000000.0  3.739e-06  1.068e-06  8.46e-07
20000.0  69270000000.0  456900000000.0  4.069e-06  1.1490000000000001e-06  9.100000000000001e-07
22500.0  73480000000.0  457299999999.99994  4.479000000000001e-06  1.249e-06  9.89e-07
25000.0  77450000000.0  456800000000.0  4.8880000000000005e-06  1.347e-06  1.066e-06
27500.0  81230000000.0  455600000000.0  5.295e-06  1.443e-06  1.1430000000000001e-06
30000.0  84840000000.0  453900000000.0  5.702000000000001e-06  1.539e-06  1.218e-06
32500.0  88310000000.0  451700000000.0  6.109e-06  1.633e-06  1.292e-06
35000.0  91640000000.0  449300000000.0  6.516000000000001e-06  1.726e-06  1.3660000000000001e-06
37500.0  94860000000.0  446599999999.99994  6.9230000000000005e-06  1.819e-06  1.4390000000000001e-06
40000.0  97970000000.0  443800000000.0  7.331000000000001e-06  1.911e-06  1.511e-06
45000.0  103900000000.0  437800000000.0  8.149000000000001e-06  2.093e-06  1.6540000000000002e-06
50000.0  109500000000.0  431500000000.0  8.971000000000001e-06  2.273e-06  1.796e-06
55000.0  114900000000.0  425000000000.0  9.796e-06  2.4510000000000003e-06  1.9370000000000003e-06
60000.0  120000000000.0  418600000000.0  1.0600000000000002e-05  2.627e-06  2.076e-06
65000.0  124900000000.0  412200000000.0  1.15e-05  2.8010000000000004e-06  2.215e-06
70000.0  129600000000.00002  405900000000.00006  1.23e-05  2.973e-06  2.353e-06
80000.0  138500000000.0  393600000000.0  1.4e-05  3.316e-06  2.628e-06
90000.0  147000000000.0  382000000000.0  1.5700000000000002e-05  3.6520000000000004e-06  2.9010000000000003e-06
100000.0  157000000000.0  371000000000.0  1.7400000000000003e-05  3.982e-06  3.1730000000000004e-06
110000.0  165300000000.0  360600000000.0  1.91e-05  4.304000000000001e-06  3.4430000000000003e-06
120000.0  172600000000.00003  350900000000.00006  2.09e-05  4.621e-06  3.7130000000000003e-06
130000.0  179500000000.0  341700000000.0  2.26e-05  4.932e-06  3.9810000000000005e-06
140000.0  186200000000.0  333000000000.0  2.44e-05  5.239e-06  4.248000000000001e-06
150000.0  192800000000.0  324799999999.99994  2.6200000000000003e-05  5.54e-06  4.514e-06
160000.0  199400000000.0  317100000000.0  2.8e-05  5.837e-06  4.779e-06
170000.0  206000000000.0  309700000000.0  2.9700000000000004e-05  6.1280000000000005e-06  5.042e-06
180000.0  212600000000.00003  302800000000.0  3.15e-05  6.415e-06  5.305e-06
200000.0  225700000000.0  290000000000.0  3.51e-05  6.9790000000000004e-06  5.827e-06
225000.0  242100000000.0  275600000000.0  3.96e-05  7.659e-06  6.471e-06
250000.0  258200000000.0  262800000000.0  4.410000000000001e-05  8.305000000000001e-06  7.1030000000000004e-06
275000.0  273800000000.0  251300000000.0  4.860000000000001e-05  8.920000000000001e-06  7.723e-06
300000.0  288800000000.0  241000000000.0  5.3e-05  9.505000000000001e-06  8.33e-06
325000.0  303200000000.0  231600000000.0  5.75e-05  1.0100000000000002e-05  8.923e-06
350000.0  317000000000.0  223100000000.0  6.18e-05  1.0600000000000002e-05  9.502e-06
375000.0  330100000000.0  215200000000.0  6.620000000000001e-05  1.1100000000000002e-05  1.0100000000000002e-05
400000.0  342600000000.0  208000000000.0  7.05e-05  1.16e-05  1.0600000000000002e-05
450000.0  365700000000.0  195100000000.00003  7.900000000000001e-05  1.25e-05  1.17e-05
500000.0  386700000000.0  184000000000.0  8.750000000000001e-05  1.3400000000000002e-05  1.27e-05
550000.0  405700000000.0  174200000000.00003  9.580000000000001e-05  1.4200000000000001e-05  1.3700000000000003e-05
600000.0  423100000000.0  165600000000.0  0.00010390000000000002  1.5000000000000002e-05  1.46e-05
650000.0  439099999999.99994  157900000000.0  0.000112  1.5700000000000002e-05  1.55e-05
700000.0  453900000000.0  151000000000.0  0.00012000000000000002  1.64e-05  1.64e-05
800000.0  480600000000.0  139100000000.0  0.00013580000000000002  1.77e-05  1.8e-05
900000.0  504500000000.0  129200000000.0  0.00015120000000000002  1.88e-05  1.95e-05
1000000.0  526300000000.0  120700000000.0  0.0001663  1.9900000000000003e-05  2.1000000000000002e-05
1100000.0  546599999999.99994  113500000000.0  0.0001812  2.09e-05  2.2300000000000003e-05
1200000.0  566000000000.0  107100000000.00002  0.0001958  2.1800000000000005e-05  2.36e-05
1300000.0  584800000000.0  101600000000.0  0.00021010000000000004  2.26e-05  2.4800000000000003e-05
1400000.0  603100000000.0  96610000000.0  0.00022420000000000003  2.34e-05  2.59e-05
1500000.0  621200000000.0  92180000000.0  0.00023800000000000004  2.4200000000000002e-05  2.7000000000000002e-05
