energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
499.999  13300000000.0  90450000000.0  4.4600000000000005e-07  2.6e-07  1.89e-07
549.999  13950000000.0  92490000000.0  4.7600000000000003e-07  2.74e-07  2.0000000000000002e-07
599.999  14570000000.0  94309999999.99998  5.05e-07  2.89e-07  2.1e-07
649.999  15169999999.999998  95940000000.0  5.34e-07  3.03e-07  2.21e-07
699.999  15740000000.0  97420000000.00002  5.620000000000001e-07  3.1700000000000005e-07  2.3100000000000002e-07
799.999  16830000000.0  99980000000.0  6.180000000000001e-07  3.44e-07  2.51e-07
899.999  17850000000.0  102100000000.00002  6.730000000000001e-07  3.7e-07  2.7e-07
999.999  18810000000.0  103900000000.0  7.26e-07  3.9500000000000003e-07  2.8800000000000004e-07
1100.0  19730000000.0  105500000000.0  7.790000000000001e-07  4.2e-07  3.06e-07
1200.0  20610000000.0  106800000000.0  8.310000000000001e-07  4.4500000000000003e-07  3.2400000000000004e-07
1300.0  21450000000.0  107899999999.99998  8.830000000000001e-07  4.68e-07  3.41e-07
1400.0  22260000000.0  108900000000.0  9.340000000000001e-07  4.92e-07  3.58e-07
1500.0  23040000000.0  109800000000.0  9.85e-07  5.15e-07  3.75e-07
1600.0  23800000000.0  110500000000.0  1.0360000000000001e-06  5.380000000000001e-07  3.92e-07
1700.0  24530000000.0  111199999999.99998  1.086e-06  5.61e-07  4.08e-07
1800.0  25240000000.0  111700000000.0  1.136e-06  5.830000000000001e-07  4.2400000000000004e-07
2000.0  26610000000.0  112600000000.0  1.235e-06  6.27e-07  4.5500000000000004e-07
2250.0  28220000000.0  113400000000.0  1.3580000000000002e-06  6.800000000000001e-07  4.940000000000001e-07
2500.0  29750000000.0  113900000000.0  1.48e-06  7.33e-07  5.310000000000001e-07
2750.0  31200000000.0  114200000000.0  1.601e-06  7.85e-07  5.68e-07
3000.0  32590000000.0  114300000000.0  1.7220000000000002e-06  8.36e-07  6.040000000000001e-07
3250.0  33920000000.0  114300000000.0  1.8430000000000002e-06  8.860000000000001e-07  6.4e-07
3500.0  35200000000.0  114200000000.0  1.963e-06  9.36e-07  6.75e-07
3750.0  36430000000.0  113900000000.0  2.082e-06  9.85e-07  7.09e-07
4000.0  37630000000.0  113699999999.99998  2.2020000000000003e-06  1.033e-06  7.440000000000001e-07
4500.0  39910000000.0  112899999999.99998  2.441e-06  1.1290000000000001e-06  8.11e-07
5000.0  42070000000.0  112000000000.0  2.68e-06  1.223e-06  8.780000000000001e-07
5500.0  44120000000.0  111000000000.0  2.92e-06  1.3150000000000001e-06  9.43e-07
6000.0  46090000000.0  109900000000.0  3.159e-06  1.407e-06  1.0080000000000001e-06
6500.0  47970000000.0  108800000000.00002  3.3990000000000004e-06  1.4960000000000002e-06  1.071e-06
7000.0  49780000000.0  107700000000.0  3.6390000000000002e-06  1.585e-06  1.1350000000000001e-06
8000.0  53220000000.0  105300000000.0  4.12e-06  1.759e-06  1.26e-06
9000.0  56440000000.0  103000000000.0  4.603000000000001e-06  1.928e-06  1.3830000000000001e-06
10000.0  59500000000.0  100800000000.0  5.088e-06  2.0950000000000003e-06  1.5040000000000001e-06
11000.0  62400000000.0  98560000000.0  5.574e-06  2.257e-06  1.6250000000000001e-06
12000.0  65170000000.0  96440000000.0  6.0620000000000006e-06  2.4160000000000002e-06  1.7440000000000002e-06
13000.0  67840000000.0  94400000000.0  6.550000000000001e-06  2.572e-06  1.8620000000000001e-06
14000.0  70400000000.0  92449999999.99998  7.04e-06  2.725e-06  1.979e-06
15000.0  72870000000.0  90570000000.0  7.531e-06  2.875e-06  2.0950000000000003e-06
16000.0  75260000000.0  88770000000.0  8.023000000000001e-06  3.022e-06  2.21e-06
17000.0  77570000000.0  87050000000.0  8.515e-06  3.1660000000000003e-06  2.325e-06
18000.0  79820000000.0  85410000000.0  9.007e-06  3.3070000000000003e-06  2.438e-06
20000.0  84140000000.0  82310000000.0  9.994000000000001e-06  3.5830000000000003e-06  2.6640000000000002e-06
22500.0  89240000000.0  78790000000.0  1.1200000000000001e-05  3.914e-06  2.9410000000000003e-06
25000.0  94070000000.0  75600000000.0  1.25e-05  4.23e-06  3.2130000000000004e-06
27500.0  98660000000.0  72690000000.0  1.3700000000000003e-05  4.534e-06  3.48e-06
30000.0  103500000000.0  70040000000.0  1.4900000000000001e-05  4.825e-06  3.7420000000000003e-06
32500.0  108100000000.0  67600000000.0  1.6100000000000002e-05  5.103e-06  3.999e-06
35000.0  112300000000.0  65359999999.99999  1.73e-05  5.369000000000001e-06  4.2510000000000005e-06
37500.0  116300000000.00002  63280000000.0  1.8500000000000002e-05  5.626e-06  4.497e-06
40000.0  120100000000.0  61360000000.0  1.97e-05  5.873e-06  4.739000000000001e-06
45000.0  127000000000.0  57900000000.0  2.2100000000000002e-05  6.344000000000001e-06  5.208e-06
50000.0  133200000000.0  54860000000.0  2.4500000000000003e-05  6.784000000000001e-06  5.659e-06
55000.0  138900000000.0  52180000000.0  2.6800000000000004e-05  7.199000000000001e-06  6.093000000000001e-06
60000.0  144200000000.0  49790000000.0  2.9100000000000003e-05  7.591000000000001e-06  6.5120000000000005e-06
65000.0  149100000000.0  47640000000.0  3.1400000000000004e-05  7.962000000000001e-06  6.917e-06
70000.0  153700000000.0  45700000000.0  3.3600000000000004e-05  8.314e-06  7.309000000000001e-06
80000.0  162000000000.0  42320000000.0  3.8100000000000005e-05  8.979e-06  8.058e-06
90000.0  169500000000.0  39470000000.0  4.25e-05  9.587e-06  8.764000000000001e-06
100000.0  176400000000.0  37040000000.0  4.690000000000001e-05  1.0100000000000002e-05  9.433000000000001e-06
110000.0  182700000000.0  34920000000.0  5.110000000000001e-05  1.0700000000000001e-05  1.0100000000000002e-05
120000.0  188700000000.0  33070000000.0  5.5400000000000005e-05  1.1200000000000001e-05  1.0700000000000001e-05
130000.0  194300000000.0  31429999999.999996  5.950000000000001e-05  1.16e-05  1.13e-05
140000.0  199700000000.0  29970000000.0  6.360000000000001e-05  1.2e-05  1.18e-05
150000.0  204899999999.99997  28650000000.000004  6.77e-05  1.2400000000000002e-05  1.23e-05
160000.0  209899999999.99997  27460000000.0  7.170000000000001e-05  1.2800000000000001e-05  1.2800000000000001e-05
170000.0  214800000000.0  26380000000.0  7.560000000000001e-05  1.3200000000000002e-05  1.3300000000000001e-05
180000.0  219600000000.0  25390000000.0  7.950000000000001e-05  1.3500000000000001e-05  1.38e-05
200000.0  228700000000.0  23640000000.0  8.710000000000002e-05  1.4200000000000001e-05  1.4700000000000002e-05
225000.0  239600000000.0  21810000000.0  9.640000000000001e-05  1.4900000000000001e-05  1.5700000000000002e-05
250000.0  250100000000.00003  20270000000.0  0.0001054  1.55e-05  1.67e-05
275000.0  260000000000.0  18950000000.0  0.00011420000000000001  1.6100000000000002e-05  1.76e-05
300000.0  269600000000.0  17820000000.0  0.0001227  1.67e-05  1.8400000000000003e-05
325000.0  278900000000.0  16820000000.0  0.000131  1.72e-05  1.9200000000000003e-05
350000.0  287800000000.0  15950000000.0  0.00013900000000000002  1.76e-05  1.9900000000000003e-05
375000.0  296400000000.0  15169999999.999998  0.00014690000000000002  1.8e-05  2.0600000000000003e-05
400000.0  304800000000.0  14470000000.0  0.00015460000000000002  1.8400000000000003e-05  2.1200000000000004e-05
450000.0  321000000000.0  13260000000.0  0.0001695  1.91e-05  2.2400000000000002e-05
500000.0  336599999999.99994  12260000000.0  0.0001838  1.98e-05  2.3500000000000002e-05
550000.0  351700000000.0  11419999999.999998  0.00019760000000000003  2.04e-05  2.44e-05
600000.0  366400000000.0  10690000000.0  0.0002108  2.09e-05  2.5300000000000002e-05
650000.0  380900000000.00006  10060000000.0  0.00022360000000000001  2.13e-05  2.61e-05
700000.0  395200000000.00006  9505000000.0  0.00023600000000000004  2.1800000000000005e-05  2.6800000000000004e-05
800000.0  423500000000.0  8577000000.0  0.0002595  2.26e-05  2.82e-05
900000.0  451400000000.0  7828000000.000001  0.0002817  2.3300000000000004e-05  2.9300000000000004e-05
1000000.0  479099999999.99994  7209000000.0  0.00030260000000000004  2.39e-05  3.03e-05
