energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
350000.0  191200000000.0  4112000000.0  0.00023600000000000004  2.6300000000000002e-05  3.24e-05
375000.0  196400000000.0  3898000000.0  0.0002484  2.6700000000000002e-05  3.32e-05
400000.0  201700000000.00003  3706999999.9999995  0.00026050000000000004  2.71e-05  3.4e-05
450000.0  212300000000.0  3381000000.0  0.0002838  2.7900000000000004e-05  3.5300000000000004e-05
500000.0  223200000000.0  3112000000.0  0.0003061  2.86e-05  3.65e-05
550000.0  234400000000.0  2886000000.0  0.00032740000000000004  2.92e-05  3.76e-05
600000.0  245700000000.0  2693000000.0  0.00034770000000000005  2.9800000000000003e-05  3.86e-05
650000.0  257200000000.0  2526000000.0  0.00036720000000000004  3.03e-05  3.9500000000000005e-05
700000.0  268800000000.0  2380000000.0  0.0003858  3.07e-05  4.0300000000000004e-05
800000.0  292000000000.0  2137000000.0  0.00042080000000000004  3.16e-05  4.1700000000000004e-05
900000.0  314900000000.0  1943000000.0  0.0004533  3.2300000000000006e-05  4.2900000000000006e-05
1000000.0  337100000000.0  1782999999.9999998  0.00048360000000000005  3.3e-05  4.39e-05
1100000.0  358300000000.0  1649000000.0  0.0005120000000000001  3.35e-05  4.4800000000000005e-05
1200000.0  378200000000.0  1535999999.9999998  0.0005389  3.4e-05  4.56e-05
1300000.0  396700000000.0  1438000000.0  0.0005644000000000001  3.44e-05  4.63e-05
1400000.0  413600000000.0  1351999999.9999998  0.0005889000000000001  3.47e-05  4.7000000000000004e-05
1500000.0  428900000000.0  1277000000.0  0.0006125000000000001  3.51e-05  4.75e-05
1600000.0  442700000000.00006  1211000000.0  0.0006353000000000001  3.54e-05  4.81e-05
1700000.0  454799999999.99994  1151000000.0  0.0006574  3.5600000000000005e-05  4.85e-05
1800000.0  465500000000.0  1098000000.0  0.0006790000000000001  3.59e-05  4.9000000000000005e-05
2000000.0  482600000000.0  1005000000.0000001  0.000721  3.66e-05  4.980000000000001e-05
2250000.0  497100000000.0  910500000.0  0.0007718000000000001  3.7500000000000003e-05  5.0700000000000006e-05
2500000.0  505500000000.0  833200000.0  0.0008214000000000001  3.8400000000000005e-05  5.1500000000000005e-05
2750000.0  509300000000.0  768800000.0  0.0008705000000000001  3.9200000000000004e-05  5.22e-05
3000000.0  509600000000.0  714200000.0  0.0009194  4e-05  5.2900000000000005e-05
3250000.0  507500000000.0  667300000.0  0.0009684000000000001  4.070000000000001e-05  5.35e-05
3500000.0  503800000000.0  626500000.0  0.0010177  4.1500000000000006e-05  5.410000000000001e-05
3750000.0  498800000000.0  590800000.0  0.0010675  4.22e-05  5.47e-05
4000000.0  493000000000.0  559100000.0  0.0011178000000000002  4.3e-05  5.530000000000001e-05
4500000.0  480200000000.00006  505500000.0  0.0012203000000000001  4.56e-05  5.6300000000000006e-05
5000000.0  466599999999.99994  461900000.0  0.0013258000000000002  4.8200000000000006e-05  5.7400000000000006e-05
5500000.0  453000000000.0  425500000.0  0.0014344000000000002  5.0900000000000004e-05  5.84e-05
6000000.0  439600000000.0  394800000.0  0.0015462000000000002  5.35e-05  5.950000000000001e-05
6500000.0  426599999999.99994  368400000.0  0.0016616  5.6200000000000004e-05  6.05e-05
7000000.0  414099999999.99994  345600000.0  0.0017804000000000001  5.89e-05  6.15e-05
8000000.0  390600000000.0  307800000.0  0.0020288000000000003  6.900000000000001e-05  6.37e-05
9000000.0  369200000000.0  277900000.0  0.0022918  7.88e-05  6.59e-05
10000000.0  349700000000.0  253500000.0  0.0025699000000000004  8.840000000000001e-05  6.82e-05
11000000.0  331900000000.0  233300000.0  0.0028632  9.810000000000001e-05  7.060000000000001e-05
12000000.0  315700000000.0  216200000.0  0.0031719  0.0001078  7.31e-05
13000000.0  300900000000.0  201600000.0  0.0034960000000000004  0.00011750000000000001  7.580000000000001e-05
14000000.0  287400000000.0  188900000.0  0.0038358000000000003  0.0001274  7.860000000000001e-05
15000000.0  275000000000.0  177800000.0  0.0041913  0.0001374  8.16e-05
16000000.0  263600000000.0  168000000.0  0.004562500000000001  0.0001475  8.470000000000001e-05
17000000.0  253100000000.0  159300000.0  0.0049494000000000005  0.00015780000000000001  8.800000000000001e-05
18000000.0  243299999999.99997  151400000.0  0.0053522000000000005  0.00016820000000000002  9.150000000000002e-05
20000000.0  228800000000.0  138000000.0  0.0061992  0.0002074  9.890000000000002e-05
22500000.0  211100000000.0  124400000.0  0.007336200000000001  0.0002634  0.00010890000000000002
25000000.0  196600000000.0  113300000.0  0.0085628  0.00031640000000000005  0.00012000000000000002
27500000.0  184200000000.00003  104100000.00000001  0.0098758  0.0003679  0.0001319
30000000.0  173400000000.0  96390000.0  0.0113  0.00041880000000000004  0.00014470000000000002
32500000.0  163900000000.0  89770000.0  0.0128  0.0004695000000000001  0.00015830000000000003
