energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
499.999  13150000000.0  192300000000.0  3.9300000000000004e-07  1.48e-07  1.07e-07
549.999  13790000000.0  200200000000.0  4.1200000000000004e-07  1.54e-07  1.1200000000000001e-07
599.999  14410000000.0  207700000000.0  4.3e-07  1.6e-07  1.17e-07
649.999  15000000000.0  214600000000.0  4.4800000000000004e-07  1.66e-07  1.21e-07
699.999  15560000000.0  221200000000.0  4.6500000000000005e-07  1.71e-07  1.2500000000000002e-07
799.999  16640000000.0  233299999999.99997  4.98e-07  1.8200000000000002e-07  1.33e-07
899.999  17650000000.0  244300000000.0  5.29e-07  1.9200000000000003e-07  1.41e-07
999.999  18600000000.0  254300000000.0  5.590000000000001e-07  2.01e-07  1.48e-07
1100.0  19510000000.0  263500000000.0  5.88e-07  2.1e-07  1.55e-07
1200.0  20380000000.0  272000000000.0  6.170000000000001e-07  2.1900000000000002e-07  1.6200000000000002e-07
1300.0  21210000000.0  279900000000.0  6.44e-07  2.27e-07  1.6900000000000002e-07
1400.0  22010000000.0  287200000000.0  6.71e-07  2.3500000000000003e-07  1.7500000000000002e-07
1500.0  22780000000.0  294100000000.0  6.970000000000001e-07  2.43e-07  1.8100000000000002e-07
1600.0  23530000000.000004  300700000000.0  7.22e-07  2.51e-07  1.8700000000000002e-07
1700.0  24250000000.0  306800000000.0  7.47e-07  2.58e-07  1.9300000000000002e-07
1800.0  24960000000.0  312600000000.0  7.71e-07  2.65e-07  1.9900000000000002e-07
2000.0  26309999999.999996  323400000000.00006  8.19e-07  2.79e-07  2.1e-07
2250.0  27900000000.0  335400000000.0  8.77e-07  2.9500000000000003e-07  2.2300000000000002e-07
2500.0  29410000000.0  346200000000.0  9.330000000000001e-07  3.11e-07  2.3600000000000002e-07
2750.0  30850000000.0  355900000000.00006  9.87e-07  3.2600000000000003e-07  2.49e-07
3000.0  32220000000.0  364700000000.0  1.04e-06  3.41e-07  2.61e-07
3250.0  33530000000.000004  372800000000.0  1.092e-06  3.5500000000000004e-07  2.72e-07
3500.0  34800000000.0  380200000000.00006  1.1430000000000001e-06  3.6900000000000004e-07  2.84e-07
3750.0  36020000000.0  387100000000.0  1.192e-06  3.8300000000000003e-07  2.9500000000000003e-07
4000.0  37200000000.0  393400000000.00006  1.241e-06  3.96e-07  3.06e-07
4500.0  39460000000.0  404799999999.99994  1.337e-06  4.21e-07  3.27e-07
5000.0  41590000000.0  414799999999.99994  1.4310000000000001e-06  4.4600000000000005e-07  3.47e-07
5500.0  43620000000.0  423600000000.0  1.522e-06  4.7000000000000005e-07  3.6700000000000004e-07
6000.0  45560000000.0  431400000000.0  1.6120000000000002e-06  4.93e-07  3.8600000000000004e-07
6500.0  47420000000.0  438400000000.00006  1.7e-06  5.16e-07  4.0500000000000004e-07
7000.0  49210000000.0  444700000000.0  1.7860000000000001e-06  5.380000000000001e-07  4.23e-07
8000.0  52610000000.0  455500000000.0  1.956e-06  5.81e-07  4.5800000000000005e-07
9000.0  55800000000.0  464500000000.0  2.1230000000000003e-06  6.22e-07  4.93e-07
10000.0  58820000000.0  471900000000.0  2.2860000000000002e-06  6.63e-07  5.26e-07
11000.0  61689999999.99999  478200000000.0  2.447e-06  7.02e-07  5.58e-07
12000.0  64429999999.99999  483600000000.0  2.605e-06  7.4e-07  5.900000000000001e-07
13000.0  67060000000.00001  488100000000.0  2.762e-06  7.78e-07  6.210000000000001e-07
14000.0  69600000000.0  491900000000.0  2.917e-06  8.15e-07  6.520000000000001e-07
15000.0  72040000000.0  495200000000.00006  3.0710000000000003e-06  8.520000000000001e-07  6.82e-07
16000.0  74400000000.0  498000000000.0  3.2230000000000003e-06  8.87e-07  7.110000000000001e-07
17000.0  76690000000.0  500300000000.0  3.3750000000000003e-06  9.230000000000001e-07  7.4e-07
18000.0  78920000000.0  502299999999.99994  3.525e-06  9.58e-07  7.690000000000001e-07
20000.0  83180000000.0  505300000000.0  3.824e-06  1.027e-06  8.25e-07
22500.0  88230000000.0  507700000000.00006  4.194e-06  1.1120000000000001e-06  8.94e-07
25000.0  93000000000.0  508900000000.0  4.5620000000000005e-06  1.195e-06  9.62e-07
27500.0  97540000000.0  509200000000.0  4.926e-06  1.2760000000000001e-06  1.0280000000000002e-06
30000.0  101900000000.0  508800000000.0  5.29e-06  1.357e-06  1.0930000000000002e-06
32500.0  106000000000.0  507800000000.0  5.652e-06  1.436e-06  1.158e-06
35000.0  110000000000.0  506400000000.0  6.013000000000001e-06  1.514e-06  1.221e-06
37500.0  113900000000.0  504700000000.0  6.373000000000001e-06  1.591e-06  1.2840000000000001e-06
40000.0  117600000000.0  502700000000.00006  6.733000000000001e-06  1.6680000000000002e-06  1.3460000000000001e-06
45000.0  124800000000.0  498100000000.0  7.452000000000001e-06  1.819e-06  1.4680000000000002e-06
