energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
499.999  15850000000.0  173200000000.0  3.7100000000000003e-07  1.6e-07  1.17e-07
549.999  16620000000.0  179600000000.0  3.9e-07  1.67e-07  1.22e-07
599.999  17360000000.0  185500000000.0  4.09e-07  1.7400000000000002e-07  1.28e-07
649.999  18070000000.0  191000000000.0  4.2700000000000005e-07  1.8000000000000002e-07  1.33e-07
699.999  18750000000.0  196100000000.0  4.4500000000000003e-07  1.8700000000000002e-07  1.3800000000000002e-07
799.999  20050000000.0  205400000000.0  4.79e-07  1.9900000000000002e-07  1.47e-07
899.999  21260000000.0  213700000000.0  5.12e-07  2.1100000000000002e-07  1.5600000000000002e-07
999.999  22410000000.0  221200000000.0  5.44e-07  2.22e-07  1.65e-07
1100.0  23510000000.0  228000000000.0  5.75e-07  2.33e-07  1.73e-07
1200.0  24550000000.0  234300000000.0  6.05e-07  2.43e-07  1.8200000000000002e-07
1300.0  25550000000.0  240000000000.0  6.350000000000001e-07  2.53e-07  1.89e-07
1400.0  26520000000.0  245300000000.0  6.64e-07  2.63e-07  1.97e-07
1500.0  27450000000.0  250200000000.0  6.92e-07  2.72e-07  2.0500000000000002e-07
1600.0  28350000000.0  254800000000.0  7.200000000000001e-07  2.82e-07  2.1200000000000002e-07
1700.0  29220000000.0  259100000000.0  7.47e-07  2.91e-07  2.1900000000000002e-07
1800.0  30070000000.0  263100000000.0  7.74e-07  2.99e-07  2.26e-07
2000.0  31700000000.0  270400000000.0  8.26e-07  3.1700000000000005e-07  2.4000000000000003e-07
2250.0  33620000000.0  278500000000.0  8.91e-07  3.37e-07  2.56e-07
2500.0  35440000000.0  285600000000.0  9.53e-07  3.5700000000000003e-07  2.72e-07
2750.0  37170000000.0  291800000000.0  1.0140000000000002e-06  3.77e-07  2.87e-07
3000.0  38820000000.0  297400000000.0  1.074e-06  3.9500000000000003e-07  3.0200000000000003e-07
3250.0  40400000000.0  302400000000.0  1.133e-06  4.1400000000000003e-07  3.1700000000000005e-07
3500.0  41929999999.99999  307000000000.0  1.19e-06  4.3100000000000003e-07  3.3100000000000004e-07
3750.0  43400000000.0  311000000000.0  1.2480000000000002e-06  4.49e-07  3.4500000000000003e-07
4000.0  44820000000.0  314800000000.0  1.3040000000000001e-06  4.66e-07  3.58e-07
4500.0  47539999999.99999  321300000000.0  1.415e-06  5.000000000000001e-07  3.85e-07
5000.0  50110000000.0  326700000000.0  1.5240000000000001e-06  5.32e-07  4.11e-07
