       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.63661803e-05   1.53863077e-05  -3.53182093e-04   1.93283894e-15   5.19635042e-16   1.12204033e-16
  8.00000000e-08   1.76561863e-05   1.68070841e-05  -3.38836344e-04   1.86451457e-15   4.90506644e-16   1.21486977e-16
  1.60000000e-07   1.94907082e-05   1.86435435e-05  -3.25290875e-04   1.80266226e-15   4.59620536e-16   1.34353967e-16
  2.40000000e-07   2.22859457e-05   2.14329040e-05  -3.11688214e-04   1.74562153e-15   4.23324945e-16   1.53922758e-16
  3.20000000e-07   2.49823936e-05   2.39454441e-05  -2.98271418e-04   1.68816913e-15   3.87646174e-16   1.72516917e-16
  4.00000000e-07   2.63245323e-05   2.53876749e-05  -2.84979082e-04   1.62578975e-15   3.59114087e-16   1.82172060e-16
  4.80000000e-07   2.69063401e-05   2.58971124e-05  -2.71751401e-04   1.55888316e-15   3.34487038e-16   1.86221998e-16
  5.60000000e-07   2.85568295e-05   2.74657218e-05  -2.59229584e-04   1.50131318e-15   3.05256258e-16   1.97727540e-16
  6.40000000e-07   3.03046146e-05   2.91685802e-05  -2.47522665e-04   1.44876549e-15   2.76769910e-16   2.09989922e-16
  7.20000000e-07   3.22851469e-05   3.13695187e-05  -2.35605440e-04   1.39779031e-15   2.46521190e-16   2.24362887e-16
  8.00000000e-07   3.28260065e-05   3.21243833e-05  -2.24061862e-04   1.34118011e-15   2.24367666e-16   2.28656763e-16
  8.80000000e-07   3.37023641e-05   3.28267251e-05  -2.13027612e-04   1.28698931e-15   2.01195065e-16   2.34613518e-16
  9.60000000e-07   3.39838817e-05   3.31379658e-05  -2.01932707e-04   1.23045032e-15   1.80908446e-16   2.36764102e-16
  1.04000000e-06   3.54969434e-05   3.47541534e-05  -1.91189624e-04   1.18266054e-15   1.54627968e-16   2.47684981e-16
  1.12000000e-06   3.69135331e-05   3.61666590e-05  -1.80920758e-04   1.13629920e-15   1.29583107e-16   2.57744919e-16
  1.20000000e-06   3.63345691e-05   3.56641267e-05  -1.70587275e-04   1.07952835e-15   1.14824321e-16   2.53942192e-16
  1.28000000e-06   3.81504417e-05   3.74741699e-05  -1.60757941e-04   1.03760000e-15   8.82479904e-17   2.66810574e-16
  1.36000000e-06   3.88098012e-05   3.82555604e-05  -1.51532606e-04   9.93423674e-16   6.87590156e-17   2.71789624e-16
  1.44000000e-06   3.71513690e-05   3.65496688e-05  -1.42601608e-04   9.37696299e-16   6.19190952e-17   2.60164133e-16
  1.52000000e-06   3.57612185e-05   3.54016166e-05  -1.33516495e-04   8.84113733e-16   5.32951677e-17   2.50933185e-16
  1.60000000e-06   3.53483941e-05   3.49851700e-05  -1.24097735e-04   8.32651393e-16   3.88350699e-17   2.48123313e-16
  1.68000000e-06   3.67180711e-05   3.63019291e-05  -1.16280627e-04   7.98693082e-16   1.78261300e-17   2.57769442e-16
  1.76000000e-06   3.65425847e-05   3.61686888e-05  -1.08166432e-04   7.55556087e-16   4.35105295e-18   2.56709439e-16
  1.84000000e-06   3.51691986e-05   3.49154839e-05  -1.00043239e-04   7.06483716e-16  -2.89768056e-18   2.47345972e-16
  1.92000000e-06   3.46460111e-05   3.45460845e-05  -9.24438055e-05   6.64804098e-16  -1.37259077e-17   2.44025369e-16
  2.00000000e-06   3.35090932e-05   3.33707066e-05  -8.51621080e-05   6.20548100e-16  -2.07981487e-17   2.36019935e-16
  2.08000000e-06   3.27198965e-05   3.25015853e-05  -7.81334088e-05   5.79229180e-16  -2.92839022e-17   2.30382187e-16
  2.16000000e-06   3.17744316e-05   3.16567879e-05  -7.13953943e-05   5.39559881e-16  -3.64585998e-17   2.23964676e-16
  2.24000000e-06   3.03057455e-05   3.01547131e-05  -6.42634334e-05   4.94377859e-16  -4.16432858e-17   2.13601227e-16
  2.32000000e-06   2.93260618e-05   2.92544205e-05  -5.78744722e-05   4.56244876e-16  -4.80746499e-17   2.06886887e-16
  2.40000000e-06   2.85866320e-05   2.85784448e-05  -5.20029468e-05   4.21996391e-16  -5.48495571e-17   2.01833572e-16
  2.48000000e-06   2.66872253e-05   2.66961438e-05  -4.64667023e-05   3.83159840e-16  -5.49381945e-17   1.88497023e-16
  2.56000000e-06   2.44585268e-05   2.45389943e-05  -4.11318825e-05   3.43933113e-16  -5.29515002e-17   1.72924755e-16
  2.64000000e-06   2.22876249e-05   2.23115510e-05  -3.52723986e-05   3.01596633e-16  -5.22569731e-17   1.57515189e-16
  2.72000000e-06   2.04199773e-05   2.05157269e-05  -2.98631200e-05   2.63882552e-16  -5.23487350e-17   1.44475975e-16
  2.80000000e-06   1.91300320e-05   1.91603303e-05  -2.54591276e-05   2.33737656e-16  -5.36417507e-17   1.35260533e-16
  2.88000000e-06   1.70749919e-05   1.70747710e-05  -2.10744801e-05   1.99858469e-16  -5.08919097e-17   1.20696407e-16
  2.96000000e-06   1.43371708e-05   1.45083528e-05  -1.68722443e-05   1.64407718e-16  -4.42310210e-17   1.01671256e-16
  3.04000000e-06   1.22051051e-05   1.22140612e-05  -1.25225584e-05   1.29616698e-16  -4.10336095e-17   8.63081149e-17
  3.12000000e-06   9.42991354e-06   9.48801621e-06  -8.08927350e-06   9.21216314e-17  -3.46199901e-17   6.67827577e-17
  3.20000000e-06   6.12243488e-06   6.22506944e-06  -4.08881929e-06   5.40700772e-17  -2.46189254e-17   4.34810134e-17
