       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   5.54501406e-05   3.24989651e-05  -2.09732259e-03  -1.66577378e-15   6.66592685e-15   5.92509394e-17
  8.00000000e-08   7.30026179e-05   4.32044961e-05  -2.09334212e-03  -1.69663333e-15   6.61519187e-15   7.73630622e-17
  1.60000000e-07   9.03405673e-05   5.28461096e-05  -2.08925947e-03  -1.72838629e-15   6.56426782e-15   9.13015455e-17
  2.40000000e-07   1.08087491e-04   6.35388167e-05  -2.08525466e-03  -1.75812723e-15   6.51283544e-15   1.07318449e-16
  3.20000000e-07   1.26018188e-04   7.38961284e-05  -2.08109206e-03  -1.78764825e-15   6.46048419e-15   1.21152053e-16
  4.00000000e-07   1.43266840e-04   8.39745858e-05  -2.07717368e-03  -1.81723132e-15   6.40975354e-15   1.33791128e-16
  4.80000000e-07   1.60993781e-04   9.44941108e-05  -2.07332686e-03  -1.84570597e-15   6.35841696e-15   1.46472696e-16
  5.60000000e-07   1.79179263e-04   1.04616829e-04  -2.06992858e-03  -1.87465495e-15   6.30770533e-15   1.56523679e-16
  6.40000000e-07   1.96111929e-04   1.15272262e-04  -2.06605568e-03  -1.90184833e-15   6.25716549e-15   1.68583297e-16
  7.20000000e-07   2.14853627e-04   1.25181225e-04  -2.06209183e-03  -1.92947852e-15   6.20360388e-15   1.75559239e-16
  8.00000000e-07   2.33257089e-04   1.35588917e-04  -2.05811956e-03  -1.95584125e-15   6.15038793e-15   1.83522187e-16
  8.80000000e-07   2.50694351e-04   1.46012123e-04  -2.05465539e-03  -1.98217761e-15   6.10005618e-15   1.91643536e-16
  9.60000000e-07   2.69490624e-04   1.56013684e-04  -2.05061145e-03  -2.00797838e-15   6.04583536e-15   1.96088685e-16
  1.04000000e-06   2.87372463e-04   1.66044439e-04  -2.04699259e-03  -2.03366351e-15   5.99416218e-15   2.00722958e-16
  1.12000000e-06   3.05120177e-04   1.76519215e-04  -2.04355393e-03  -2.05840383e-15   5.94314488e-15   2.06022812e-16
  1.20000000e-06   3.22534520e-04   1.86286832e-04  -2.03997290e-03  -2.08349132e-15   5.89206586e-15   2.08638268e-16
  1.28000000e-06   3.39871355e-04   1.95880621e-04  -2.03635834e-03  -2.10828582e-15   5.84089004e-15   2.09968549e-16
  1.36000000e-06   3.59497048e-04   2.07474984e-04  -2.03292168e-03  -2.12990261e-15   5.78689062e-15   2.13948891e-16
  1.44000000e-06   3.76944778e-04   2.16749608e-04  -2.02899980e-03  -2.15375103e-15   5.73444043e-15   2.12465526e-16
  1.52000000e-06   3.94232394e-04   2.26433996e-04  -2.02552614e-03  -2.17704307e-15   5.68351591e-15   2.11638994e-16
  1.60000000e-06   4.13985443e-04   2.37517885e-04  -2.02195855e-03  -2.19771078e-15   5.62867841e-15   2.11226642e-16
  1.68000000e-06   4.32520059e-04   2.47900461e-04  -2.01883451e-03  -2.21942790e-15   5.57688724e-15   2.09311774e-16
  1.76000000e-06   4.49762833e-04   2.57007640e-04  -2.01476708e-03  -2.24126303e-15   5.52397501e-15   2.04324844e-16
  1.84000000e-06   4.67627479e-04   2.66673863e-04  -2.01126470e-03  -2.26251038e-15   5.47182411e-15   1.99466759e-16
  1.92000000e-06   4.88111212e-04   2.77796566e-04  -2.00850003e-03  -2.28214727e-15   5.41809805e-15   1.94765925e-16
  2.00000000e-06   5.05586792e-04   2.87207883e-04  -2.00425480e-03  -2.30175336e-15   5.36410188e-15   1.88038090e-16
  2.08000000e-06   5.24363384e-04   2.97084020e-04  -2.00041419e-03  -2.32070474e-15   5.30941351e-15   1.80187345e-16
  2.16000000e-06   5.44162603e-04   3.08176001e-04  -1.99752977e-03  -2.33871407e-15   5.25609160e-15   1.73794936e-16
  2.24000000e-06   5.63428645e-04   3.18573830e-04  -1.99403466e-03  -2.35637022e-15   5.20162440e-15   1.65220261e-16
  2.32000000e-06   5.81387163e-04   3.27609106e-04  -1.99010802e-03  -2.37484164e-15   5.14766134e-15   1.53618942e-16
  2.40000000e-06   6.01401404e-04   3.38043700e-04  -1.98612767e-03  -2.39069334e-15   5.09054720e-15   1.42519076e-16
  2.48000000e-06   6.21106274e-04   3.48892750e-04  -1.98293167e-03  -2.40656518e-15   5.03616582e-15   1.32303606e-16
  2.56000000e-06   6.40226995e-04   3.58596880e-04  -1.97924286e-03  -2.42283196e-15   4.98108818e-15   1.18752610e-16
  2.64000000e-06   6.59852066e-04   3.68674746e-04  -1.97577023e-03  -2.43835949e-15   4.92586951e-15   1.04813373e-16
  2.72000000e-06   6.79538607e-04   3.79461929e-04  -1.97205824e-03  -2.45198738e-15   4.86978883e-15   9.21267794e-17
  2.80000000e-06   6.98619034e-04   3.89759578e-04  -1.96854437e-03  -2.46608806e-15   4.81510761e-15   7.81685478e-17
  2.88000000e-06   7.18018827e-04   3.99208784e-04  -1.96529967e-03  -2.48129621e-15   4.76069295e-15   6.04961414e-17
  2.96000000e-06   7.38025995e-04   4.09285876e-04  -1.96113043e-03  -2.49363382e-15   4.70262352e-15   4.30113169e-17
  3.04000000e-06   7.57085259e-04   4.19985201e-04  -1.95835465e-03  -2.50675334e-15   4.64993208e-15   2.81239421e-17
  3.12000000e-06   7.77288347e-04   4.29701572e-04  -1.95435526e-03  -2.51881222e-15   4.59196059e-15   7.84365959e-18
  3.20000000e-06   7.96878080e-04   4.39854293e-04  -1.95081196e-03  -2.53042181e-15   4.53612345e-15  -1.08694708e-17
  3.28000000e-06   8.16908791e-04   4.49894439e-04  -1.94710354e-03  -2.54138446e-15   4.47910681e-15  -3.13049913e-17
