     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   3.139339e+00   1.233424e+01   1.106426e+06  -1.440963e+06   2.445847e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.887092e-01   3.024214e+00   1.235382e+01   1.111296e+06  -1.437158e+06   2.448938e+05   6.051675e+10   4.756413e+10   4.513200e+09   1.833133e+06   4.812287e-20   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.778058e-01   2.909394e+00   1.237343e+01   1.116110e+06  -1.433352e+06   2.453076e+05   5.984382e+10   4.759096e+10   5.798318e+09   1.833133e+06   4.759518e-20   0.000000e+00   0.000000e+00
       24000   2.399900e-07   3.672855e-01   2.794878e+00   1.239308e+01   1.120873e+06  -1.429542e+06   2.458210e+05   5.923661e+10   4.764618e+10   6.978795e+09   1.833133e+06   4.717453e-20   0.000000e+00   0.000000e+00
       32000   3.199900e-07   4.571443e-01   2.680667e+00   1.241276e+01   1.125588e+06  -1.425728e+06   2.464272e+05   5.864125e+10   4.770160e+10   8.131079e+09   1.833133e+06   4.679015e-20   0.000000e+00   0.000000e+00
       40000   3.999900e-07   5.473783e-01   2.566761e+00   1.243251e+01   1.130254e+06  -1.421911e+06   2.471200e+05   5.804804e+10   4.773598e+10   9.175089e+09   1.833133e+06   4.640263e-20   0.000000e+00   0.000000e+00
       48000   4.799900e-07   6.379838e-01   2.453161e+00   1.245231e+01   1.134876e+06  -1.418090e+06   2.478935e+05   5.751014e+10   4.779720e+10   1.014107e+10   1.833133e+06   4.609784e-20   0.000000e+00   0.000000e+00
       56000   5.599900e-07   7.289574e-01   2.339867e+00   1.247217e+01   1.139456e+06  -1.414264e+06   2.487394e+05   5.700452e+10   4.786671e+10   1.102384e+10   1.833133e+06   4.583422e-20   0.000000e+00   0.000000e+00
       64000   6.399900e-07   8.202958e-01   2.226879e+00   1.249211e+01   1.143997e+06  -1.410432e+06   2.496517e+05   5.651988e+10   4.793449e+10   1.181571e+10   1.833133e+06   4.558782e-20   0.000000e+00   0.000000e+00
       72000   7.199900e-07   9.119960e-01   2.114198e+00   1.251212e+01   1.148501e+06  -1.406594e+06   2.506252e+05   5.607286e+10   4.801308e+10   1.250956e+10   1.833133e+06   4.537806e-20   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.004055e+00   2.001824e+00   1.253221e+01   1.152970e+06  -1.402750e+06   2.516505e+05   5.565309e+10   4.809223e+10   1.309408e+10   1.833133e+06   4.518115e-20   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.096470e+00   1.889758e+00   1.255238e+01   1.157405e+06  -1.398901e+06   2.527170e+05   5.530544e+10   4.819689e+10   1.350092e+10   1.833133e+06   4.503805e-20   0.000000e+00   0.000000e+00
