     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   3.711523e+00   6.816902e+00   8.266678e+05  -1.111587e+06  -6.379766e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.662183e-01   3.622657e+00   6.765868e+00   8.287858e+05  -1.110074e+06  -6.378627e+05   2.632158e+10   1.873441e+10   1.596511e+09   1.525130e+06   5.862661e-21   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.326051e-01   3.533910e+00   6.714845e+00   8.308796e+05  -1.108591e+06  -6.377188e+05   2.602285e+10   1.837165e+10   1.968261e+09   1.525130e+06   5.707053e-21   0.000000e+00   0.000000e+00
       24000   2.399900e-07   2.991584e-01   3.445281e+00   6.663834e+00   8.329491e+05  -1.107135e+06  -6.375486e+05   2.571796e+10   1.802945e+10   2.291127e+09   1.525130e+06   5.556577e-21   0.000000e+00   0.000000e+00
       32000   3.199900e-07   3.658763e-01   3.356768e+00   6.612838e+00   8.349944e+05  -1.105708e+06  -6.373498e+05   2.541821e+10   1.767806e+10   2.631657e+09   1.525130e+06   5.409785e-21   0.000000e+00   0.000000e+00
       40000   3.999900e-07   4.327568e-01   3.268367e+00   6.561859e+00   8.370143e+05  -1.104308e+06  -6.371276e+05   2.509437e+10   1.733763e+10   2.916624e+09   1.525130e+06   5.260201e-21   0.000000e+00   0.000000e+00
       48000   4.799900e-07   4.997980e-01   3.180078e+00   6.510898e+00   8.390117e+05  -1.102933e+06  -6.368812e+05   2.485295e+10   1.702881e+10   3.250645e+09   1.525130e+06   5.144718e-21   0.000000e+00   0.000000e+00
       56000   5.599900e-07   5.669981e-01   3.091897e+00   6.459958e+00   8.409879e+05  -1.101585e+06  -6.366082e+05   2.450902e+10   1.674144e+10   3.408159e+09   1.525130e+06   5.001096e-21   0.000000e+00   0.000000e+00
       64000   6.399900e-07   6.343554e-01   3.003824e+00   6.409041e+00   8.429398e+05  -1.100259e+06  -6.363190e+05   2.427900e+10   1.640562e+10   3.795728e+09   1.525130e+06   4.891494e-21   0.000000e+00   0.000000e+00
       72000   7.199900e-07   7.018680e-01   2.915855e+00   6.358148e+00   8.448729e+05  -1.098962e+06  -6.359969e+05   2.400282e+10   1.611154e+10   4.046173e+09   1.525130e+06   4.774205e-21   0.000000e+00   0.000000e+00
       80000   7.999900e-07   7.695344e-01   2.827989e+00   6.307282e+00   8.467835e+05  -1.097687e+06  -6.356580e+05   2.374040e+10   1.579809e+10   4.344496e+09   1.525130e+06   4.661994e-21   0.000000e+00   0.000000e+00
       88000   8.799900e-07   8.373527e-01   2.740225e+00   6.256443e+00   8.486702e+05  -1.096433e+06  -6.353054e+05   2.344501e+10   1.553488e+10   4.508255e+09   1.525130e+06   4.545812e-21   0.000000e+00   0.000000e+00
