       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   2.23299753e-02   2.80863477e-03   1.73835943e-03  -6.69587468e-17   5.16663677e-16   2.53501082e-17
  8.00000000e-09   2.23317249e-02   2.80913507e-03   1.74808257e-03  -6.63414270e-17   5.17212379e-16   1.63602482e-17
  1.60000000e-08   2.23334886e-02   2.80953468e-03   1.75781127e-03  -6.56941446e-17   5.17607714e-16   7.36291172e-18
  2.40000000e-08   2.23352663e-02   2.80983349e-03   1.76754254e-03  -6.50170613e-17   5.17849461e-16  -1.63921252e-18
  3.20000000e-08   2.23370577e-02   2.81003142e-03   1.77727341e-03  -6.43103591e-17   5.17937444e-16  -1.06434318e-17
  4.00000000e-08   2.23388624e-02   2.81012841e-03   1.78700088e-03  -6.35742402e-17   5.17871530e-16  -1.96470505e-17
  4.80000000e-08   2.23406802e-02   2.81012446e-03   1.79672199e-03  -6.28089269e-17   5.17651632e-16  -2.86473707e-17
  5.60000000e-08   2.23425109e-02   2.81001957e-03   1.80643374e-03  -6.20146615e-17   5.17277705e-16  -3.76416931e-17
  6.40000000e-08   2.23443540e-02   2.80981378e-03   1.81613317e-03  -6.11917063e-17   5.16749750e-16  -4.66273178e-17
  7.20000000e-08   2.23462094e-02   2.80950716e-03   1.82581728e-03  -6.03403437e-17   5.16067813e-16  -5.56015451e-17
  8.00000000e-08   2.23480766e-02   2.80909981e-03   1.83548313e-03  -5.94608757e-17   5.15231986e-16  -6.45616765e-17
  8.80000000e-08   2.23499554e-02   2.80859186e-03   1.84512772e-03  -5.85536239e-17   5.14242402e-16  -7.35050150e-17
  9.60000000e-08   2.23518455e-02   2.80798348e-03   1.85474811e-03  -5.76189295e-17   5.13099242e-16  -8.24288667e-17
  1.04000000e-07   2.23537465e-02   2.80727485e-03   1.86434134e-03  -5.66571529e-17   5.11802732e-16  -9.13305408e-17
  1.12000000e-07   2.23556582e-02   2.80646620e-03   1.87390445e-03  -5.56686737e-17   5.10353141e-16  -1.00207351e-16
  1.20000000e-07   2.23575801e-02   2.80555778e-03   1.88343452e-03  -5.46538902e-17   5.08750787e-16  -1.09056616e-16
  1.28000000e-07   2.23595120e-02   2.80454986e-03   1.89292861e-03  -5.36132196e-17   5.06996028e-16  -1.17875661e-16
  1.36000000e-07   2.23614535e-02   2.80344276e-03   1.90238380e-03  -5.25470973e-17   5.05089272e-16  -1.26661817e-16
  1.44000000e-07   2.23634043e-02   2.80223682e-03   1.91179718e-03  -5.14559769e-17   5.03030969e-16  -1.35412423e-16
  1.52000000e-07   2.23653640e-02   2.80093241e-03   1.92116585e-03  -5.03403297e-17   5.00821615e-16  -1.44124827e-16
  1.60000000e-07   2.23673322e-02   2.79952992e-03   1.93048694e-03  -4.92006447e-17   4.98461752e-16  -1.52796386e-16
  1.68000000e-07   2.23693087e-02   2.79802980e-03   1.93975756e-03  -4.80374281e-17   4.95951967e-16  -1.61424465e-16
  1.76000000e-07   2.23712930e-02   2.79643250e-03   1.94897486e-03  -4.68512028e-17   4.93292891e-16  -1.70006445e-16
  1.84000000e-07   2.23732848e-02   2.79473849e-03   1.95813600e-03  -4.56425082e-17   4.90485201e-16  -1.78539712e-16
  1.92000000e-07   2.23752837e-02   2.79294832e-03   1.96723816e-03  -4.44119000e-17   4.87529618e-16  -1.87021670e-16
  2.00000000e-07   2.23772894e-02   2.79106251e-03   1.97627852e-03  -4.31599494e-17   4.84426910e-16  -1.95449734e-16
  2.08000000e-07   2.23793014e-02   2.78908165e-03   1.98525430e-03  -4.18872430e-17   4.81177887e-16  -2.03821333e-16
  2.16000000e-07   2.23813194e-02   2.78700633e-03   1.99416272e-03  -4.05943824e-17   4.77783406e-16  -2.12133912e-16
  2.24000000e-07   2.23833431e-02   2.78483720e-03   2.00300103e-03  -3.92819834e-17   4.74244366e-16  -2.20384930e-16
  2.32000000e-07   2.23853720e-02   2.78257491e-03   2.01176650e-03  -3.79506761e-17   4.70561715e-16  -2.28571865e-16
  2.40000000e-07   2.23874058e-02   2.78022016e-03   2.02045643e-03  -3.66011037e-17   4.66736439e-16  -2.36692210e-16
  2.48000000e-07   2.23894440e-02   2.77777365e-03   2.02906811e-03  -3.52339230e-17   4.62769575e-16  -2.44743478e-16
  2.56000000e-07   2.23914863e-02   2.77523614e-03   2.03759889e-03  -3.38498027e-17   4.58662197e-16  -2.52723200e-16
