     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   9.324629e+00   1.740547e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.088390e-01   9.322653e+00   1.741303e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.176780e-01   9.320677e+00   1.742058e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.265169e-01   9.318701e+00   1.742814e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.353559e-01   9.316725e+00   1.743569e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.441949e-01   9.314749e+00   1.744325e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.530339e-01   9.312773e+00   1.745080e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.618729e-01   9.310797e+00   1.745836e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.707119e-01   9.308821e+00   1.746591e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.795508e-01   9.306845e+00   1.747347e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.883898e-01   9.304869e+00   1.748102e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.972288e-01   9.302893e+00   1.748858e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
       96000   9.599900e-07   2.060678e-01   9.300917e+00   1.749613e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      104000   1.039990e-06   2.149068e-01   9.298941e+00   1.750369e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      112000   1.119990e-06   2.237457e-01   9.296965e+00   1.751124e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      120000   1.199990e-06   2.325847e-01   9.294989e+00   1.751880e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      128000   1.279990e-06   2.414237e-01   9.293013e+00   1.752635e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      136000   1.359990e-06   2.502627e-01   9.291037e+00   1.753391e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      144000   1.439990e-06   2.591017e-01   9.289061e+00   1.754146e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      152000   1.519990e-06   2.679407e-01   9.287085e+00   1.754902e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      160000   1.599990e-06   2.767796e-01   9.285109e+00   1.755657e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      168000   1.679990e-06   2.856186e-01   9.283133e+00   1.756413e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      176000   1.759990e-06   2.944576e-01   9.281157e+00   1.757168e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      184000   1.839990e-06   3.032966e-01   9.279181e+00   1.757924e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      192000   1.919990e-06   3.121356e-01   9.277205e+00   1.758679e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      200000   1.999990e-06   3.209745e-01   9.275229e+00   1.759435e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      208000   2.079990e-06   3.298135e-01   9.273253e+00   1.760190e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      216000   2.159990e-06   3.386525e-01   9.271277e+00   1.760946e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      224000   2.239990e-06   3.474915e-01   9.269301e+00   1.761701e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      232000   2.319990e-06   3.563305e-01   9.267325e+00   1.762457e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      240000   2.399990e-06   3.651694e-01   9.265349e+00   1.763212e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      248000   2.479990e-06   3.740084e-01   9.263373e+00   1.763968e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      256000   2.559990e-06   3.828474e-01   9.261397e+00   1.764723e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      264000   2.639990e-06   3.916864e-01   9.259421e+00   1.765479e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      272000   2.719990e-06   4.005254e-01   9.257445e+00   1.766234e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
      280000   2.799990e-06   4.093644e-01   9.255469e+00   1.766990e+01   1.104873e+05  -2.470006e+04   9.443614e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
