       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.81603848e-04   1.13062772e-04  -4.62637745e-03  -3.45349256e-15   1.88341838e-14   3.24720043e-16
  8.00000000e-08   4.20985283e-04   2.62634762e-04  -4.47452855e-03  -3.14104376e-15   1.73443261e-14   7.22509583e-16
  1.60000000e-07   6.67357353e-04   4.12991569e-04  -4.32267285e-03  -2.78157153e-15   1.58424821e-14   1.08416933e-15
  2.40000000e-07   9.18161947e-04   5.68713867e-04  -4.16645010e-03  -2.35803836e-15   1.43204204e-14   1.43507312e-15
  3.20000000e-07   1.16434671e-03   7.18624333e-04  -4.00958818e-03  -1.91421164e-15   1.28245900e-14   1.74263692e-15
  4.00000000e-07   1.42373440e-03   8.75214092e-04  -3.84338305e-03  -1.40178164e-15   1.12606786e-14   2.04500561e-15
  4.80000000e-07   1.68573840e-03   1.03144691e-03  -3.67841219e-03  -8.58088725e-16   9.70852238e-15   2.32907891e-15
  5.60000000e-07   1.95530822e-03   1.19470890e-03  -3.50906442e-03  -2.55769346e-16   8.12897163e-15   2.62510053e-15
  6.40000000e-07   2.22419433e-03   1.35674309e-03  -3.33750343e-03   3.72421628e-16   6.55870852e-15   2.91440017e-15
  7.20000000e-07   2.49998598e-03   1.52299457e-03  -3.16438778e-03   1.03994857e-15   4.97589004e-15   3.21645484e-15
  8.00000000e-07   2.78716353e-03   1.69305559e-03  -2.98554049e-03   1.74720631e-15   3.34896277e-15   3.53025854e-15
  8.80000000e-07   3.06696458e-03   1.86263815e-03  -2.80323797e-03   2.47358162e-15   1.74846618e-15   3.86807939e-15
  9.60000000e-07   3.35854155e-03   2.03755014e-03  -2.61908563e-03   3.23165782e-15   1.19394510e-16   4.23694790e-15
  1.04000000e-06   3.66171560e-03   2.21951489e-03  -2.43423725e-03   4.02120981e-15  -1.53196384e-15   4.65209795e-15
  1.12000000e-06   3.96463976e-03   2.40150731e-03  -2.24233764e-03   4.82276288e-15  -3.19366145e-15   5.10668686e-15
  1.20000000e-06   4.27516343e-03   2.58916490e-03  -2.04866548e-03   5.64245750e-15  -4.86767295e-15   5.62279206e-15
  1.28000000e-06   4.58017075e-03   2.77090209e-03  -1.85041839e-03   6.44157639e-15  -6.52361786e-15   6.17547546e-15
  1.36000000e-06   4.90625448e-03   2.96830682e-03  -1.64964181e-03   7.27949691e-15  -8.23504744e-15   6.83234189e-15
  1.44000000e-06   5.23148464e-03   3.16945507e-03  -1.45208505e-03   8.10500124e-15  -9.90565518e-15   7.57921198e-15
  1.52000000e-06   5.56422813e-03   3.37924731e-03  -1.24694537e-03   8.93831160e-15  -1.16048191e-14   8.43601601e-15
  1.60000000e-06   5.89294977e-03   3.58386100e-03  -1.04362082e-03   9.71871706e-15  -1.32534651e-14   9.36483313e-15
  1.68000000e-06   6.22880955e-03   3.79881279e-03  -8.40663466e-04   1.04871802e-14  -1.48878870e-14   1.04278971e-14
  1.76000000e-06   6.57773359e-03   4.02803325e-03  -6.36552971e-04   1.12469475e-14  -1.65253689e-14   1.16481884e-14
  1.84000000e-06   6.92806554e-03   4.26160931e-03  -4.34564755e-04   1.19551931e-14  -1.81095587e-14   1.30026590e-14
  1.92000000e-06   7.27310979e-03   4.49785559e-03  -2.31878129e-04   1.25998336e-14  -1.96268814e-14   1.44950914e-14
