     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.337699e+01   7.308649e+00   1.454092e+06   3.846961e+05  -5.974151e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.618419e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   2.158910e-01   1.340937e+01   7.260871e+00   1.443025e+06   4.248909e+05  -5.970134e+05  -1.442774e+11   4.982494e+11   5.867528e+09   1.618419e+06   1.607456e-19   0.000000e+00   0.000000e+00
       16000   1.599900e-07   3.308588e-01   1.344495e+01   7.213130e+00   1.431014e+06   4.644102e+05  -5.964920e+05  -1.559710e+11   4.896983e+11   7.077364e+09   1.618419e+06   1.578058e-19   0.000000e+00   0.000000e+00
       24000   2.399900e-07   4.448285e-01   1.348366e+01   7.165434e+00   1.418077e+06   5.032391e+05  -5.958914e+05  -1.673844e+11   4.809643e+11   7.842832e+09   1.618419e+06   1.549531e-19   0.000000e+00   0.000000e+00
       32000   3.199900e-07   5.577270e-01   1.352545e+01   7.117788e+00   1.404236e+06   5.413611e+05  -5.952548e+05  -1.785801e+11   4.720319e+11   8.010830e+09   1.618419e+06   1.521835e-19   0.000000e+00   0.000000e+00
       40000   3.999900e-07   6.694828e-01   1.357026e+01   7.070193e+00   1.389512e+06   5.787558e+05  -5.946233e+05  -1.894804e+11   4.628089e+11   7.677836e+09   1.618419e+06   1.494266e-19   0.000000e+00   0.000000e+00
       48000   4.799900e-07   7.800261e-01   1.361803e+01   7.022648e+00   1.373929e+06   6.154065e+05  -5.940326e+05  -2.000724e+11   4.533982e+11   6.963417e+09   1.618419e+06   1.467348e-19   0.000000e+00   0.000000e+00
       56000   5.599900e-07   8.892890e-01   1.366871e+01   6.975146e+00   1.357506e+06   6.512964e+05  -5.935236e+05  -2.104470e+11   4.438073e+11   5.668807e+09   1.618419e+06   1.441290e-19   0.000000e+00   0.000000e+00
       64000   6.399900e-07   9.972054e-01   1.372222e+01   6.927681e+00   1.340268e+06   6.864043e+05  -5.931368e+05  -2.205323e+11   4.339305e+11   3.838921e+09   1.618419e+06   1.415364e-19   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.103711e+00   1.377851e+01   6.880240e+00   1.322233e+06   7.207153e+05  -5.929154e+05  -2.302991e+11   4.238515e+11   1.627050e+09   1.618419e+06   1.389951e-19   0.000000e+00   0.000000e+00
