       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.21962562e-04   9.69625852e-05  -2.66794153e-03   2.62165699e-15   7.55285804e-15   3.94344715e-16
  8.00000000e-08   2.36878361e-04   1.87137839e-04  -2.56537270e-03   2.72262119e-15   6.94101952e-15   7.57729057e-16
  1.60000000e-07   3.45701895e-04   2.74397591e-04  -2.46353511e-03   2.82633350e-15   6.34894852e-15   1.10378172e-15
  2.40000000e-07   4.53928961e-04   3.61516260e-04  -2.36204629e-03   2.93933697e-15   5.75976932e-15   1.44641553e-15
  3.20000000e-07   5.68165226e-04   4.54874524e-04  -2.25898022e-03   3.07764840e-15   5.14915489e-15   1.81091987e-15
  4.00000000e-07   6.76234862e-04   5.46397199e-04  -2.15725418e-03   3.21903489e-15   4.56159422e-15   2.16444866e-15
  4.80000000e-07   7.86323571e-04   6.35084051e-04  -2.05314459e-03   3.35666016e-15   3.96232876e-15   2.51118837e-15
  5.60000000e-07   8.88991741e-04   7.20195691e-04  -1.94824011e-03   3.48871807e-15   3.38341825e-15   2.84265003e-15
  6.40000000e-07   9.98963759e-04   8.12762279e-04  -1.84386282e-03   3.64674692e-15   2.78692231e-15   3.20418269e-15
  7.20000000e-07   1.10716019e-03   9.04250694e-04  -1.73797526e-03   3.80365788e-15   2.19315798e-15   3.56416076e-15
  8.00000000e-07   1.21327025e-03   9.97161375e-04  -1.63109316e-03   3.96583972e-15   1.60471167e-15   3.93097833e-15
  8.80000000e-07   1.31280829e-03   1.08108439e-03  -1.52376247e-03   4.10322385e-15   1.03586158e-15   4.27008815e-15
  9.60000000e-07   1.41811180e-03   1.17389088e-03  -1.41608003e-03   4.26517306e-15   4.52280123e-16   4.64622028e-15
  1.04000000e-06   1.52950731e-03   1.27362852e-03  -1.31007410e-03   4.44604787e-15  -1.39635356e-16   5.05499585e-15
  1.12000000e-06   1.62790407e-03   1.36388438e-03  -1.20140131e-03   4.59592773e-15  -7.00265382e-16   5.43252983e-15
  1.20000000e-06   1.72857375e-03   1.45559705e-03  -1.09143687e-03   4.74514968e-15  -1.26788495e-15   5.82425950e-15
  1.28000000e-06   1.82601469e-03   1.54596485e-03  -9.81033418e-04   4.88542441e-15  -1.82441384e-15   6.21831728e-15
  1.36000000e-06   1.92310528e-03   1.63719916e-03  -8.68601303e-04   5.02042670e-15  -2.38265216e-15   6.62436606e-15
  1.44000000e-06   2.01949474e-03   1.73046781e-03  -7.55627555e-04   5.15303601e-15  -2.93671407e-15   7.04664609e-15
  1.52000000e-06   2.11578118e-03   1.82455967e-03  -6.44459097e-04   5.28030539e-15  -3.48016970e-15   7.48254391e-15
  1.60000000e-06   2.21523287e-03   1.92392260e-03  -5.34996897e-04   5.41239085e-15  -4.02128041e-15   7.94971683e-15
  1.68000000e-06   2.30937810e-03   2.01862148e-03  -4.22233999e-04   5.51819337e-15  -4.55388306e-15   8.41009669e-15
  1.76000000e-06   2.39548037e-03   2.11043725e-03  -3.05068517e-04   5.60051124e-15  -5.07515341e-15   8.86726027e-15
  1.84000000e-06   2.48317001e-03   2.20570964e-03  -1.91200005e-04   5.68014090e-15  -5.58416867e-15   9.34989979e-15
  1.92000000e-06   2.57076182e-03   2.30071919e-03  -8.02580728e-05   5.74606613e-15  -6.07707232e-15   9.84487277e-15
