       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -2.75202987e-06  -2.12131233e-18  -2.39071709e-19  -0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -1.91455014e-06  -1.47576722e-18  -1.66329761e-19  -2.34420330e-41
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -2.11453486e-06  -1.62991701e-18  -1.83719585e-19  -2.85954784e-41
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -3.30183777e-06  -2.54510625e-18  -2.86901089e-19  -6.97373287e-41
  3.20000000e-07   0.00000000e+00   0.00000000e+00  -2.50937930e-06  -1.93426506e-18  -2.18063468e-19  -4.02725397e-41
  4.00000000e-07   0.00000000e+00   0.00000000e+00  -3.28286420e-06  -2.53047497e-18  -2.85307166e-19  -6.89381998e-41
  4.80000000e-07   0.00000000e+00   0.00000000e+00  -3.27407291e-06  -2.52369549e-18  -2.84570008e-19  -6.85694832e-41
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -3.26376913e-06  -2.51574995e-18  -2.83703452e-19  -6.81386029e-41
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -3.25494229e-06  -2.50894292e-18  -2.82964528e-19  -6.77705533e-41
  7.20000000e-07   0.00000000e+00   0.00000000e+00  -2.59862312e-06  -2.00304268e-18  -2.25932018e-19  -4.31881143e-41
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -3.23568954e-06  -2.49409598e-18  -2.81350415e-19  -6.69712493e-41
  8.80000000e-07   0.00000000e+00   0.00000000e+00  -2.99958935e-06  -2.31210472e-18  -2.60850174e-19  -5.75449657e-41
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -3.20243365e-06  -2.46845493e-18  -2.78521981e-19  -6.55913488e-41
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -3.20742607e-06  -2.47229941e-18  -2.78989069e-19  -6.58064368e-41
  1.12000000e-06   0.00000000e+00   0.00000000e+00  -3.60624806e-06  -2.77970900e-18  -3.13717687e-19  -8.31766842e-41
  1.20000000e-06   0.00000000e+00   0.00000000e+00  -3.80967763e-06  -2.93650865e-18  -3.31455297e-19  -9.28257910e-41
  1.28000000e-06   0.00000000e+00   0.00000000e+00  -4.01233084e-06  -3.09270917e-18  -3.49131730e-19  -1.02964425e-40
  1.36000000e-06   0.00000000e+00   0.00000000e+00  -4.21632934e-06  -3.24994606e-18  -3.66930299e-19  -1.13700989e-40
  1.44000000e-06   0.00000000e+00   0.00000000e+00  -4.07415322e-06  -3.14035118e-18  -3.54606402e-19  -1.06175269e-40
