     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.665169e+01   2.786515e+00   1.139225e+04   8.332303e+04  -1.210917e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.008186e-01   1.665836e+01   2.776821e+00   9.073191e+03   8.337444e+04  -1.212522e+05  -2.894785e+10   2.086159e+08  -2.022764e+09   1.474304e+05   6.521950e-26   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.014519e-01   1.666503e+01   2.767115e+00   6.761235e+03   8.335667e+04  -1.214153e+05  -2.884711e+10  -6.508146e+08  -2.053286e+09   1.474304e+05   6.480766e-26   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.019006e-01   1.667169e+01   2.757395e+00   4.458280e+03   8.327059e+04  -1.215806e+05  -2.872292e+10  -1.499341e+09  -2.080217e+09   1.474304e+05   6.440384e-26   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.021655e-01   1.667835e+01   2.747662e+00   2.166182e+03   8.311708e+04  -1.217480e+05  -2.857579e+10  -2.336315e+09  -2.103495e+09   1.474304e+05   6.400713e-26   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.022475e-01   1.668499e+01   2.737915e+00  -1.132478e+02   8.289709e+04  -1.219171e+05  -2.840628e+10  -3.161111e+09  -2.123067e+09   1.474304e+05   6.361666e-26   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.021478e-01   1.669161e+01   2.728155e+00  -2.378240e+03   8.261163e+04  -1.220876e+05  -2.821495e+10  -3.973129e+09  -2.138898e+09   1.474304e+05   6.323152e-26   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.018675e-01   1.669820e+01   2.718381e+00  -4.627071e+03   8.226174e+04  -1.222592e+05  -2.800237e+10  -4.771792e+09  -2.150964e+09   1.474304e+05   6.285088e-26   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.014079e-01   1.670477e+01   2.708593e+00  -6.858310e+03   8.184879e+04  -1.224314e+05  -2.777287e+10  -5.552456e+09  -2.156268e+09   1.474304e+05   6.248549e-26   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.007706e-01   1.671130e+01   2.698792e+00  -9.070071e+03   8.137360e+04  -1.226042e+05  -2.751693e+10  -6.324162e+09  -2.161814e+09   1.474304e+05   6.210122e-26   0.000000e+00   0.000000e+00
       80000   7.999900e-07   9.995727e-02   1.671779e+01   2.688977e+00  -1.126063e+04   8.083731e+04  -1.227772e+05  -2.724928e+10  -7.080181e+09  -2.162507e+09   1.474304e+05   6.175108e-26   0.000000e+00   0.000000e+00
       88000   8.799900e-07   9.896953e-02   1.672423e+01   2.679148e+00  -1.342898e+04   8.024110e+04  -1.229502e+05  -2.695636e+10  -7.822329e+09  -2.160906e+09   1.474304e+05   6.137739e-26   0.000000e+00   0.000000e+00
       96000   9.599900e-07   9.780928e-02   1.673062e+01   2.669305e+00  -1.557316e+04   7.958615e+04  -1.231229e+05  -2.664512e+10  -8.548517e+09  -2.155592e+09   1.474304e+05   6.100432e-26   0.000000e+00   0.000000e+00
      104000   1.039990e-06   9.647851e-02   1.673696e+01   2.659448e+00  -1.769173e+04   7.887377e+04  -1.232950e+05  -2.631622e+10  -9.258317e+09  -2.146615e+09   1.474304e+05   6.063112e-26   0.000000e+00   0.000000e+00
      112000   1.119990e-06   9.497932e-02   1.674324e+01   2.649577e+00  -1.978330e+04   7.810526e+04  -1.234662e+05  -2.597027e+10  -9.951330e+09  -2.134037e+09   1.474304e+05   6.025708e-26   0.000000e+00   0.000000e+00
