     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.899629e+01   5.000830e+00   3.878813e+03   1.178897e+05  -8.844598e+04   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.000369e-01   1.900572e+01   4.993744e+00  -2.953093e+03   1.177186e+05  -8.870930e+04  -8.526712e+10  -4.646261e+09  -3.327975e+09   1.474304e+05   5.656097e-25   0.000000e+00   0.000000e+00
       16000   1.599900e-07   9.952820e-02   1.901512e+01   4.986636e+00  -9.758506e+03   1.171480e+05  -8.897661e+04  -8.480140e+10  -9.612673e+09  -3.356429e+09   1.474304e+05   5.649750e-25   0.000000e+00   0.000000e+00
       24000   2.399900e-07   9.847690e-02   1.902446e+01   4.979508e+00  -1.651342e+04   1.161818e+05  -8.924585e+04  -8.402445e+10  -1.453174e+10  -3.371203e+09   1.474304e+05   5.640223e-25   0.000000e+00   0.000000e+00
       32000   3.199900e-07   9.688801e-02   1.903370e+01   4.972357e+00  -2.319491e+04   1.148247e+05  -8.951544e+04  -8.296651e+10  -1.938207e+10  -3.364923e+09   1.474304e+05   5.630765e-25   0.000000e+00   0.000000e+00
       40000   3.999900e-07   9.476827e-02   1.904282e+01   4.965185e+00  -2.978070e+04   1.130829e+05  -8.978368e+04  -8.163265e+10  -2.414763e+10  -3.337793e+09   1.474305e+05   5.621246e-25   0.000000e+00   0.000000e+00
       48000   4.799900e-07   9.212623e-02   1.905178e+01   4.957992e+00  -3.624892e+04   1.109637e+05  -9.004894e+04  -8.002878e+10  -2.881275e+10  -3.290273e+09   1.474305e+05   5.611542e-25   0.000000e+00   0.000000e+00
       56000   5.599900e-07   8.897215e-02   1.906056e+01   4.950777e+00  -4.257826e+04   1.084759e+05  -9.030960e+04  -7.816172e+10  -3.336218e+10  -3.223071e+09   1.474305e+05   5.601531e-25   0.000000e+00   0.000000e+00
       64000   6.399900e-07   8.531797e-02   1.906913e+01   4.943542e+00  -4.874796e+04   1.056292e+05  -9.056413e+04  -7.603913e+10  -3.778114e+10  -3.137136e+09   1.474305e+05   5.591098e-25   0.000000e+00   0.000000e+00
       72000   7.199900e-07   8.117727e-02   1.907745e+01   4.936287e+00  -5.473791e+04   1.024347e+05  -9.081107e+04  -7.366948e+10  -4.205536e+10  -3.033639e+09   1.474305e+05   5.580136e-25   0.000000e+00   0.000000e+00
       80000   7.999900e-07   7.656521e-02   1.908551e+01   4.929013e+00  -6.052871e+04   9.890456e+04  -9.104908e+04  -7.106206e+10  -4.617114e+10  -2.913959e+09   1.474306e+05   5.568547e-25   0.000000e+00   0.000000e+00
       88000   8.799900e-07   7.149848e-02   1.909327e+01   4.921720e+00  -6.610174e+04   9.505189e+04  -9.127692e+04  -6.822690e+10  -5.011540e+10  -2.779659e+09   1.474306e+05   5.556239e-25   0.000000e+00   0.000000e+00
       96000   9.599900e-07   6.599522e-02   1.910071e+01   4.914409e+00  -7.143905e+04   9.089103e+04  -9.149354e+04  -6.515500e+10  -5.386762e+10  -2.640012e+09   1.474306e+05   5.540499e-25   0.000000e+00   0.000000e+00
      104000   1.039990e-06   6.007502e-02   1.910780e+01   4.907081e+00  -7.652252e+04   8.643782e+04  -9.169841e+04  -6.189903e+10  -5.742867e+10  -2.479981e+09   1.474306e+05   5.526428e-25   0.000000e+00   0.000000e+00
      112000   1.119990e-06   5.375877e-02   1.911453e+01   4.899737e+00  -8.133774e+04   8.170783e+04  -9.189014e+04  -5.846001e+10  -6.080916e+10  -2.325074e+09   1.474306e+05   5.514843e-25   0.000000e+00   0.000000e+00
      120000   1.199990e-06   4.706851e-02   1.912087e+01   4.892379e+00  -8.587034e+04   7.671616e+04  -9.206908e+04  -5.482644e+10  -6.394516e+10  -2.147666e+09   1.474307e+05   5.498427e-25   0.000000e+00   0.000000e+00
      128000   1.279990e-06   4.002745e-02   1.912680e+01   4.885007e+00  -9.010548e+04   7.148262e+04  -9.223363e+04  -5.102595e+10  -6.685449e+10  -1.965515e+09   1.474307e+05   5.481002e-25   0.000000e+00   0.000000e+00
      136000   1.359990e-06   3.265990e-02   1.913230e+01   4.877622e+00  -9.403037e+04   6.602569e+04  -9.238350e+04  -4.707232e+10  -6.952865e+10  -1.780842e+09   1.474307e+05   5.462551e-25   0.000000e+00   0.000000e+00
      144000   1.439990e-06   2.499117e-02   1.913736e+01   4.870226e+00  -9.763331e+04   6.036449e+04  -9.251856e+04  -4.297972e+10  -7.196001e+10  -1.595870e+09   1.474307e+05   5.443066e-25   0.000000e+00   0.000000e+00
      152000   1.519990e-06   1.704744e-02   1.914195e+01   4.862819e+00  -1.009038e+05   5.451872e+04  -9.263889e+04  -3.876276e+10  -7.414183e+10  -1.412795e+09   1.474307e+05   5.422553e-25   0.000000e+00   0.000000e+00
      160000   1.599990e-06   8.855689e-03   1.914608e+01   4.855404e+00  -1.038324e+05   4.850859e+04  -9.274471e+04  -3.443636e+10  -7.606827e+10  -1.233760e+09   1.474308e+05   5.401031e-25   0.000000e+00   0.000000e+00
      168000   1.679990e-06   4.435947e-04   1.914971e+01   4.847981e+00  -1.064110e+05   4.235472e+04  -9.283645e+04  -3.001574e+10  -7.773442e+10  -1.060824e+09   1.474308e+05   5.378528e-25   0.000000e+00   0.000000e+00
