       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   2.97312218e-04   8.22792487e-05  -8.57002049e-03  -1.68186416e-16  -1.52864498e-17  -5.98150659e-18
  8.00000000e-08   2.97382811e-04   8.24030485e-05  -8.56340569e-03  -1.66685256e-16  -2.62825307e-17  -6.04141534e-18
  1.60000000e-07   2.94991863e-04   8.16049806e-05  -8.55819110e-03  -1.64509890e-16  -3.71156516e-17  -6.02439235e-18
  2.40000000e-07   2.91655477e-04   8.05456625e-05  -8.55308630e-03  -1.61638629e-16  -4.77580161e-17  -5.96153139e-18
  3.20000000e-07   2.87389618e-04   7.92301502e-05  -8.54807220e-03  -1.58086228e-16  -5.81650757e-17  -5.85404136e-18
  4.00000000e-07   2.81351325e-04   7.70701163e-05  -8.54476832e-03  -1.53907689e-16  -6.82967545e-17  -5.68368496e-18
  4.80000000e-07   2.75319655e-04   7.53391431e-05  -8.53982057e-03  -1.49045177e-16  -7.81082943e-17  -5.49422301e-18
  5.60000000e-07   2.67240092e-04   7.35178454e-05  -8.53225688e-03  -1.43516374e-16  -8.75149413e-17  -5.24916673e-18
  6.40000000e-07   2.59561944e-04   7.13707260e-05  -8.52732353e-03  -1.37441964e-16  -9.65580657e-17  -4.99173302e-18
  7.20000000e-07   2.51105642e-04   6.90091326e-05  -8.52239617e-03  -1.30801266e-16  -1.05163822e-16  -4.70550761e-18
  8.00000000e-07   2.41908572e-04   6.64436935e-05  -8.51745600e-03  -1.23624577e-16  -1.13297136e-16  -4.39494199e-18
  8.80000000e-07   2.32011157e-04   6.36858715e-05  -8.51248441e-03  -1.15944389e-16  -1.20925068e-16  -4.06480747e-18
  9.60000000e-07   2.21456671e-04   6.07479120e-05  -8.50746295e-03  -1.07795256e-16  -1.28016955e-16  -3.72011509e-18
  1.04000000e-06   2.10291050e-04   5.76427880e-05  -8.50237345e-03  -9.92136403e-17  -1.34544544e-16  -3.36603224e-18
  1.12000000e-06   1.98562678e-04   5.43841423e-05  -8.49719805e-03  -9.02377570e-17  -1.40482115e-16  -3.00779738e-18
  1.20000000e-06   1.86322180e-04   5.09862268e-05  -8.49191925e-03  -8.09074051e-17  -1.45806596e-16  -2.65063429e-18
  1.28000000e-06   1.73622191e-04   4.74638396e-05  -8.48651998e-03  -7.12637915e-17  -1.50497657e-16  -2.29966728e-18
  1.36000000e-06   1.60517127e-04   4.38322596e-05  -8.48098362e-03  -6.13493468e-17  -1.54537803e-16  -1.95983894e-18
