       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   2.43833322e-04   1.14817179e-04  -4.21784567e-03  -4.44125645e-17  -4.85231028e-17  -3.88837103e-18
  8.00000000e-08   2.33737426e-04   1.09849968e-04  -4.21134799e-03  -4.28434222e-17  -4.96883027e-17  -3.67397084e-18
  1.60000000e-07   2.27232542e-04   1.06699013e-04  -4.20237111e-03  -4.11832779e-17  -5.08328830e-17  -3.51753783e-18
  2.40000000e-07   2.20539201e-04   1.03460467e-04  -4.19332131e-03  -3.94954742e-17  -5.19130018e-17  -3.35801688e-18
  3.20000000e-07   2.13665098e-04   1.00137979e-04  -4.18419770e-03  -3.77823252e-17  -5.29282245e-17  -3.19604631e-18
  4.00000000e-07   2.07779939e-04   9.73363686e-05  -4.16981402e-03  -3.59884922e-17  -5.38367686e-17  -3.05000707e-18
  4.80000000e-07   2.00502832e-04   9.38622004e-05  -4.16067706e-03  -3.42361657e-17  -5.47186474e-17  -2.88425673e-18
  5.60000000e-07   1.93066599e-04   9.03142036e-05  -4.15147528e-03  -3.24655111e-17  -5.55352691e-17  -2.71798063e-18
  6.40000000e-07   1.86100758e-04   8.67376167e-05  -4.14576517e-03  -3.07038700e-17  -5.63442478e-17  -2.55711041e-18
  7.20000000e-07   1.78319937e-04   8.30808774e-05  -4.13607152e-03  -2.88968362e-17  -5.70261528e-17  -2.39131861e-18
  8.00000000e-07   1.70401540e-04   7.93597683e-05  -4.12630438e-03  -2.70786123e-17  -5.76423056e-17  -2.22686365e-18
  8.80000000e-07   1.62354030e-04   7.55782412e-05  -4.11646340e-03  -2.52514256e-17  -5.81929237e-17  -2.06434230e-18
  9.60000000e-07   1.54185914e-04   7.17402687e-05  -4.10654832e-03  -2.34174774e-17  -5.86783067e-17  -1.90433474e-18
  1.04000000e-06   1.45905734e-04   6.78498398e-05  -4.09655894e-03  -2.15789398e-17  -5.90988344e-17  -1.74740254e-18
  1.12000000e-06   1.37522057e-04   6.39109551e-05  -4.08649513e-03  -1.97379536e-17  -5.94549646e-17  -1.59408670e-18
  1.20000000e-06   1.29043464e-04   5.99276220e-05  -4.07635681e-03  -1.78966255e-17  -5.97472305e-17  -1.44490590e-18
