     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.103890e+01   1.010290e+00   8.807528e+04   7.581897e+03  -1.947137e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.949143e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.071113e-01   1.103943e+01   8.545217e-01   8.971925e+04   5.738528e+03  -1.947068e+06   2.105259e+10  -2.428569e+10   8.985036e+08   1.949143e+06   1.399548e-23   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.143579e-01   1.103981e+01   6.987593e-01   9.145963e+04   3.682141e+03  -1.946992e+06   2.202857e+10  -2.651842e+10   9.846308e+08   1.949143e+06   1.610266e-23   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.217463e-01   1.104002e+01   5.430031e-01   9.326508e+04   1.489392e+03  -1.946910e+06   2.310357e+10  -2.834868e+10   1.085063e+09   1.949143e+06   1.812174e-23   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.292830e-01   1.104004e+01   3.872540e-01   9.516745e+04  -8.827383e+02  -1.946818e+06   2.415965e+10  -3.060865e+10   1.194881e+09   1.949143e+06   2.060465e-23   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.369747e-01   1.103987e+01   2.315125e-01   9.713671e+04  -3.435796e+03  -1.946718e+06   2.511531e+10  -3.329814e+10   1.311955e+09   1.949143e+06   2.357291e-23   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.448272e-01   1.103949e+01   7.577941e-02   9.918030e+04  -6.206369e+03  -1.946608e+06   2.559876e+10  -3.533212e+10   1.416905e+09   1.949143e+06   2.579871e-23   0.000000e+00   0.000000e+00
