     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.515643e+01   5.199675e+00   1.897387e+06   1.125700e+06  -1.570922e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.708334e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   2.507942e-01   1.524813e+01   5.073992e+00   1.872474e+06   1.166325e+06  -1.571178e+06  -3.111428e+11   4.935296e+11  -4.451883e+09   2.708334e+06   1.076685e-18   0.000000e+00   0.000000e+00
       16000   1.599900e-07   3.995977e-01   1.534298e+01   4.948280e+00   1.847631e+06   1.204641e+06  -1.571678e+06  -3.098180e+11   4.645797e+11  -8.131863e+09   2.708334e+06   9.864981e-19   0.000000e+00   0.000000e+00
       24000   2.399900e-07   5.464191e-01   1.544081e+01   4.822516e+00   1.822935e+06   1.240667e+06  -1.572491e+06  -3.073981e+11   4.359867e+11  -1.237214e+10   2.708334e+06   9.006028e-19   0.000000e+00   0.000000e+00
       32000   3.199900e-07   6.912740e-01   1.554143e+01   4.696671e+00   1.798490e+06   1.274358e+06  -1.573696e+06  -3.035968e+11   4.068324e+11  -1.751810e+10   2.708334e+06   8.160234e-19   0.000000e+00   0.000000e+00
       40000   3.999900e-07   8.341868e-01   1.564464e+01   4.570712e+00   1.774391e+06   1.305702e+06  -1.575359e+06  -2.988443e+11   3.772178e+11  -2.395324e+10   2.708334e+06   7.343693e-19   0.000000e+00   0.000000e+00
       48000   4.799900e-07   9.751870e-01   1.575028e+01   4.444600e+00   1.750682e+06   1.334749e+06  -1.577540e+06  -2.937904e+11   3.492674e+11  -3.052324e+10   2.708334e+06   6.618014e-19   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.114308e+00   1.585814e+01   4.318291e+00   1.727431e+06   1.361530e+06  -1.580282e+06  -2.875190e+11   3.205889e+11  -3.808156e+10   2.708334e+06   5.911484e-19   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.251590e+00   1.596806e+01   4.191738e+00   1.704722e+06   1.386021e+06  -1.583649e+06  -2.798821e+11   2.913145e+11  -4.632003e+10   2.708334e+06   5.229833e-19   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.387081e+00   1.607984e+01   4.064889e+00   1.682652e+06   1.408179e+06  -1.587699e+06  -2.715907e+11   2.625549e+11  -5.496623e+10   2.708334e+06   4.609072e-19   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.520833e+00   1.619331e+01   3.937687e+00   1.661285e+06   1.428039e+06  -1.592455e+06  -2.624966e+11   2.338029e+11  -6.417970e+10   2.708334e+06   4.038762e-19   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.652907e+00   1.630827e+01   3.810076e+00   1.640677e+06   1.445602e+06  -1.597964e+06  -2.526576e+11   2.052334e+11  -7.374678e+10   2.708334e+06   3.523445e-19   0.000000e+00   0.000000e+00
       96000   9.599900e-07   1.783364e+00   1.642454e+01   3.681992e+00   1.620908e+06   1.460854e+06  -1.604257e+06  -2.413865e+11   1.760683e+11  -8.356277e+10   2.708334e+06   3.044412e-19   0.000000e+00   0.000000e+00
      104000   1.039990e-06   1.912277e+00   1.654194e+01   3.553373e+00   1.602089e+06   1.473733e+06  -1.611365e+06  -2.290497e+11   1.464099e+11  -9.382718e+10   2.708334e+06   2.615915e-19   0.000000e+00   0.000000e+00
      112000   1.119990e-06   2.039725e+00   1.666028e+01   3.424152e+00   1.584261e+06   1.484295e+06  -1.619278e+06  -2.165840e+11   1.177557e+11  -1.039611e+11   2.708334e+06   2.264179e-19   0.000000e+00   0.000000e+00
      120000   1.199990e-06   2.165786e+00   1.677937e+01   3.294266e+00   1.567452e+06   1.492555e+06  -1.628019e+06  -2.035013e+11   8.882366e+10  -1.144980e+11   2.708334e+06   1.974105e-19   0.000000e+00   0.000000e+00
      128000   1.279990e-06   2.290547e+00   1.689902e+01   3.163647e+00   1.551751e+06   1.498458e+06  -1.637611e+06  -1.888934e+11   5.882165e+10  -1.251666e+11   2.708334e+06   1.733560e-19   0.000000e+00   0.000000e+00
      136000   1.359990e-06   2.414099e+00   1.701906e+01   3.032225e+00   1.537250e+06   1.501935e+06  -1.648068e+06  -1.737163e+11   2.847187e+10  -1.360884e+11   2.708334e+06   1.565935e-19   0.000000e+00   0.000000e+00
      144000   1.439990e-06   2.536539e+00   1.713927e+01   2.899933e+00   1.523965e+06   1.503024e+06  -1.659375e+06  -1.583269e+11  -1.047573e+09  -1.463561e+11   2.708334e+06   1.470423e-19   0.000000e+00   0.000000e+00
      152000   1.519990e-06   2.657967e+00   1.725948e+01   2.766704e+00   1.511944e+06   1.501734e+06  -1.671494e+06  -1.419358e+11  -3.141233e+10  -1.566099e+11   2.708334e+06   1.444180e-19   0.000000e+00   0.000000e+00
      160000   1.599990e-06   2.778486e+00   1.737948e+01   2.632472e+00   1.501283e+06   1.497967e+06  -1.684435e+06  -1.244227e+11  -6.312132e+10  -1.670280e+11   2.708334e+06   1.498081e-19   0.000000e+00   0.000000e+00
      168000   1.679990e-06   2.898209e+00   1.749908e+01   2.497173e+00   1.492028e+06   1.491689e+06  -1.698174e+06  -1.073246e+11  -9.331357e+10  -1.762638e+11   2.708334e+06   1.622418e-19   0.000000e+00   0.000000e+00
      176000   1.759990e-06   3.017248e+00   1.761809e+01   2.360745e+00   1.484189e+06   1.482932e+06  -1.712650e+06  -8.877226e+10  -1.252583e+11  -1.853882e+11   2.708334e+06   1.832554e-19   0.000000e+00   0.000000e+00
      184000   1.839990e-06   3.135719e+00   1.773629e+01   2.223130e+00   1.477832e+06   1.471645e+06  -1.727816e+06  -7.006653e+10  -1.571188e+11  -1.937535e+11   2.708334e+06   2.123443e-19   0.000000e+00   0.000000e+00
      192000   1.919990e-06   3.253742e+00   1.785348e+01   2.084277e+00   1.473003e+06   1.457777e+06  -1.743624e+06  -5.062696e+10  -1.900556e+11  -2.016680e+11   2.708334e+06   2.509888e-19   0.000000e+00   0.000000e+00
      200000   1.999990e-06   3.371441e+00   1.796946e+01   1.944134e+00   1.469738e+06   1.441239e+06  -1.760050e+06  -3.101178e+10  -2.233334e+11  -2.087764e+11   2.708335e+06   2.986627e-19   0.000000e+00   0.000000e+00
      208000   2.079990e-06   3.488942e+00   1.808401e+01   1.802655e+00   1.468046e+06   1.422041e+06  -1.776996e+06  -1.121410e+10  -2.565494e+11  -2.145686e+11   2.708335e+06   3.541904e-19   0.000000e+00   0.000000e+00
      216000   2.159990e-06   3.606371e+00   1.819691e+01   1.659803e+00   1.467955e+06   1.400134e+06  -1.794382e+06   8.998762e+09  -2.912781e+11  -2.199197e+11   2.708335e+06   4.215770e-19   0.000000e+00   0.000000e+00
      224000   2.239990e-06   3.723859e+00   1.830795e+01   1.515544e+00   1.469518e+06   1.375394e+06  -1.812149e+06   2.982960e+10  -3.269482e+11  -2.239600e+11   2.708335e+06   4.995567e-19   0.000000e+00   0.000000e+00
