       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   2.64739250e-04   9.99646570e-05  -8.11489631e-03  -2.11327327e-14   1.72170673e-14  -4.77340121e-16
  8.00000000e-08   3.99799354e-04   1.47636904e-04  -8.02945152e-03  -2.12989830e-14   1.61225958e-14  -7.64065826e-16
  1.60000000e-07   5.34829031e-04   1.93976473e-04  -7.93822953e-03  -2.14095576e-14   1.50244709e-14  -1.07531019e-15
  2.40000000e-07   6.59997845e-04   2.34404011e-04  -7.85049606e-03  -2.14998417e-14   1.39637246e-14  -1.39057405e-15
  3.20000000e-07   7.89209796e-04   2.76300958e-04  -7.75745844e-03  -2.15315861e-14   1.28945117e-14  -1.73125938e-15
  4.00000000e-07   9.21169983e-04   3.17053239e-04  -7.66352375e-03  -2.15231513e-14   1.18295589e-14  -2.09771398e-15
  4.80000000e-07   1.03568631e-03   3.49703224e-04  -7.56875122e-03  -2.14911029e-14   1.08122137e-14  -2.44121843e-15
  5.60000000e-07   1.14810017e-03   3.80255927e-04  -7.47187439e-03  -2.14206410e-14   9.80885132e-15  -2.79222676e-15
  6.40000000e-07   1.26891177e-03   4.13076114e-04  -7.37342201e-03  -2.13049506e-14   8.79896718e-15  -3.17348705e-15
  7.20000000e-07   1.38144290e-03   4.38284980e-04  -7.26912613e-03  -2.11534350e-14   7.81267963e-15  -3.54899363e-15
  8.00000000e-07   1.49547524e-03   4.62063575e-04  -7.16380875e-03  -2.09682437e-14   6.83750758e-15  -3.93619193e-15
  8.80000000e-07   1.60282061e-03   4.84448290e-04  -7.05915031e-03  -2.07560939e-14   5.89380089e-15  -4.30831643e-15
  9.60000000e-07   1.70473158e-03   5.02899906e-04  -6.95042352e-03  -2.05101437e-14   4.97325260e-15  -4.67068537e-15
  1.04000000e-06   1.79694319e-03   5.18890673e-04  -6.83681551e-03  -2.02260229e-14   4.08579639e-15  -5.00597571e-15
  1.12000000e-06   1.88628902e-03   5.30407304e-04  -6.71898425e-03  -1.99120537e-14   3.21885273e-15  -5.33601270e-15
  1.20000000e-06   1.97554311e-03   5.42315962e-04  -6.60079566e-03  -1.95710299e-14   2.37127955e-15  -5.66256440e-15
  1.28000000e-06   2.06885099e-03   5.50433040e-04  -6.47624928e-03  -1.91947224e-14   1.52791303e-15  -6.00193183e-15
  1.36000000e-06   2.15529751e-03   5.58519191e-04  -6.35084078e-03  -1.87939463e-14   7.19610841e-16  -6.31485352e-15
  1.44000000e-06   2.22891920e-03   5.59232647e-04  -6.22225730e-03  -1.83802938e-14  -4.10698969e-17  -6.58782742e-15
  1.52000000e-06   2.30009533e-03   5.60814579e-04  -6.08896592e-03  -1.79321301e-14  -7.78138538e-16  -6.84549736e-15
  1.60000000e-06   2.36384249e-03   5.59085671e-04  -5.95128992e-03  -1.74620277e-14  -1.47845525e-15  -7.07477989e-15
  1.68000000e-06   2.43257937e-03   5.57344920e-04  -5.80826809e-03  -1.69610050e-14  -2.17127108e-15  -7.31184187e-15
  1.76000000e-06   2.49158691e-03   5.52243040e-04  -5.66679829e-03  -1.64606661e-14  -2.81674130e-15  -7.51195009e-15
  1.84000000e-06   2.55128622e-03   5.46750935e-04  -5.51762410e-03  -1.59266643e-14  -3.44505478e-15  -7.70568369e-15
  1.92000000e-06   2.59928810e-03   5.37067727e-04  -5.36627384e-03  -1.53879257e-14  -4.02205523e-15  -7.85605979e-15
  2.00000000e-06   2.64646122e-03   5.29693083e-04  -5.20955245e-03  -1.48203403e-14  -4.57526130e-15  -7.99395736e-15
  2.08000000e-06   2.69215419e-03   5.19772326e-04  -5.04865005e-03  -1.42414844e-14  -5.10220309e-15  -8.11944884e-15
  2.16000000e-06   2.73568308e-03   5.09363735e-04  -4.88398866e-03  -1.36492243e-14  -5.60096169e-15  -8.22951928e-15
  2.24000000e-06   2.76790963e-03   4.97333943e-04  -4.71869722e-03  -1.30580862e-14  -6.04690468e-15  -8.29697938e-15
  2.32000000e-06   2.79290395e-03   4.81603987e-04  -4.54812454e-03  -1.24612883e-14  -6.45124433e-15  -8.33533160e-15
  2.40000000e-06   2.81646593e-03   4.67737972e-04  -4.37451850e-03  -1.18528513e-14  -6.82849100e-15  -8.36139942e-15
  2.48000000e-06   2.84592638e-03   4.54091644e-04  -4.19360111e-03  -1.12254984e-14  -7.19921656e-15  -8.39756699e-15
  2.56000000e-06   2.86655941e-03   4.39462437e-04  -4.00941548e-03  -1.05963459e-14  -7.52358713e-15  -8.40057340e-15
  2.64000000e-06   2.88094487e-03   4.22646132e-04  -3.82123477e-03  -9.96816618e-15  -7.80851914e-15  -8.37896114e-15
  2.72000000e-06   2.88715002e-03   4.01456076e-04  -3.63457668e-03  -9.36487133e-15  -8.04869625e-15  -8.32806379e-15
  2.80000000e-06   2.89953761e-03   3.81291528e-04  -3.44139142e-03  -8.74919386e-15  -8.28507177e-15  -8.28956689e-15
  2.88000000e-06   2.90442428e-03   3.60802961e-04  -3.24268972e-03  -8.12913487e-15  -8.47974227e-15  -8.22464532e-15
