       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -9.04793633e-03  -4.62692582e-03  -4.99175437e-02  -3.16321056e-15  -5.39187652e-14   5.57116064e-15
  8.00000000e-08  -6.06257044e-03  -3.10221863e-03  -4.25892515e-02   5.71414697e-16  -3.83238120e-14   2.71018151e-15
  1.60000000e-07  -4.14446704e-03  -2.11955334e-03  -3.73669275e-02   2.12144710e-15  -2.78770914e-14   1.34596869e-15
  2.40000000e-07  -2.93936797e-03  -1.50034464e-03  -3.34612598e-02   2.95483195e-15  -2.09948297e-14   6.81807618e-16
  3.20000000e-07  -2.13928578e-03  -1.08897566e-03  -3.04536466e-02   3.40993623e-15  -1.62125678e-14   3.40197800e-16
  4.00000000e-07  -1.52769239e-03  -7.76866057e-04  -2.81072556e-02   3.52138845e-15  -1.24806058e-14   1.53560375e-16
  4.80000000e-07  -1.16447792e-03  -5.94072092e-04  -2.62255885e-02   3.74553729e-15  -1.00480292e-14   6.13011326e-17
  5.60000000e-07  -8.94565386e-04  -4.57549756e-04  -2.47046491e-02   3.86375684e-15  -8.15431523e-15   1.11161999e-17
  6.40000000e-07  -6.92593369e-04  -3.55368428e-04  -2.34649504e-02   3.92721353e-15  -6.66147269e-15  -1.50302883e-17
  7.20000000e-07  -5.39199546e-04  -2.75048112e-04  -2.24531116e-02   3.94516036e-15  -5.46171707e-15  -2.78355050e-17
  8.00000000e-07  -4.19895321e-04  -2.11043806e-04  -2.16118329e-02   3.93313604e-15  -4.47275423e-15  -3.27393955e-17
  8.80000000e-07  -3.30733750e-04  -1.65735869e-04  -2.09326936e-02   3.93679408e-15  -3.66775637e-15  -3.31611350e-17
  9.60000000e-07  -2.56152228e-04  -1.30489109e-04  -2.03621725e-02   3.93038144e-15  -2.96125750e-15  -3.04664991e-17
  1.04000000e-06  -1.96266913e-04  -9.91731446e-05  -1.99040307e-02   3.89989103e-15  -2.35093218e-15  -2.67418314e-17
  1.12000000e-06  -1.49937210e-04  -7.73378270e-05  -1.95333667e-02   3.88185119e-15  -1.82465323e-15  -2.25726177e-17
  1.20000000e-06  -1.10738339e-04  -5.59171235e-05  -1.92462830e-02   3.83968084e-15  -1.34881287e-15  -1.81738024e-17
