     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   2.662323e+00   1.630256e+01  -3.530914e+05  -1.913901e+06   1.217193e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.295484e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   7.376103e-02   2.508936e+00   1.640005e+01  -3.028622e+05  -1.920579e+06   1.220205e+06   6.278099e+11  -7.542730e+10   3.710839e+10   2.295484e+06   1.084846e-18   0.000000e+00   0.000000e+00
       16000   1.599900e-07   5.154286e-02   2.355064e+00   1.649778e+01  -2.525906e+05  -1.926041e+06   1.223034e+06   6.281655e+11  -6.086386e+10   3.388817e+10   2.295484e+06   1.080070e-18   0.000000e+00   0.000000e+00
       24000   2.399900e-07   3.334437e-02   2.200803e+00   1.659573e+01  -2.023901e+05  -1.930269e+06   1.225703e+06   6.265904e+11  -4.519934e+10   3.228574e+10   2.295485e+06   1.069947e-18   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.915529e-02   2.046254e+00   1.669389e+01  -1.523785e+05  -1.933246e+06   1.228247e+06   6.232949e+11  -2.939911e+10   3.105642e+10   2.295485e+06   1.055413e-18   0.000000e+00   0.000000e+00
       40000   3.999900e-07   8.955149e-03   1.891518e+00   1.679225e+01  -1.026910e+05  -1.934951e+06   1.230719e+06   6.179964e+11  -1.341410e+10   3.047882e+10   2.295485e+06   1.035684e-18   0.000000e+00   0.000000e+00
       48000   4.799900e-07   2.711752e-03   1.736696e+00   1.689081e+01  -5.348846e+04  -1.935371e+06   1.233179e+06   6.111805e+11   2.817237e+09   3.093409e+10   2.295485e+06   1.012641e-18   0.000000e+00   0.000000e+00
       56000   5.599900e-07   3.800372e-04   1.581893e+00   1.698956e+01  -4.927629e+03  -1.934497e+06   1.235697e+06   6.016697e+11   1.894338e+10   3.205832e+10   2.295485e+06   9.825925e-19   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.900712e-03   1.427211e+00   1.708852e+01   4.278524e+04  -1.932335e+06   1.238346e+06   5.901045e+11   3.505716e+10   3.431828e+10   2.295485e+06   9.480826e-19   0.000000e+00   0.000000e+00
       72000   7.199900e-07   7.197350e-03   1.272754e+00   1.718770e+01   8.942769e+04  -1.928888e+06   1.241227e+06   5.747225e+11   5.093669e+10   3.775167e+10   2.295485e+06   9.039982e-19   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.617418e-02   1.118623e+00   1.728713e+01   1.347565e+05  -1.924184e+06   1.244431e+06   5.573525e+11   6.635485e+10   4.224845e+10   2.295485e+06   8.566906e-19   0.000000e+00   0.000000e+00
       88000   8.799900e-07   2.871679e-02   9.649164e-01   1.738682e+01   1.785144e+05  -1.918285e+06   1.248025e+06   5.352725e+11   8.048321e+10   4.714554e+10   2.295485e+06   7.982531e-19   0.000000e+00   0.000000e+00
       96000   9.599900e-07   4.468641e-02   8.117271e-01   1.748683e+01   2.203923e+05  -1.911274e+06   1.252083e+06   5.103017e+11   9.393694e+10   5.357108e+10   2.295485e+06   7.357520e-19   0.000000e+00   0.000000e+00
      104000   1.039990e-06   6.392231e-02   6.591386e-01   1.758717e+01   2.601099e+05  -1.903307e+06   1.256589e+06   4.807476e+11   1.038393e+11   5.777009e+10   2.295485e+06   6.631170e-19   0.000000e+00   0.000000e+00
      112000   1.119990e-06   8.623785e-02   5.072189e-01   1.768789e+01   2.973310e+05  -1.894593e+06   1.261493e+06   4.470197e+11   1.122763e+11   6.326415e+10   2.295485e+06   5.852354e-19   0.000000e+00   0.000000e+00
      120000   1.199990e-06   1.114223e-01   3.560167e-01   1.778902e+01   3.317318e+05  -1.885379e+06   1.266709e+06   4.090965e+11   1.166888e+11   6.654571e+10   2.295485e+06   5.013314e-19   0.000000e+00   0.000000e+00
      128000   1.279990e-06   1.392317e-01   2.055582e-01   1.789056e+01   3.629565e+05  -1.876163e+06   1.271821e+06   3.691010e+11   1.119566e+11   5.982181e+10   2.295485e+06   4.119507e-19   0.000000e+00   0.000000e+00
      136000   1.359990e-06   1.694079e-01   5.580634e-02   1.799248e+01   3.908252e+05  -1.867892e+06   1.275730e+06   3.235248e+11   9.210407e+10   3.574423e+10   2.295485e+06   3.094216e-19   0.000000e+00   0.000000e+00
