       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.33891602e-04   1.07687423e-04  -6.28632561e-03   5.02533923e-15   1.52240773e-14   3.67828923e-16
  8.00000000e-08   1.99258595e-04   1.61540430e-04  -6.30194626e-03   4.66917115e-15   1.53821440e-14   5.41929510e-16
  1.60000000e-07   2.66097144e-04   2.16436719e-04  -6.31793316e-03   4.30734546e-15   1.55336070e-14   7.13558553e-16
  2.40000000e-07   3.31866297e-04   2.71944846e-04  -6.33632104e-03   3.94104465e-15   1.56832805e-14   8.79514650e-16
  3.20000000e-07   3.97124288e-04   3.26318159e-04  -6.35632825e-03   3.56947884e-15   1.58292860e-14   1.03564668e-15
  4.00000000e-07   4.63374848e-04   3.81751855e-04  -6.37816640e-03   3.19231770e-15   1.59722167e-14   1.18790615e-15
  4.80000000e-07   5.28940832e-04   4.36710715e-04  -6.40068352e-03   2.80873382e-15   1.61090048e-14   1.33120611e-15
  5.60000000e-07   5.95154876e-04   4.92706119e-04  -6.42494572e-03   2.41894671e-15   1.62423013e-14   1.46963563e-15
  6.40000000e-07   6.59169584e-04   5.45833221e-04  -6.45172822e-03   2.02319792e-15   1.63736848e-14   1.59196595e-15
  7.20000000e-07   7.26801156e-04   6.02351679e-04  -6.47680143e-03   1.61933642e-15   1.64928417e-14   1.71557312e-15
  8.00000000e-07   7.87850106e-04   6.55534751e-04  -6.50503646e-03   1.20948027e-15   1.66108339e-14   1.82041532e-15
  8.80000000e-07   8.55895433e-04   7.11261733e-04  -6.53529413e-03   7.92197042e-16   1.67260242e-14   1.92410908e-15
  9.60000000e-07   9.22620877e-04   7.66570336e-04  -6.56536827e-03   3.67300548e-16   1.68316623e-14   2.01687576e-15
  1.04000000e-06   9.87118791e-04   8.20650546e-04  -6.59703493e-03  -6.48904993e-17   1.69318207e-14   2.09655601e-15
  1.12000000e-06   1.05281995e-03   8.76028215e-04  -6.63012215e-03  -5.04926265e-16   1.70261725e-14   2.16946396e-15
