       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -8.29066767e-02  -5.89393639e-02  -1.01102696e-01   6.93324165e-13  -4.93500464e-13  -2.80849078e-13
  8.00000000e-08  -3.35126450e-02  -2.40691208e-02  -6.30493226e-02   3.70817040e-13  -3.65266084e-14  -1.83156551e-13
  1.60000000e-07  -2.30936664e-02  -1.67413932e-02  -4.37159551e-02   2.45718128e-13   3.91690337e-14  -1.44804720e-13
  2.40000000e-07  -1.86598683e-02  -1.36581368e-02  -3.23616958e-02   1.75675123e-13   5.54566387e-14  -1.24700172e-13
  3.20000000e-07  -1.61083730e-02  -1.19221210e-02  -2.56030197e-02   1.33402113e-13   5.94091067e-14  -1.11595179e-13
  4.00000000e-07  -1.43176015e-02  -1.07204075e-02  -2.09803601e-02   1.04452203e-13   5.89152676e-14  -1.01385328e-13
  4.80000000e-07  -1.28667960e-02  -9.74613220e-03  -1.76415413e-02   8.32994823e-14   5.71814955e-14  -9.23443045e-14
  5.60000000e-07  -1.17014446e-02  -8.97617805e-03  -1.51397840e-02   6.74854378e-14   5.49044082e-14  -8.47111728e-14
  6.40000000e-07  -1.06744724e-02  -8.29127112e-03  -1.32520239e-02   5.52467288e-14   5.29807296e-14  -7.76490660e-14
  7.20000000e-07  -9.77906172e-03  -7.69795528e-03  -1.17791552e-02   4.55955112e-14   5.12174992e-14  -7.13252628e-14
  8.00000000e-07  -8.95997194e-03  -7.15959290e-03  -1.06171458e-02   3.78119632e-14   4.97611039e-14  -6.54661233e-14
  8.80000000e-07  -8.24518659e-03  -6.69363098e-03  -9.69800836e-03   3.15145711e-14   4.85370835e-14  -6.02941164e-14
  9.60000000e-07  -7.59540633e-03  -6.26493322e-03  -8.96014946e-03   2.62951082e-14   4.75346691e-14  -5.55262567e-14
  1.04000000e-06  -7.01154024e-03  -5.88843357e-03  -8.37795955e-03   2.19643067e-14   4.68034268e-14  -5.12776992e-14
