       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.06233925e-04   9.20557026e-05  -4.73414382e-03   6.54354081e-15   1.26876623e-14   3.93549027e-16
  8.00000000e-08   2.22788951e-04   1.95015805e-04  -4.74790100e-03   6.34847278e-15   1.28216193e-14   8.24530251e-16
  1.60000000e-07   3.34548751e-04   2.93581888e-04  -4.76469845e-03   6.15174035e-15   1.29629056e-14   1.23066159e-15
  2.40000000e-07   4.45835856e-04   3.94645547e-04  -4.78763370e-03   5.95723727e-15   1.31199651e-14   1.63623332e-15
  3.20000000e-07   5.52811100e-04   4.93554884e-04  -4.81311259e-03   5.75826256e-15   1.32842951e-14   2.02358869e-15
  4.00000000e-07   6.57033064e-04   5.90296409e-04  -4.84216943e-03   5.55502426e-15   1.34589378e-14   2.39450466e-15
  4.80000000e-07   7.58679605e-04   6.83908089e-04  -4.87441648e-03   5.34589360e-15   1.36431627e-14   2.74627534e-15
  5.60000000e-07   8.55227523e-04   7.74648525e-04  -4.91044246e-03   5.13045673e-15   1.38392786e-14   3.07676643e-15
  6.40000000e-07   9.47510706e-04   8.62539076e-04  -4.95121952e-03   4.90863123e-15   1.40500921e-14   3.38699062e-15
  7.20000000e-07   1.03398611e-03   9.48267079e-04  -4.99578728e-03   4.67825637e-15   1.42731555e-14   3.67750158e-15
  8.00000000e-07   1.11686192e-03   1.03295020e-03  -5.04399970e-03   4.43824032e-15   1.45077522e-14   3.95374471e-15
  8.80000000e-07   1.19684391e-03   1.11473139e-03  -5.09632144e-03   4.18765124e-15   1.47550883e-14   4.21086565e-15
  9.60000000e-07   1.27330520e-03   1.19471751e-03  -5.15220586e-03   3.92520109e-15   1.50134009e-14   4.45144322e-15
  1.04000000e-06   1.34824732e-03   1.27176632e-03  -5.21265533e-03   3.65028972e-15   1.52853407e-14   4.67340986e-15
  1.12000000e-06   1.41939205e-03   1.34797159e-03  -5.27554935e-03   3.36047978e-15   1.55644418e-14   4.88105824e-15
  1.20000000e-06   1.48598332e-03   1.42232085e-03  -5.34349153e-03   3.05644669e-15   1.58578757e-14   5.07099451e-15
  1.28000000e-06   1.54869304e-03   1.49337437e-03  -5.41845486e-03   2.73777314e-15   1.61709770e-14   5.23937054e-15
  1.36000000e-06   1.61008201e-03   1.56517167e-03  -5.49608217e-03   2.40070319e-15   1.64902392e-14   5.39937056e-15
  1.44000000e-06   1.66842859e-03   1.63533680e-03  -5.58139504e-03   2.04602032e-15   1.68299822e-14   5.54275909e-15
  1.52000000e-06   1.72996130e-03   1.70536858e-03  -5.66929436e-03   1.67002542e-15   1.71746413e-14   5.67586916e-15
  1.60000000e-06   1.78703497e-03   1.77777320e-03  -5.76381653e-03   1.27236934e-15   1.75350296e-14   5.80293873e-15
  1.68000000e-06   1.83797660e-03   1.84571689e-03  -5.86175985e-03   8.51231559e-16   1.79001506e-14   5.90320226e-15
  1.76000000e-06   1.88905307e-03   1.91406622e-03  -5.96402220e-03   4.05022936e-16   1.82722381e-14   5.99249672e-15
  1.84000000e-06   1.94217153e-03   1.98469612e-03  -6.07142586e-03  -6.80490173e-17   1.86529809e-14   6.07572863e-15
  1.92000000e-06   1.99274905e-03   2.05641952e-03  -6.18555339e-03  -5.69608914e-16   1.90451429e-14   6.14815098e-15
  2.00000000e-06   2.03921724e-03   2.12268795e-03  -6.30147380e-03  -1.09983716e-15   1.94319183e-14   6.18983643e-15
  2.08000000e-06   2.08909320e-03   2.19837123e-03  -6.42253769e-03  -1.66349827e-15   1.98234085e-14   6.24426199e-15
  2.16000000e-06   2.13702926e-03   2.27029374e-03  -6.54927040e-03  -2.25953688e-15   2.02182840e-14   6.27134698e-15
  2.24000000e-06   2.18502416e-03   2.34614059e-03  -6.68152091e-03  -2.89173852e-15   2.06145934e-14   6.29291091e-15
  2.32000000e-06   2.23214330e-03   2.41850080e-03  -6.81318748e-03  -3.55714155e-15   2.09917381e-14   6.28611583e-15
  2.40000000e-06   2.28323801e-03   2.49760702e-03  -6.95668469e-03  -4.26533864e-15   2.13859873e-14   6.27813544e-15
