     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   8.492876e+00   1.572109e+01   4.404422e+06  -1.306585e+06   2.460389e+06   0.000000e+00   0.000000e+00   0.000000e+00   5.211489e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   4.544686e-01   8.396995e+00   1.591845e+01   4.454701e+06  -1.087599e+06   2.476366e+06   5.279676e+11   2.842033e+12   2.984778e+11   5.211489e+06   2.943837e-17   0.000000e+00   0.000000e+00
       16000   1.599900e-07   8.122962e-01   8.319289e+00   1.611773e+01   4.487899e+06  -8.525917e+05   2.508282e+06   2.960632e+11   3.027437e+12   4.993700e+11   5.211490e+06   3.312445e-17   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.172004e+00   8.260935e+00   1.632020e+01   4.501317e+06  -6.043810e+05   2.555878e+06   3.522798e+10   3.168685e+12   6.872887e+11   5.211491e+06   3.665147e-17   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.531930e+00   8.222832e+00   1.652705e+01   4.493150e+06  -3.470813e+05   2.617401e+06  -2.405637e+11   3.251897e+12   8.442250e+11   5.211492e+06   3.954931e-17   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.890319e+00   8.205508e+00   1.673927e+01   4.462956e+06  -8.576364e+04   2.689670e+06  -5.121329e+11   3.270443e+12   9.541063e+11   5.211493e+06   4.137252e-17   0.000000e+00   0.000000e+00
       48000   4.799900e-07   2.245445e+00   8.209074e+00   1.695757e+01   4.411875e+06   1.742162e+05   2.768514e+06  -7.593597e+11   3.219320e+12   1.007566e+12   5.211494e+06   4.167756e-17   0.000000e+00   0.000000e+00
       56000   5.599900e-07   2.595732e+00   8.233210e+00   1.718229e+01   4.342540e+06   4.277323e+05   2.849397e+06  -9.667765e+11   3.111985e+12   1.006278e+12   5.211494e+06   4.054780e-17   0.000000e+00   0.000000e+00
       64000   6.399900e-07   2.939863e+00   8.277224e+00   1.741341e+01   4.258674e+06   6.705346e+05   2.928099e+06  -1.121253e+12   2.952859e+12   9.546010e+11   5.211495e+06   3.795496e-17   0.000000e+00   0.000000e+00
       72000   7.199900e-07   3.276846e+00   8.340121e+00   1.765063e+01   4.164530e+06   8.993505e+05   3.001258e+06  -1.223627e+12   2.763709e+12   8.697644e+11   5.211496e+06   3.448302e-17   0.000000e+00   0.000000e+00
       80000   7.999900e-07   3.606027e+00   8.420691e+00   1.789341e+01   4.064313e+06   1.112100e+06   3.066643e+06  -1.273910e+12   2.553051e+12   7.625310e+11   5.211497e+06   3.040633e-17   0.000000e+00   0.000000e+00
       88000   8.799900e-07   3.927078e+00   8.517595e+00   1.814105e+01   3.961905e+06   1.307576e+06   3.123021e+06  -1.279323e+12   2.333016e+12   6.461812e+11   5.211497e+06   2.613542e-17   0.000000e+00   0.000000e+00
       96000   9.599900e-07   4.239961e+00   8.629430e+00   1.839284e+01   3.860598e+06   1.485318e+06   3.170067e+06  -1.248073e+12   2.111010e+12   5.308562e+11   5.211498e+06   2.194761e-17   0.000000e+00   0.000000e+00
      104000   1.039990e-06   4.544873e+00   8.754775e+00   1.864803e+01   3.763003e+06   1.645365e+06   3.208161e+06  -1.187669e+12   1.890799e+12   4.233581e+11   5.211498e+06   1.800516e-17   0.000000e+00   0.000000e+00
      112000   1.119990e-06   4.842196e+00   8.892225e+00   1.890593e+01   3.671204e+06   1.788021e+06   3.238049e+06  -1.104046e+12   1.676768e+12   3.258509e+11   5.211499e+06   1.442063e-17   0.000000e+00   0.000000e+00
      120000   1.199990e-06   5.132462e+00   9.040407e+00   1.916592e+01   3.586787e+06   1.913761e+06   3.260705e+06  -1.003909e+12   1.468190e+12   2.426091e+11   5.211499e+06   1.123311e-17   0.000000e+00   0.000000e+00
