       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -8.36270744e-03  -4.36849088e-03  -4.79465448e-02   1.17806210e-15  -1.42914879e-14   1.09664724e-15
  8.00000000e-08  -6.45360040e-03  -3.36850764e-03  -4.30087794e-02   2.14337256e-15  -1.07195945e-14   5.17953921e-16
  1.60000000e-07  -5.15886720e-03  -2.68986061e-03  -3.90997924e-02   2.70013960e-15  -8.14081220e-15   2.03785954e-16
  2.40000000e-07  -4.20271462e-03  -2.18833243e-03  -3.59127031e-02   2.96049465e-15  -6.14530166e-15   2.80081610e-17
  3.20000000e-07  -3.52106111e-03  -1.83377148e-03  -3.33260187e-02   3.08595675e-15  -4.64802964e-15  -7.02879673e-17
  4.00000000e-07  -2.98090329e-03  -1.55335862e-03  -3.11306111e-02   3.08188718e-15  -3.42945443e-15  -1.23981988e-16
  4.80000000e-07  -2.59466595e-03  -1.34752996e-03  -2.93137061e-02   3.03079367e-15  -2.51058646e-15  -1.52857052e-16
  5.60000000e-07  -2.27897649e-03  -1.18495183e-03  -2.77155912e-02   2.93222992e-15  -1.74965964e-15  -1.66304252e-16
  6.40000000e-07  -2.00524685e-03  -1.04273644e-03  -2.63946135e-02   2.78231515e-15  -1.08645769e-15  -1.68456328e-16
  7.20000000e-07  -1.80906332e-03  -9.39185980e-04  -2.52518554e-02   2.63807483e-15  -5.84226318e-16  -1.67264828e-16
  8.00000000e-07  -1.61820999e-03  -8.40103082e-04  -2.42406605e-02   2.45462396e-15  -1.15805276e-16  -1.59847487e-16
  8.80000000e-07  -1.47994325e-03  -7.70277106e-04  -2.33340745e-02   2.28865921e-15   2.37695663e-16  -1.53002738e-16
  9.60000000e-07  -1.32688514e-03  -6.92860086e-04  -2.25871730e-02   2.08486911e-15   6.05358147e-16  -1.41045113e-16
  1.04000000e-06  -1.21900717e-03  -6.36795303e-04  -2.19367951e-02   1.89884492e-15   8.78193809e-16  -1.31009805e-16
  1.12000000e-06  -1.10085881e-03  -5.71807246e-04  -2.13560637e-02   1.68149483e-15   1.15264953e-15  -1.17539533e-16
  1.20000000e-06  -9.98839999e-04  -5.15086563e-04  -2.08678906e-02   1.46587247e-15   1.38800203e-15  -1.04424222e-16
  1.28000000e-06  -9.08282978e-04  -4.67414703e-04  -2.04157196e-02   1.25405807e-15   1.58546387e-15  -9.20912297e-17
  1.36000000e-06  -8.24736681e-04  -4.26611677e-04  -2.00008839e-02   1.04553162e-15   1.75581456e-15  -8.05634028e-17
  1.44000000e-06  -7.36794960e-04  -3.81976824e-04  -1.96685909e-02   8.23565147e-16   1.92760588e-15  -6.82865098e-17
  1.52000000e-06  -6.62325820e-04  -3.43911137e-04  -1.94194201e-02   6.06702164e-16   2.07082843e-15  -5.73660521e-17
  1.60000000e-06  -5.88074762e-04  -3.06856818e-04  -1.91127130e-02   3.85543304e-16   2.18622902e-15  -4.69628549e-17
  1.68000000e-06  -5.04924358e-04  -2.59988854e-04  -1.89154850e-02   1.41187351e-16   2.31797923e-15  -3.56288879e-17
  1.76000000e-06  -4.30874198e-04  -2.21868471e-04  -1.88210349e-02  -9.53012789e-17   2.43333062e-15  -2.65031377e-17
  1.84000000e-06  -3.44955825e-04  -1.75484764e-04  -1.86232258e-02  -3.48888857e-16   2.53425364e-15  -1.74175871e-17
  1.92000000e-06  -2.63953339e-04  -1.34995799e-04  -1.85228535e-02  -5.99055923e-16   2.62566215e-15  -1.05993684e-17
  2.00000000e-06  -1.77728440e-04  -8.92513694e-05  -1.84352291e-02  -8.63231750e-16   2.71030842e-15  -4.79939283e-18
  2.08000000e-06  -9.16117076e-05  -4.64705714e-05  -1.83753550e-02  -1.12820095e-15   2.78129093e-15  -1.40904831e-18
  2.16000000e-06   7.11873265e-06   4.27382348e-06  -1.83727046e-02  -1.41530793e-15   2.86414625e-15   1.17873596e-19
  2.24000000e-06   1.02025175e-04   4.66588981e-05  -1.83865374e-02  -1.69398046e-15   2.92307267e-15  -1.98195568e-18
  2.32000000e-06   2.17218009e-04   1.08227719e-04  -1.84151770e-02  -2.01270710e-15   2.99886209e-15  -6.11648897e-18
  2.40000000e-06   3.23115230e-04   1.65415299e-04  -1.84912977e-02  -2.33407052e-15   3.04154466e-15  -1.35769656e-17
  2.48000000e-06   4.41346683e-04   2.27242041e-04  -1.85804754e-02  -2.67014779e-15   3.08255112e-15  -2.57246198e-17
