     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.165321e+01   2.097700e+01  -7.707093e+04   2.785070e+05   4.253844e+06   0.000000e+00   0.000000e+00   0.000000e+00   4.263648e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   9.467186e-02   1.167045e+01   2.131761e+01  -5.724649e+04   1.637732e+05   4.260117e+06   1.983845e+11  -1.039636e+12   4.263560e+10   4.263648e+06   2.617594e-18   0.000000e+00   0.000000e+00
       16000   1.599900e-07   9.071052e-02   1.168066e+01   2.165852e+01  -4.238816e+04   9.682849e+04   4.262338e+06   1.680714e+11  -6.610230e+11   1.668914e+10   4.263648e+06   1.085919e-18   0.000000e+00   0.000000e+00
       24000   2.399900e-07   8.781446e-02   1.168657e+01   2.199955e+01  -3.040819e+04   5.393875e+04   4.263199e+06   1.405993e+11  -4.435118e+11   6.614753e+09   4.263648e+06   5.051077e-19   0.000000e+00   0.000000e+00
       32000   3.199900e-07   8.578756e-02   1.168967e+01   2.234062e+01  -2.055029e+04   2.516811e+04   4.263524e+06   1.139658e+11  -2.963236e+11   2.298789e+09   4.263648e+06   2.351576e-19   0.000000e+00   0.000000e+00
       40000   3.999900e-07   8.449002e-02   1.169083e+01   2.268171e+01  -1.211413e+04   5.056356e+03   4.263628e+06   9.898061e+10  -2.123743e+11   5.332202e+08   4.263648e+06   1.280760e-19   0.000000e+00   0.000000e+00
       48000   4.799900e-07   8.381853e-02   1.169063e+01   2.302280e+01  -4.858778e+03  -9.145669e+03   4.263636e+06   8.387617e+10  -1.482007e+11  -2.222444e+08   4.263648e+06   6.764994e-20   0.000000e+00   0.000000e+00
       56000   5.599900e-07   8.368761e-02   1.168948e+01   2.336389e+01   1.420093e+03  -1.918554e+04   4.263605e+06   7.295750e+10  -1.054895e+11  -4.989476e+08   4.263648e+06   3.837814e-20   0.000000e+00   0.000000e+00
       64000   6.399900e-07   8.402343e-02   1.168765e+01   2.370497e+01   6.863608e+03  -2.598420e+04   4.263564e+06   6.245325e+10  -6.581381e+10  -5.016206e+08   4.263648e+06   1.920457e-20   0.000000e+00   0.000000e+00
       72000   7.199900e-07   8.476414e-02   1.168539e+01   2.404606e+01   1.152493e+04  -3.023636e+04   4.263525e+06   5.339097e+10  -3.927313e+10  -4.228331e+08   4.263648e+06   1.024877e-20   0.000000e+00   0.000000e+00
       80000   7.999900e-07   8.584768e-02   1.168287e+01   2.438714e+01   1.543610e+04  -3.245503e+04   4.263497e+06   4.383317e+10  -1.660142e+10  -2.850691e+08   4.263648e+06   5.125480e-21   0.000000e+00   0.000000e+00
       88000   8.799900e-07   8.721327e-02   1.168025e+01   2.472822e+01   1.856493e+04  -3.281719e+04   4.263482e+06   3.385302e+10   5.656133e+09  -1.038702e+08   4.263648e+06   2.748137e-21   0.000000e+00   0.000000e+00
       96000   9.599900e-07   8.879776e-02   1.167766e+01   2.506930e+01   2.090338e+04  -3.153301e+04   4.263480e+06   2.386440e+10   2.663846e+10   8.001848e+07   4.263648e+06   2.983809e-21   0.000000e+00   0.000000e+00
      104000   1.039990e-06   9.053381e-02   1.167524e+01   2.541037e+01   2.233416e+04  -2.860450e+04   4.263494e+06   1.054827e+10   4.787176e+10   2.659286e+08   4.263648e+06   5.605475e-21   0.000000e+00   0.000000e+00
      112000   1.119990e-06   9.234156e-02   1.167313e+01   2.575145e+01   2.265320e+04  -2.391964e+04   4.263521e+06  -3.607518e+09   6.951250e+10   4.091651e+08   4.263648e+06   1.130211e-20   0.000000e+00   0.000000e+00
