       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.10216615e-04   9.17941993e-05  -8.82374669e-04   1.29817042e-15  -2.57083949e-16   1.35408617e-16
  8.00000000e-08   1.11507219e-04   9.35459688e-05  -7.16082693e-04   1.11914233e-15  -2.80443028e-16   1.37635129e-16
  1.60000000e-07   1.17323107e-04   9.82161892e-05  -5.57851009e-04   9.58779076e-16  -3.19982884e-16   1.45306613e-16
  2.40000000e-07   1.23372833e-04   1.04564471e-04  -3.98501618e-04   8.02586833e-16  -3.61953488e-16   1.53499846e-16
  3.20000000e-07   1.25452649e-04   1.05831082e-04  -2.46554200e-04   6.36983102e-16  -3.90526110e-16   1.56482496e-16
  4.00000000e-07   1.32736943e-04   1.13025902e-04  -9.56246124e-05   4.92289835e-16  -4.37543671e-16   1.66183989e-16
