     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0  1.358077e-312   1.000000e-01   1.146676e+01   2.082449e+01   2.662514e+04   6.881505e+03   1.448429e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-10   1.000213e-01   1.146677e+01   2.082461e+01   2.666288e+04   6.867769e+03   1.448366e+05   4.719975e+10  -1.706621e+10  -7.879736e+09   1.474304e+05   1.999042e-29  1.501465e-320  1.025066e-317
       16000   1.599900e-09   1.000427e-01   1.146677e+01   2.082473e+01   2.670066e+04   6.854199e+03   1.448303e+05   4.725826e+10  -1.685962e+10  -7.914556e+09   1.474304e+05   1.998321e-29  1.501465e-320  1.025066e-317
       24000   2.399900e-09   1.000640e-01   1.146678e+01   2.082484e+01   2.673849e+04   6.840794e+03   1.448239e+05   4.731590e+10  -1.665283e+10  -7.949218e+09   1.474304e+05   1.997601e-29  1.501465e-320  1.025066e-317
       32000   3.199900e-09   1.000854e-01   1.146678e+01   2.082496e+01   2.677637e+04   6.827554e+03   1.448176e+05   4.737268e+10  -1.644585e+10  -7.983722e+09   1.474304e+05   1.996885e-29  1.501465e-320  1.025066e-317
       40000   3.999900e-09   1.001069e-01   1.146679e+01   2.082507e+01   2.681429e+04   6.814480e+03   1.448112e+05   4.742858e+10  -1.623867e+10  -8.018066e+09   1.474304e+05   1.996171e-29  1.501465e-320  1.025066e-317
       48000   4.799900e-09   1.001283e-01   1.146680e+01   2.082519e+01   2.685225e+04   6.801572e+03   1.448047e+05   4.748362e+10  -1.603130e+10  -8.052250e+09   1.474304e+05   1.995459e-29  1.501465e-320  1.025066e-317
       56000   5.599900e-09   1.001498e-01   1.146680e+01   2.082530e+01   2.689026e+04   6.788830e+03   1.447983e+05   4.753779e+10  -1.582376e+10  -8.086274e+09   1.474304e+05   1.994751e-29  1.501465e-320  1.025066e-317
       64000   6.399900e-09   1.001714e-01   1.146681e+01   2.082542e+01   2.692831e+04   6.776255e+03   1.447918e+05   4.759109e+10  -1.561603e+10  -8.120138e+09   1.474304e+05   1.994044e-29  1.501465e-320  1.025066e-317
       72000   7.199900e-09   1.001929e-01   1.146681e+01   2.082554e+01   2.696641e+04   6.763845e+03   1.447853e+05   4.764352e+10  -1.540812e+10  -8.153841e+09   1.474304e+05   1.993341e-29  1.501465e-320  1.025066e-317
       80000   7.999900e-09   1.002145e-01   1.146682e+01   2.082565e+01   2.700454e+04   6.751602e+03   1.447787e+05   4.769508e+10  -1.520004e+10  -8.187382e+09   1.474304e+05   1.992640e-29  1.501465e-320  1.025066e-317
