       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.02503989e-04   8.81219989e-05  -4.57741507e-03   4.58354919e-17   9.66628110e-17   2.88731537e-18
  8.00000000e-10   1.02557213e-04   8.81671352e-05  -4.57741838e-03   4.58017386e-17   9.66788076e-17   2.88835127e-18
  1.60000000e-09   1.02610447e-04   8.82122794e-05  -4.57742172e-03   4.57679798e-17   9.66947931e-17   2.88938660e-18
  2.40000000e-09   1.02663690e-04   8.82574317e-05  -4.57742509e-03   4.57342158e-17   9.67107675e-17   2.89042137e-18
  3.20000000e-09   1.02716942e-04   8.83025919e-05  -4.57742850e-03   4.57004464e-17   9.67267308e-17   2.89145557e-18
  4.00000000e-09   1.02770203e-04   8.83477601e-05  -4.57743194e-03   4.56666717e-17   9.67426829e-17   2.89248920e-18
  4.80000000e-09   1.02823474e-04   8.83929362e-05  -4.57743541e-03   4.56328916e-17   9.67586239e-17   2.89352227e-18
  5.60000000e-09   1.02876754e-04   8.84381203e-05  -4.57743892e-03   4.55991062e-17   9.67745538e-17   2.89455477e-18
  6.40000000e-09   1.02930043e-04   8.84833123e-05  -4.57744245e-03   4.55653156e-17   9.67904725e-17   2.89558670e-18
  7.20000000e-09   1.02983341e-04   8.85285123e-05  -4.57744602e-03   4.55315196e-17   9.68063801e-17   2.89661806e-18
  8.00000000e-09   1.03036649e-04   8.85737202e-05  -4.57744963e-03   4.54977183e-17   9.68222766e-17   2.89764885e-18
  8.80000000e-09   1.03089965e-04   8.86189361e-05  -4.57745326e-03   4.54639116e-17   9.68381619e-17   2.89867907e-18
  9.60000000e-09   1.03143291e-04   8.86641599e-05  -4.57745693e-03   4.54300997e-17   9.68540361e-17   2.89970872e-18
  1.04000000e-08   1.03196626e-04   8.87093916e-05  -4.57746063e-03   4.53962825e-17   9.68698991e-17   2.90073779e-18
  1.12000000e-08   1.03249971e-04   8.87546312e-05  -4.57746436e-03   4.53624600e-17   9.68857510e-17   2.90176629e-18
  1.20000000e-08   1.03303324e-04   8.87998787e-05  -4.57746812e-03   4.53286322e-17   9.69015918e-17   2.90279421e-18
  1.28000000e-08   1.03356687e-04   8.88451341e-05  -4.57747192e-03   4.52947991e-17   9.69174214e-17   2.90382156e-18
  1.36000000e-08   1.03410059e-04   8.88903974e-05  -4.57747575e-03   4.52609607e-17   9.69332399e-17   2.90484834e-18
  1.44000000e-08   1.03463440e-04   8.89356686e-05  -4.57747961e-03   4.52271170e-17   9.69490472e-17   2.90587453e-18
  1.52000000e-08   1.03516830e-04   8.89809477e-05  -4.57748351e-03   4.51932680e-17   9.69648433e-17   2.90690015e-18
  1.60000000e-08   1.03570230e-04   8.90262347e-05  -4.57748744e-03   4.51594137e-17   9.69806283e-17   2.90792519e-18
  1.68000000e-08   1.03623638e-04   8.90715296e-05  -4.57749140e-03   4.51255542e-17   9.69964022e-17   2.90894965e-18
  1.76000000e-08   1.03677056e-04   8.91168323e-05  -4.57749539e-03   4.50916894e-17   9.70121649e-17   2.90997353e-18
  1.84000000e-08   1.03730483e-04   8.91621429e-05  -4.57749941e-03   4.50578193e-17   9.70279164e-17   2.91099683e-18
  1.92000000e-08   1.03783919e-04   8.92074613e-05  -4.57750347e-03   4.50239440e-17   9.70436568e-17   2.91201955e-18
  2.00000000e-08   1.03837364e-04   8.92527876e-05  -4.57750756e-03   4.49900634e-17   9.70593860e-17   2.91304168e-18
  2.08000000e-08   1.03890818e-04   8.92981218e-05  -4.57751169e-03   4.49561775e-17   9.70751041e-17   2.91406324e-18
  2.16000000e-08   1.03944281e-04   8.93434638e-05  -4.57751584e-03   4.49222864e-17   9.70908110e-17   2.91508420e-18
  2.24000000e-08   1.03997753e-04   8.93888136e-05  -4.57752003e-03   4.48883900e-17   9.71065067e-17   2.91610459e-18
