       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   3.25555700e-03   2.74657407e-03  -2.37425021e-02   3.27380526e-16  -4.33392082e-18   4.43888570e-17
  8.00000000e-10   3.14790236e-03   2.65834629e-03  -2.37790574e-02   3.29492892e-16  -5.68709176e-18   4.29829146e-17
  1.60000000e-09   3.14789028e-03   2.65833856e-03  -2.37803543e-02   3.29514563e-16  -5.07976166e-18   4.30511655e-17
  2.40000000e-09   3.14788014e-03   2.65833245e-03  -2.37816511e-02   3.29535087e-16  -4.47227776e-18   4.31193001e-17
  3.20000000e-09   3.14787192e-03   2.65832796e-03  -2.37829480e-02   3.29554461e-16  -3.86464215e-18   4.31873183e-17
  4.00000000e-09   3.14786562e-03   2.65832511e-03  -2.37842449e-02   3.29572686e-16  -3.25685692e-18   4.32552200e-17
  4.80000000e-09   3.14786125e-03   2.65832388e-03  -2.37855417e-02   3.29589762e-16  -2.64892418e-18   4.33230050e-17
  5.60000000e-09   3.14785881e-03   2.65832428e-03  -2.37868386e-02   3.29605688e-16  -2.04084602e-18   4.33906732e-17
  6.40000000e-09   3.14785829e-03   2.65832631e-03  -2.37881354e-02   3.29620464e-16  -1.43262454e-18   4.34582244e-17
  7.20000000e-09   3.14785970e-03   2.65832997e-03  -2.37894322e-02   3.29634088e-16  -8.24261847e-19   4.35256584e-17
  8.00000000e-09   3.14786303e-03   2.65833525e-03  -2.37907290e-02   3.29646562e-16  -2.15760045e-19   4.35929753e-17
  8.80000000e-09   3.14786829e-03   2.65834217e-03  -2.37920259e-02   3.29657884e-16   3.92878764e-19   4.36601747e-17
  9.60000000e-09   3.14787548e-03   2.65835071e-03  -2.37933226e-02   3.29668053e-16   1.00165247e-18   4.37272566e-17
  1.04000000e-08   3.14788459e-03   2.65836088e-03  -2.37946194e-02   3.29677071e-16   1.61055898e-18   4.37942208e-17
  1.12000000e-08   3.14789563e-03   2.65837268e-03  -2.37959162e-02   3.29684935e-16   2.21959617e-18   4.38610672e-17
  1.20000000e-08   3.14790860e-03   2.65838610e-03  -2.37972130e-02   3.29691646e-16   2.82876193e-18   4.39277956e-17
  1.28000000e-08   3.14792349e-03   2.65840116e-03  -2.37985098e-02   3.29697204e-16   3.43805416e-18   4.39944059e-17
  1.36000000e-08   3.14794031e-03   2.65841784e-03  -2.37998066e-02   3.29701607e-16   4.04747075e-18   4.40608980e-17
  1.44000000e-08   3.14795906e-03   2.65843615e-03  -2.38011033e-02   3.29704856e-16   4.65700958e-18   4.41272716e-17
  1.52000000e-08   3.14797973e-03   2.65845610e-03  -2.38024001e-02   3.29706950e-16   5.26666853e-18   4.41935267e-17
  1.60000000e-08   3.14800233e-03   2.65847767e-03  -2.38036969e-02   3.29707889e-16   5.87644550e-18   4.42596631e-17
  1.68000000e-08   3.14802686e-03   2.65850086e-03  -2.38049936e-02   3.29707672e-16   6.48633836e-18   4.43256807e-17
  1.76000000e-08   3.14805332e-03   2.65852569e-03  -2.38062904e-02   3.29706300e-16   7.09634500e-18   4.43915793e-17
  1.84000000e-08   3.14808170e-03   2.65855215e-03  -2.38075872e-02   3.29703771e-16   7.70646330e-18   4.44573587e-17
  1.92000000e-08   3.14811201e-03   2.65858023e-03  -2.38088839e-02   3.29700085e-16   8.31669114e-18   4.45230189e-17
  2.00000000e-08   3.14814425e-03   2.65860995e-03  -2.38101807e-02   3.29695242e-16   8.92702640e-18   4.45885597e-17
  2.08000000e-08   3.14817842e-03   2.65864129e-03  -2.38114775e-02   3.29689242e-16   9.53746695e-18   4.46539809e-17
  2.16000000e-08   3.14821451e-03   2.65867426e-03  -2.38127743e-02   3.29682084e-16   1.01480107e-17   4.47192824e-17
