       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -8.59688187e-03  -4.45635264e-03  -4.86255726e-02   1.01414781e-15  -3.40070595e-14   2.93732151e-15
  8.00000000e-08  -5.64069392e-03  -2.91769672e-03  -4.02088190e-02   1.11291063e-15  -2.10051419e-14   1.36808409e-15
  1.60000000e-07  -4.02624005e-03  -2.07697802e-03  -3.45578934e-02   1.06403316e-15  -1.40075568e-14   7.17906453e-16
  2.40000000e-07  -3.00157698e-03  -1.54756650e-03  -3.06018848e-02   8.41005834e-16  -9.61268067e-15   4.03632617e-16
  3.20000000e-07  -2.30406910e-03  -1.18169307e-03  -2.76668467e-02   5.32763052e-16  -6.66486832e-15   2.40298646e-16
  4.00000000e-07  -1.84862891e-03  -9.46124282e-04  -2.54371862e-02   3.42208235e-16  -4.79910248e-15   1.53630647e-16
  4.80000000e-07  -1.47189900e-03  -7.58509876e-04  -2.37749573e-02   5.99355949e-17  -3.24662362e-15   9.98688204e-17
  5.60000000e-07  -1.18335633e-03  -6.07137693e-04  -2.24492364e-02  -2.47314853e-16  -2.08549518e-15   6.94386348e-17
  6.40000000e-07  -9.79068232e-04  -4.97523523e-04  -2.14066009e-02  -4.94125596e-16  -1.30385156e-15   5.29032843e-17
  7.20000000e-07  -7.80039052e-04  -3.99655279e-04  -2.06494141e-02  -7.93455612e-16  -5.20592168e-16   4.00487766e-17
  8.00000000e-07  -6.15818962e-04  -3.15599110e-04  -1.99804708e-02  -1.09065142e-15   9.25222232e-17   3.21535916e-17
  8.80000000e-07  -4.83091661e-04  -2.49665073e-04  -1.94669536e-02  -1.36204347e-15   5.62330651e-16   2.65885217e-17
  9.60000000e-07  -3.45806583e-04  -1.79679859e-04  -1.91305328e-02  -1.70890165e-15   1.06227649e-15   2.09131525e-17
  1.04000000e-06  -2.24982526e-04  -1.14421512e-04  -1.89194385e-02  -2.07950068e-15   1.48032926e-15   1.57758278e-17
  1.12000000e-06  -1.06344043e-04  -5.28245649e-05  -1.87573326e-02  -2.46605603e-15   1.87120602e-15   8.71151177e-18
  1.20000000e-06   1.41496360e-05   7.87556087e-06  -1.87283802e-02  -2.89320092e-15   2.26204777e-15  -1.23464201e-18
  1.28000000e-06   1.42659025e-04   7.14608625e-05  -1.88058593e-02  -3.37707758e-15   2.67219282e-15  -1.54639779e-17
  1.36000000e-06   2.78177585e-04   1.40307387e-04  -1.89581177e-02  -3.92847394e-15   3.08576219e-15  -3.48061011e-17
  1.44000000e-06   4.29167174e-04   2.18755294e-04  -1.92391797e-02  -4.58294750e-15   3.53677024e-15  -6.20173744e-17
  1.52000000e-06   5.95198533e-04   3.03036047e-04  -1.96392722e-02  -5.32791642e-15   4.00949993e-15  -9.96037431e-17
  1.60000000e-06   7.91869174e-04   4.02142261e-04  -2.01411232e-02  -6.21422584e-15   4.55874052e-15  -1.53297889e-16
  1.68000000e-06   1.02944272e-03   5.19909163e-04  -2.08212531e-02  -7.28993037e-15   5.21156327e-15  -2.30294797e-16
  1.76000000e-06   1.30574971e-03   6.53401335e-04  -2.17121715e-02  -8.57325101e-15   5.91956948e-15  -3.37445078e-16
  1.84000000e-06   1.65741381e-03   8.37779338e-04  -2.27856204e-02  -1.02505568e-14   6.80457803e-15  -4.95429985e-16
  1.92000000e-06   2.10866278e-03   1.06832673e-03  -2.41787550e-02  -1.23748209e-14   7.89961189e-15  -7.30184733e-16
  2.00000000e-06   2.66856553e-03   1.34842068e-03  -2.59773619e-02  -1.50493210e-14   9.11698033e-15  -1.07272534e-15
  2.08000000e-06   3.43681751e-03   1.73417229e-03  -2.83021891e-02  -1.86706925e-14   1.07199147e-14  -1.61039076e-15
  2.16000000e-06   4.48190472e-03   2.26153398e-03  -3.14023598e-02  -2.36354338e-14   1.26553607e-14  -2.46195619e-15
  2.24000000e-06   5.76872688e-03   2.91180952e-03  -3.57449651e-02  -3.02484692e-14   1.40295659e-14  -3.73881281e-15
  2.32000000e-06   7.97213537e-03   4.01953281e-03  -4.17942738e-02  -4.05737958e-14   1.67666711e-14  -6.12681079e-15
  2.40000000e-06   1.14382277e-02   5.76234093e-03  -5.09718940e-02  -5.66740694e-14   1.93814270e-14  -1.05267526e-14
  2.48000000e-06   1.63705632e-02   8.25793944e-03  -6.78626573e-02  -8.25046125e-14   1.33003574e-14  -1.82841857e-14
  2.56000000e-06   2.87201795e-02   1.44308197e-02  -1.00613511e-01  -1.33988891e-13  -5.94323988e-16  -3.83324421e-14
