       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.63440476e-04   1.13030618e-04  -2.02208489e-03   1.31212632e-16   1.80018366e-15   1.11232386e-16
  8.00000000e-08   2.08390132e-04   1.44675930e-04  -1.94627610e-03   1.77389722e-16   1.64373637e-15   1.41180049e-16
  1.60000000e-07   2.54289562e-04   1.76998869e-04  -1.86957450e-03   2.26763490e-16   1.48499426e-15   1.71432533e-16
  2.40000000e-07   2.97496744e-04   2.06046603e-04  -1.79431862e-03   2.72125109e-16   1.33278579e-15   1.98165652e-16
  3.20000000e-07   3.51760395e-04   2.44278509e-04  -1.71808511e-03   3.35430446e-16   1.16036166e-15   2.33656971e-16
  4.00000000e-07   3.99268163e-04   2.75922387e-04  -1.64125902e-03   3.88782271e-16   9.99563425e-16   2.62621747e-16
  4.80000000e-07   4.46958226e-04   3.09229360e-04  -1.56119437e-03   4.46692805e-16   8.35323544e-16   2.93339252e-16
  5.60000000e-07   4.87917440e-04   3.38537703e-04  -1.48326933e-03   4.98699703e-16   6.85341844e-16   3.20466638e-16
  6.40000000e-07   5.28875524e-04   3.63923612e-04  -1.40545269e-03   5.44891203e-16   5.35609930e-16   3.43733180e-16
  7.20000000e-07   5.76676984e-04   3.96878530e-04  -1.32720307e-03   6.05402188e-16   3.73506701e-16   3.74741672e-16
  8.00000000e-07   6.37053350e-04   4.39121450e-04  -1.25104025e-03   6.82959036e-16   1.91686808e-16   4.15058693e-16
  8.80000000e-07   6.88307070e-04   4.76777760e-04  -1.17219030e-03   7.53386494e-16   2.32884558e-17   4.51858943e-16
  9.60000000e-07   7.35757629e-04   5.10497207e-04  -1.09363041e-03   8.17431937e-16  -1.38014873e-16   4.85516472e-16
  1.04000000e-06   7.79745820e-04   5.43195704e-04  -1.01206766e-03   8.80273480e-16  -2.96388099e-16   5.19128159e-16
  1.12000000e-06   8.22905999e-04   5.71706143e-04  -9.32311523e-04   9.35878268e-16  -4.51464322e-16   5.49210110e-16
  1.20000000e-06   8.72488589e-04   6.03683649e-04  -8.50251567e-04   9.97799657e-16  -6.20271212e-16   5.83499337e-16
  1.28000000e-06   9.23456639e-04   6.37503511e-04  -7.70621580e-04   1.06271365e-15  -7.88979449e-16   6.20788233e-16
  1.36000000e-06   9.73523726e-04   6.72904938e-04  -6.91163314e-04   1.13014700e-15  -9.56004622e-16   6.61095109e-16
  1.44000000e-06   1.02500651e-03   7.09971000e-04  -6.10830183e-04   1.20012707e-15  -1.12651963e-15   7.04519525e-16
  1.52000000e-06   1.07318468e-03   7.44553491e-04  -5.29674998e-04   1.26525001e-15  -1.29230569e-15   7.46979221e-16
  1.60000000e-06   1.12211631e-03   7.79071111e-04  -4.48065408e-04   1.32953824e-15  -1.46008545e-15   7.90925046e-16
  1.68000000e-06   1.17247268e-03   8.13707206e-04  -3.65943023e-04   1.39313859e-15  -1.63110845e-15   8.36666415e-16
  1.76000000e-06   1.22185103e-03   8.47933377e-04  -2.85792528e-04   1.45486575e-15  -1.79852850e-15   8.83846996e-16
  1.84000000e-06   1.27237598e-03   8.83592974e-04  -2.04270115e-04   1.51786356e-15  -1.96968494e-15   9.34514425e-16
  1.92000000e-06   1.32400500e-03   9.19863540e-04  -1.23319092e-04   1.58045267e-15  -2.14237755e-15   9.87943032e-16
