       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -5.47594650e-02  -3.48626888e-02  -9.50047380e-02   1.05777422e-13  -1.64980900e-13  -4.27739446e-16
  8.00000000e-08  -3.47819755e-02  -2.22236578e-02  -8.09694797e-02   1.10067924e-13  -8.43110419e-14  -2.41409494e-14
  1.60000000e-07  -2.41879558e-02  -1.55195624e-02  -7.15388986e-02   1.02450590e-13  -3.24512851e-14  -2.75995387e-14
  2.40000000e-07  -1.97479427e-02  -1.27041738e-02  -6.27010376e-02   9.03381306e-14  -2.03467631e-15  -2.80400997e-14
  3.20000000e-07  -1.66678521e-02  -1.07619067e-02  -5.58577193e-02   7.66352148e-14   1.82798977e-14  -2.63897452e-14
  4.00000000e-07  -1.62099524e-02  -1.05141752e-02  -4.94113340e-02   6.40814038e-14   2.80290368e-14  -2.69868996e-14
  4.80000000e-07  -1.58432013e-02  -1.03022203e-02  -4.43414216e-02   5.27261644e-14   3.42097721e-14  -2.67873199e-14
  5.60000000e-07  -1.59559801e-02  -1.03973382e-02  -3.98691393e-02   4.28078727e-14   3.69009175e-14  -2.67553527e-14
  6.40000000e-07  -1.61790339e-02  -1.05784574e-02  -3.58418022e-02   3.41416587e-14   3.74123172e-14  -2.64535709e-14
  7.20000000e-07  -1.60609051e-02  -1.05194465e-02  -3.27750929e-02   2.67100711e-14   3.78452062e-14  -2.52355819e-14
  8.00000000e-07  -1.60045686e-02  -1.05024055e-02  -2.97225614e-02   2.02735437e-14   3.67369994e-14  -2.38975429e-14
  8.80000000e-07  -1.58745204e-02  -1.04306309e-02  -2.73944417e-02   1.49204133e-14   3.58325951e-14  -2.22895938e-14
  9.60000000e-07  -1.56638211e-02  -1.03008445e-02  -2.50962945e-02   1.03387531e-14   3.41846154e-14  -2.04840913e-14
  1.04000000e-06  -1.54389010e-02  -1.01605756e-02  -2.32926667e-02   6.52473298e-15   3.27947486e-14  -1.86302510e-14
  1.12000000e-06  -1.51383976e-02  -9.95876260e-03  -2.15261428e-02   3.31973368e-15   3.10080997e-14  -1.66800785e-14
  1.20000000e-06  -1.48441913e-02  -9.76111588e-03  -2.01091604e-02   6.49716965e-16   2.94758367e-14  -1.47873693e-14
  1.28000000e-06  -1.45052922e-02  -9.53871494e-03  -1.87619704e-02  -1.55291688e-15   2.77863447e-14  -1.29261748e-14
  1.36000000e-06  -1.41430208e-02  -9.29303231e-03  -1.75659926e-02  -3.36827421e-15   2.61489975e-14  -1.11218256e-14
  1.44000000e-06  -1.37602526e-02  -9.03412238e-03  -1.65197434e-02  -4.86686023e-15   2.46102849e-14  -9.40469208e-15
  1.52000000e-06  -1.33992573e-02  -8.78025769e-03  -1.55956762e-02  -6.09488630e-15   2.31374978e-14  -7.78973878e-15
  1.60000000e-06  -1.30214167e-02  -8.51917399e-03  -1.47512559e-02  -7.08253107e-15   2.17018766e-14  -6.28132777e-15
  1.68000000e-06  -1.26442479e-02  -8.25042816e-03  -1.39999378e-02  -7.88394408e-15   2.03457103e-14  -4.86961290e-15
  1.76000000e-06  -1.22718571e-02  -7.99162054e-03  -1.33363811e-02  -8.53054434e-15   1.90766938e-14  -3.58178703e-15
  1.84000000e-06  -1.19255474e-02  -7.74524503e-03  -1.27493536e-02  -9.05081446e-15   1.78804820e-14  -2.39641934e-15
  1.92000000e-06  -1.15648312e-02  -7.49028335e-03  -1.21943118e-02  -9.43971858e-15   1.67079591e-14  -1.31033188e-15
  2.00000000e-06  -1.12193658e-02  -7.23598887e-03  -1.17294885e-02  -9.77738020e-15   1.56579815e-14  -3.07342853e-16
  2.08000000e-06  -1.08759373e-02  -6.99531622e-03  -1.12812748e-02  -1.00062277e-14   1.46159143e-14   5.83636353e-16
  2.16000000e-06  -1.05498485e-02  -6.76049183e-03  -1.09109331e-02  -1.02147660e-14   1.36861829e-14   1.39666395e-15
  2.24000000e-06  -1.02309922e-02  -6.53233451e-03  -1.05627092e-02  -1.03593757e-14   1.27819543e-14   2.12925396e-15
  2.32000000e-06  -9.91217667e-03  -6.29787291e-03  -1.02494239e-02  -1.04713802e-14   1.19324380e-14   2.79481000e-15
  2.40000000e-06  -9.60320295e-03  -6.07579273e-03  -1.00000631e-02  -1.05953022e-14   1.11794858e-14   3.38243850e-15
  2.48000000e-06  -9.30867317e-03  -5.86062126e-03  -9.75302244e-03  -1.06649735e-14   1.04271718e-14   3.91335590e-15
  2.56000000e-06  -9.03112651e-03  -5.65756808e-03  -9.55779478e-03  -1.07528002e-14   9.74927379e-15   4.38937218e-15
  2.64000000e-06  -8.74708066e-03  -5.45029854e-03  -9.35182858e-03  -1.07871196e-14   9.06695169e-15   4.80528610e-15
  2.72000000e-06  -8.46515483e-03  -5.25065788e-03  -9.20535853e-03  -1.08680724e-14   8.47659913e-15   5.15919002e-15
  2.80000000e-06  -8.19791226e-03  -5.05290396e-03  -9.05925110e-03  -1.09206122e-14   7.88880850e-15   5.48222239e-15
  2.88000000e-06  -7.95170146e-03  -4.86901325e-03  -8.92423078e-03  -1.09584508e-14   7.31578172e-15   5.77278790e-15
  2.96000000e-06  -7.69916106e-03  -4.68721040e-03  -8.84043488e-03  -1.10521282e-14   6.82132462e-15   6.00865594e-15
  3.04000000e-06  -7.44501986e-03  -4.49462850e-03  -8.75330383e-03  -1.11309948e-14   6.33227325e-15   6.21585430e-15
  3.12000000e-06  -7.21076258e-03  -4.32973812e-03  -8.69680416e-03  -1.12284486e-14   5.87794071e-15   6.38346361e-15
  3.20000000e-06  -6.98027366e-03  -4.15948193e-03  -8.63336281e-03  -1.13071052e-14   5.42189292e-15   6.52983363e-15
  3.28000000e-06  -6.75086526e-03  -3.98877032e-03  -8.56777932e-03  -1.13718113e-14   4.97333435e-15   6.64490476e-15
  3.36000000e-06  -6.53392533e-03  -3.83491137e-03  -8.56926981e-03  -1.15268981e-14   4.59682199e-15   6.73190224e-15
  3.44000000e-06  -6.31916221e-03  -3.67930825e-03  -8.57511659e-03  -1.16851872e-14   4.22726066e-15   6.79724848e-15
  3.52000000e-06  -6.10519539e-03  -3.52855827e-03  -8.59314506e-03  -1.18560672e-14   3.87257915e-15   6.83323569e-15
  3.60000000e-06  -5.89973132e-03  -3.37515029e-03  -8.58366000e-03  -1.19790469e-14   3.49000430e-15   6.86116051e-15
  3.68000000e-06  -5.69512401e-03  -3.23424948e-03  -8.59434532e-03  -1.21221784e-14   3.13124484e-15   6.85451654e-15
  3.76000000e-06  -5.50057520e-03  -3.09141682e-03  -8.59631085e-03  -1.22482516e-14   2.76234788e-15   6.84396612e-15
  3.84000000e-06  -5.32181722e-03  -2.95848531e-03  -8.65984172e-03  -1.24683337e-14   2.43275738e-15   6.83117750e-15
  3.92000000e-06  -5.12217205e-03  -2.82418574e-03  -8.72135297e-03  -1.26839694e-14   2.11612732e-15   6.76421850e-15
  4.00000000e-06  -4.94751480e-03  -2.70204914e-03  -8.76720135e-03  -1.28595953e-14   1.76681129e-15   6.71240740e-15
  4.08000000e-06  -4.76965834e-03  -2.57962568e-03  -8.81011888e-03  -1.30265828e-14   1.41812690e-15   6.63715364e-15
  4.16000000e-06  -4.59768931e-03  -2.46146203e-03  -8.91366308e-03  -1.32918048e-14   1.09814238e-15   6.55269921e-15
  4.24000000e-06  -4.43109464e-03  -2.34654757e-03  -9.01561913e-03  -1.35477435e-14   7.64671256e-16   6.45956705e-15
