     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.904377e+01   5.286520e+00   4.722156e+05   2.331590e+06  -1.656126e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.898629e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.350783e-01   1.923074e+01   5.153930e+00   4.048879e+05   2.342397e+06  -1.658703e+06  -8.361157e+11   1.196143e+11  -3.518177e+10   2.898630e+06   1.733287e-18   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.648066e-01   1.941849e+01   5.021115e+00   3.384831e+05   2.350761e+06  -1.661747e+06  -8.239803e+11   9.016262e+10  -4.029463e+10   2.898630e+06   1.670376e-18   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.892627e-01   1.960680e+01   4.888040e+00   2.730959e+05   2.356826e+06  -1.665185e+06  -8.107611e+11   6.160786e+10  -4.577457e+10   2.898630e+06   1.608596e-18   0.000000e+00   0.000000e+00
       32000   3.199900e-07   2.085317e-01   1.979552e+01   4.754674e+00   2.088283e+05   2.360683e+06  -1.669018e+06  -7.957818e+11   3.514523e+10  -4.986249e+10   2.898630e+06   1.544967e-18   0.000000e+00   0.000000e+00
       40000   3.999900e-07   2.227081e-01   1.998446e+01   4.620989e+00   1.457918e+05   2.362490e+06  -1.673153e+06  -7.800465e+11   1.062331e+10  -5.297366e+10   2.898630e+06   1.482880e-18   0.000000e+00   0.000000e+00
       48000   4.799900e-07   2.318923e-01   2.017347e+01   4.486965e+00   8.402720e+04   2.362446e+06  -1.677452e+06  -7.639122e+11  -1.145221e+10  -5.439828e+10   2.898630e+06   1.422877e-18   0.000000e+00   0.000000e+00
       56000   5.599900e-07   2.361879e-01   2.036240e+01   4.352593e+00   2.359182e+04   2.360663e+06  -1.681895e+06  -7.467799e+11  -3.278866e+10  -5.649964e+10   2.898630e+06   1.362958e-18   0.000000e+00   0.000000e+00
       64000   6.399900e-07   2.357047e-01   2.055113e+01   4.217858e+00  -3.542553e+04   2.357236e+06  -1.686488e+06  -7.283720e+11  -5.249305e+10  -5.807388e+10   2.898630e+06   1.301611e-18   0.000000e+00   0.000000e+00
       72000   7.199900e-07   2.305600e-01   2.073952e+01   4.082753e+00  -9.294013e+04   2.352335e+06  -1.691136e+06  -7.095207e+11  -6.955165e+10  -5.775463e+10   2.898630e+06   1.240828e-18   0.000000e+00   0.000000e+00
       80000   7.999900e-07   2.208752e-01   2.092747e+01   3.947279e+00  -1.489213e+05   2.346180e+06  -1.695677e+06  -6.901433e+11  -8.398871e+10  -5.560045e+10   2.898630e+06   1.179830e-18   0.000000e+00   0.000000e+00
       88000   8.799900e-07   2.067740e-01   2.111488e+01   3.811450e+00  -2.033412e+05   2.338923e+06  -1.700044e+06  -6.700753e+11  -9.733463e+10  -5.376853e+10   2.898630e+06   1.119008e-18   0.000000e+00   0.000000e+00
       96000   9.599900e-07   1.883842e-01   2.130167e+01   3.675276e+00  -2.561289e+05   2.330655e+06  -1.704261e+06  -6.494771e+11  -1.093786e+11  -5.197455e+10   2.898630e+06   1.058663e-18   0.000000e+00   0.000000e+00
      104000   1.039990e-06   1.658382e-01   2.148776e+01   3.538773e+00  -3.072388e+05   2.321526e+06  -1.708268e+06  -6.282278e+11  -1.183630e+11  -4.786774e+10   2.898630e+06   9.967802e-19   0.000000e+00   0.000000e+00
      112000   1.119990e-06   1.392713e-01   2.167310e+01   3.401964e+00  -3.566479e+05   2.311772e+06  -1.711892e+06  -6.068347e+11  -1.254682e+11  -4.301175e+10   2.898631e+06   9.358281e-19   0.000000e+00   0.000000e+00
      120000   1.199990e-06   1.088208e-01   2.185763e+01   3.264881e+00  -4.043189e+05   2.301511e+06  -1.715119e+06  -5.848955e+11  -1.308101e+11  -3.765348e+10   2.898631e+06   8.746863e-19   0.000000e+00   0.000000e+00
      128000   1.279990e-06   7.462672e-02   2.204133e+01   3.127557e+00  -4.502432e+05   2.290892e+06  -1.717892e+06  -5.629421e+11  -1.341420e+11  -3.134502e+10   2.898631e+06   8.146541e-19   0.000000e+00   0.000000e+00
      136000   1.359990e-06   3.682920e-02   2.222417e+01   2.990032e+00  -4.944025e+05   2.280077e+06  -1.720138e+06  -5.409372e+11  -1.359543e+11  -2.473560e+10   2.898631e+06   7.560275e-19   0.000000e+00   0.000000e+00
