       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.71001886e-04   3.36025560e-05  -1.05166100e-02  -2.28753520e-16  -3.34368250e-17  -3.82640852e-18
  8.00000000e-08   1.67793439e-04   3.27360786e-05  -1.05254715e-02  -2.25497269e-16  -5.18286290e-17  -3.75599596e-18
  1.60000000e-07   1.65389928e-04   3.22554440e-05  -1.05342524e-02  -2.20763782e-16  -6.99205419e-17  -3.68013055e-18
  2.40000000e-07   1.62282864e-04   3.16353749e-05  -1.05433245e-02  -2.14580675e-16  -8.76095679e-17  -3.56569959e-18
  3.20000000e-07   1.58492276e-04   3.08798983e-05  -1.05526531e-02  -2.06980355e-16  -1.04779431e-16  -3.41528953e-18
  4.00000000e-07   1.54042710e-04   2.99939362e-05  -1.05622019e-02  -1.98004545e-16  -1.21316100e-16  -3.23227151e-18
  4.80000000e-07   1.48963095e-04   2.89832785e-05  -1.05719329e-02  -1.87704179e-16  -1.37108537e-16  -3.02072011e-18
  5.60000000e-07   1.43286572e-04   2.78545496e-05  -1.05818069e-02  -1.76139238e-16  -1.52049456e-16  -2.78531417e-18
  6.40000000e-07   1.39489425e-04   2.68971204e-05  -1.05921238e-02  -1.63386255e-16  -1.66020886e-16  -2.57324583e-18
  7.20000000e-07   1.32501352e-04   2.54941502e-05  -1.06023344e-02  -1.49509527e-16  -1.78961826e-16  -2.29880450e-18
  8.00000000e-07   1.25016013e-04   2.39948991e-05  -1.06125619e-02  -1.34598742e-16  -1.90760058e-16  -2.01688024e-18
  8.80000000e-07   1.17082855e-04   2.24092621e-05  -1.06227641e-02  -1.18747052e-16  -2.01330616e-16  -1.73353322e-18
  9.60000000e-07   1.08754454e-04   2.07477387e-05  -1.06328987e-02  -1.02054866e-16  -2.10595947e-16  -1.45475954e-18
  1.04000000e-06   1.00132873e-04   1.88698379e-05  -1.06425930e-02  -8.46258964e-17  -2.18479084e-16  -1.18359304e-18
  1.12000000e-06   9.11740603e-05   1.71686507e-05  -1.06525691e-02  -6.65824682e-17  -2.24936103e-16  -9.32398865e-19
