     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   7.340978e+00   1.130305e+01  -1.823931e+05  -7.174902e+04   5.942505e+03   0.000000e+00   0.000000e+00   0.000000e+00   1.960880e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   8.547471e-02   7.335073e+00   1.130353e+01  -1.807240e+05  -7.585820e+04   5.905909e+03   2.142750e+10  -5.108213e+10  -4.243268e+08   1.960880e+05   4.204263e-25   0.000000e+00   0.000000e+00
       16000   1.599900e-07   7.108655e-02   7.328842e+00   1.130400e+01  -1.789652e+05  -7.992148e+04   5.874478e+03   2.253810e+10  -5.049574e+10  -3.623034e+08   1.960880e+05   4.189487e-25   0.000000e+00   0.000000e+00
       24000   2.399900e-07   5.684263e-02   7.322287e+00   1.130447e+01  -1.771184e+05  -8.393685e+04   5.847807e+03   2.363021e+10  -4.988464e+10  -3.053310e+08   1.960880e+05   4.174472e-25   0.000000e+00   0.000000e+00
       32000   3.199900e-07   4.274993e-02   7.315413e+00   1.130493e+01  -1.751849e+05  -8.790237e+04   5.825491e+03   2.470328e+10  -4.924950e+10  -2.533960e+08   1.960880e+05   4.159226e-25   0.000000e+00   0.000000e+00
       40000   3.999900e-07   2.881532e-02   7.308224e+00   1.130540e+01  -1.731663e+05  -9.181614e+04   5.807130e+03   2.575679e+10  -4.859099e+10  -2.064736e+08   1.960880e+05   4.143759e-25   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.504554e-02   7.300724e+00   1.130586e+01  -1.710643e+05  -9.567632e+04   5.792323e+03   2.679023e+10  -4.790982e+10  -1.645277e+08   1.960880e+05   4.128080e-25   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.447208e-03   7.292918e+00   1.130633e+01  -1.688805e+05  -9.948104e+04   5.780608e+03   2.780276e+10  -4.720611e+10  -1.279141e+08   1.960880e+05   4.112093e-25   0.000000e+00   0.000000e+00
