       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   7.82373912e-05   3.19226539e-05  -1.71962306e-03  -2.88553604e-15   1.97755940e-15  -9.45718111e-17
  8.00000000e-08   1.30414674e-04   5.18512216e-05  -1.65514967e-03  -2.74682492e-15   1.77851813e-15  -1.60715339e-16
  1.60000000e-07   1.81344982e-04   7.01834875e-05  -1.58912048e-03  -2.60655232e-15   1.58201683e-15  -2.27581061e-16
  2.40000000e-07   2.31485774e-04   8.83214641e-05  -1.52164875e-03  -2.46228562e-15   1.38721704e-15  -2.94064614e-16
  3.20000000e-07   2.88439218e-04   1.06591239e-04  -1.45251477e-03  -2.31305744e-15   1.17881803e-15  -3.72818794e-16
  4.00000000e-07   3.40981303e-04   1.23857236e-04  -1.38126950e-03  -2.16041481e-15   9.78266128e-16  -4.45601467e-16
  4.80000000e-07   3.94901328e-04   1.40226353e-04  -1.30770378e-03  -2.00393477e-15   7.73836919e-16  -5.22170376e-16
  5.60000000e-07   4.54074152e-04   1.56662192e-04  -1.23307933e-03  -1.84398929e-15   5.59248324e-16  -6.07985866e-16
  6.40000000e-07   5.09348075e-04   1.71865511e-04  -1.15681121e-03  -1.68227492e-15   3.51723794e-16  -6.88456593e-16
  7.20000000e-07   5.66089021e-04   1.86143917e-04  -1.07920837e-03  -1.51888807e-15   1.40892024e-16  -7.72417722e-16
  8.00000000e-07   6.25117111e-04   1.99272846e-04  -9.99299155e-04  -1.35270311e-15  -7.61730851e-17  -8.61380780e-16
  8.80000000e-07   6.83129886e-04   2.12606565e-04  -9.19392669e-04  -1.18526191e-15  -2.90414399e-16  -9.47834230e-16
  9.60000000e-07   7.43673005e-04   2.25280084e-04  -8.37259192e-04  -1.01454217e-15  -5.11642782e-16  -1.03880681e-15
  1.04000000e-06   8.05660828e-04   2.37181321e-04  -7.54013206e-04  -8.42893520e-16  -7.36619176e-16  -1.13233905e-15
  1.12000000e-06   8.65808564e-04   2.47450158e-04  -6.69355233e-04  -6.71707836e-16  -9.59350055e-16  -1.22350835e-15
  1.20000000e-06   9.26917781e-04   2.56761751e-04  -5.83999010e-04  -5.01095149e-16  -1.18480242e-15  -1.31624529e-15
  1.28000000e-06   9.90157251e-04   2.66098948e-04  -4.97889572e-04  -3.29199284e-16  -1.41561067e-15  -1.41125986e-15
  1.36000000e-06   1.05267370e-03   2.73161787e-04  -4.10704511e-04  -1.60288505e-16  -1.64666127e-15  -1.50603758e-15
  1.44000000e-06   1.11675318e-03   2.79421682e-04  -3.23511830e-04   6.50362001e-18  -1.88155237e-15  -1.60267274e-15
  1.52000000e-06   1.18253154e-03   2.86097978e-04  -2.34433582e-04   1.76646599e-16  -2.12296268e-15  -1.69977847e-15
  1.60000000e-06   1.24653399e-03   2.91396122e-04  -1.45092567e-04   3.43480434e-16  -2.36223998e-15  -1.79325198e-15
  1.68000000e-06   1.31438656e-03   2.98167227e-04  -5.48435348e-05   5.13643478e-16  -2.61175153e-15  -1.88924052e-15
