     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   4.677191e+00   4.272080e+00   6.817097e+05  -1.122039e+06  -1.193929e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.774589e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.546055e-01   4.587464e+00   4.176571e+00   6.834221e+05  -1.121134e+06  -1.193800e+06   2.121412e+10   1.098939e+10   1.824105e+09   1.774589e+06   1.610697e-22   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.093467e-01   4.497808e+00   4.081073e+00   6.851016e+05  -1.120278e+06  -1.193641e+06   2.073721e+10   1.043796e+10   2.105887e+09   1.774589e+06   1.524527e-22   0.000000e+00   0.000000e+00
       24000   2.399900e-07   2.642207e-01   4.408219e+00   3.985589e+00   6.867435e+05  -1.119465e+06  -1.193460e+06   2.029529e+10   9.853561e+09   2.435719e+09   1.774589e+06   1.444590e-22   0.000000e+00   0.000000e+00
       32000   3.199900e-07   3.192247e-01   4.318693e+00   3.890120e+00   6.883490e+05  -1.118695e+06  -1.193258e+06   1.985658e+10   9.354709e+09   2.684404e+09   1.774589e+06   1.371862e-22   0.000000e+00   0.000000e+00
       40000   3.999900e-07   3.743556e-01   4.229227e+00   3.794668e+00   6.899204e+05  -1.117968e+06  -1.193031e+06   1.952132e+10   8.771295e+09   3.069596e+09   1.774589e+06   1.311374e-22   0.000000e+00   0.000000e+00
       48000   4.799900e-07   4.296113e-01   4.139817e+00   3.699236e+00   6.914673e+05  -1.117288e+06  -1.192773e+06   1.915282e+10   8.233695e+09   3.390532e+09   1.774589e+06   1.251562e-22   0.000000e+00   0.000000e+00
       56000   5.599900e-07   4.849897e-01   4.050459e+00   3.603825e+00   6.929882e+05  -1.116656e+06  -1.192481e+06   1.885269e+10   7.586656e+09   3.851634e+09   1.774589e+06   1.200213e-22   0.000000e+00   0.000000e+00
       64000   6.399900e-07   5.404885e-01   3.961151e+00   3.508439e+00   6.944753e+05  -1.116064e+06  -1.192171e+06   1.835207e+10   7.179444e+09   3.969510e+09   1.774589e+06   1.133679e-22   0.000000e+00   0.000000e+00
       72000   7.199900e-07   5.961047e-01   3.871888e+00   3.413078e+00   6.959238e+05  -1.115509e+06  -1.191846e+06   1.788715e+10   6.712037e+09   4.162243e+09   1.774589e+06   1.072593e-22   0.000000e+00   0.000000e+00
