       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   5.39631658e-05   3.40706263e-05  -1.46098032e-03  -2.79805265e-16   1.61202550e-15   2.72580952e-17
  8.00000000e-08   8.47527444e-05   5.26581023e-05  -1.44379536e-03  -2.68874055e-16   1.56556100e-15   4.13158669e-17
  1.60000000e-07   1.16970519e-04   7.25497802e-05  -1.42576325e-03  -2.56246878e-16   1.51705621e-15   5.61725550e-17
  2.40000000e-07   1.47148955e-04   9.16537305e-05  -1.40847881e-03  -2.44020561e-16   1.47120695e-15   7.02419053e-17
  3.20000000e-07   1.77642040e-04   1.10792170e-04  -1.39013094e-03  -2.31117670e-16   1.42401085e-15   8.39583053e-17
  4.00000000e-07   2.08639885e-04   1.30178555e-04  -1.37275138e-03  -2.17842363e-16   1.37760857e-15   9.75300333e-17
  4.80000000e-07   2.40632470e-04   1.49970734e-04  -1.35506649e-03  -2.03778616e-16   1.33016170e-15   1.11027448e-16
  5.60000000e-07   2.71867507e-04   1.69789651e-04  -1.33714286e-03  -1.89262278e-16   1.28320356e-15   1.24459716e-16
  6.40000000e-07   3.06746506e-04   1.89775753e-04  -1.31777755e-03  -1.73873515e-16   1.23173615e-15   1.36911243e-16
  7.20000000e-07   3.38455998e-04   2.10477103e-04  -1.29970384e-03  -1.57851068e-16   1.18449256e-15   1.50713505e-16
  8.00000000e-07   3.71048020e-04   2.29806002e-04  -1.28074825e-03  -1.42396255e-16   1.13566887e-15   1.62520365e-16
  8.80000000e-07   4.02293062e-04   2.48743506e-04  -1.26209640e-03  -1.27004787e-16   1.08844446e-15   1.74036109e-16
  9.60000000e-07   4.34940900e-04   2.68891145e-04  -1.24325499e-03  -1.10241732e-16   1.03998902e-15   1.86361770e-16
  1.04000000e-06   4.70064552e-04   2.90846713e-04  -1.22433367e-03  -9.16463549e-17   9.89555465e-16   1.99887708e-16
  1.12000000e-06   5.03096431e-04   3.09935277e-04  -1.20466648e-03  -7.49036858e-17   9.40168161e-16   2.10603937e-16
  1.20000000e-06   5.39010165e-04   3.32363028e-04  -1.18501365e-03  -5.51086486e-17   8.88583700e-16   2.24156277e-16
  1.28000000e-06   5.72389751e-04   3.51770450e-04  -1.16514274e-03  -3.74544354e-17   8.39006406e-16   2.34906090e-16
  1.36000000e-06   6.06051932e-04   3.72339517e-04  -1.14568652e-03  -1.86863225e-17   7.89820549e-16   2.46800948e-16
  1.44000000e-06   6.39941350e-04   3.93181593e-04  -1.12593405e-03   6.49148517e-19   7.40278492e-16   2.58877768e-16
  1.52000000e-06   6.74892760e-04   4.14719982e-04  -1.10562476e-03   2.09650722e-17   6.89408133e-16   2.71394522e-16
  1.60000000e-06   7.11038438e-04   4.36021516e-04  -1.08550329e-03   4.12724311e-17   6.37944347e-16   2.83282186e-16
  1.68000000e-06   7.48182170e-04   4.58986179e-04  -1.06507766e-03   6.32596999e-17   5.85501220e-16   2.96754650e-16
  1.76000000e-06   7.84340006e-04   4.81313691e-04  -1.04465167e-03   8.49374101e-17   5.34049696e-16   3.09830778e-16
  1.84000000e-06   8.19720754e-04   5.02821380e-04  -1.02509869e-03   1.05880587e-16   4.84396425e-16   3.22268868e-16
  1.92000000e-06   8.55243669e-04   5.24749026e-04  -1.00332025e-03   1.28011724e-16   4.32304385e-16   3.35219510e-16
