       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.48903139e-05   1.42500275e-05  -5.44430953e-04   5.83124398e-16   4.21398049e-16   2.69783322e-17
  8.00000000e-08   2.02895607e-05   1.93662021e-05  -5.35518388e-04   5.75623218e-16   4.12607332e-16   3.67303526e-17
  1.60000000e-07   2.52815960e-05   2.44204262e-05  -5.26478378e-04   5.67995671e-16   4.03882863e-16   4.60091614e-17
  2.40000000e-07   3.00449466e-05   2.90429808e-05  -5.17855285e-04   5.60617357e-16   3.95563119e-16   5.47103630e-17
  3.20000000e-07   3.47141899e-05   3.37058038e-05  -5.09210532e-04   5.53274771e-16   3.87230167e-16   6.33498082e-17
  4.00000000e-07   3.86040624e-05   3.74917205e-05  -5.00892701e-04   5.45845806e-16   3.79527528e-16   7.04761828e-17
  4.80000000e-07   4.25401879e-05   4.15333831e-05  -4.92707333e-04   5.38724572e-16   3.71864453e-16   7.78600819e-17
  5.60000000e-07   4.53620994e-05   4.43165213e-05  -4.84484683e-04   5.30929250e-16   3.64720393e-16   8.30721917e-17
  6.40000000e-07   4.81059251e-05   4.70426428e-05  -4.76914183e-04   5.23816798e-16   3.58100411e-16   8.81598470e-17
  7.20000000e-07   5.08627163e-05   4.98228849e-05  -4.69658035e-04   5.17089124e-16   3.51689722e-16   9.33077914e-17
  8.00000000e-07   5.23090326e-05   5.15604006e-05  -4.62745941e-04   5.10194936e-16   3.46213458e-16   9.62487278e-17
  8.80000000e-07   5.49264419e-05   5.38621224e-05  -4.55393789e-04   5.03164869e-16   3.39728356e-16   1.00869945e-16
  9.60000000e-07   5.63049897e-05   5.55537762e-05  -4.48807725e-04   4.96635578e-16   3.34483725e-16   1.03707874e-16
  1.04000000e-06   5.73344959e-05   5.67646805e-05  -4.42202893e-04   4.89855384e-16   3.29375641e-16   1.05794230e-16
  1.12000000e-06   5.82636058e-05   5.77600700e-05  -4.35189461e-04   4.82560145e-16   3.23954127e-16   1.07602117e-16
  1.20000000e-06   5.78943683e-05   5.77873043e-05  -4.29236360e-04   4.75877748e-16   3.20048491e-16   1.07272788e-16
  1.28000000e-06   6.00089771e-05   5.96322938e-05  -4.23038710e-04   4.69917930e-16   3.14605806e-16   1.11006296e-16
  1.36000000e-06   5.74741692e-05   5.72751868e-05  -4.15949215e-04   4.60845133e-16   3.10846817e-16   1.06480549e-16
  1.44000000e-06   5.66165683e-05   5.64529746e-05  -4.10170334e-04   4.53957978e-16   3.07246075e-16   1.04947857e-16
  1.52000000e-06   5.57240379e-05   5.57232710e-05  -4.05072062e-04   4.47841094e-16   3.04194408e-16   1.03453744e-16
  1.60000000e-06   5.40596016e-05   5.41638975e-05  -3.98938947e-04   4.40237610e-16   3.00666774e-16   1.00477415e-16
  1.68000000e-06   5.28077397e-05   5.29875865e-05  -3.93007911e-04   4.33063169e-16   2.97058046e-16   9.82409640e-17
  1.76000000e-06   5.08484212e-05   5.10512036e-05  -3.87377072e-04   4.25818278e-16   2.94038999e-16   9.46448167e-17
  1.84000000e-06   4.91634559e-05   4.97320810e-05  -3.81061181e-04   4.18209731e-16   2.90279305e-16   9.18404481e-17
  1.92000000e-06   4.70828022e-05   4.76904869e-05  -3.75842964e-04   4.11370476e-16   2.87608595e-16   8.80279049e-17
  2.00000000e-06   4.49723115e-05   4.57143395e-05  -3.70832858e-04   4.04795008e-16   2.85100544e-16   8.42367379e-17
  2.08000000e-06   4.22110592e-05   4.29024186e-05  -3.65606110e-04   3.97575870e-16   2.82726715e-16   7.90789806e-17
  2.16000000e-06   3.93529267e-05   3.99565093e-05  -3.60659508e-04   3.90589774e-16   2.80610975e-16   7.37068764e-17
  2.24000000e-06   3.59733287e-05   3.64545353e-05  -3.56091342e-04   3.83715328e-16   2.79059334e-16   6.73324317e-17
  2.32000000e-06   3.12503404e-05   3.17340262e-05  -3.51699794e-04   3.76399018e-16   2.78332535e-16   5.85590601e-17
  2.40000000e-06   2.60957818e-05   2.65387428e-05  -3.46556964e-04   3.68079717e-16   2.77176360e-16   4.89421418e-17
  2.48000000e-06   2.17794294e-05   2.23757103e-05  -3.42672059e-04   3.61597276e-16   2.76614919e-16   4.10446001e-17
  2.56000000e-06   1.74290907e-05   1.79002951e-05  -3.38599788e-04   3.54771258e-16   2.75893489e-16   3.28467877e-17
  2.64000000e-06   1.33445277e-05   1.36025932e-05  -3.34068794e-04   3.47581008e-16   2.74626587e-16   2.50665080e-17
  2.72000000e-06   8.20456577e-06   8.33716477e-06  -3.30313680e-04   3.40687026e-16   2.74544109e-16   1.53917591e-17
