     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.026542e+01   1.268016e+00   3.212790e+04  -1.083000e+04  -1.434790e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.032484e-01   1.026509e+01   1.256694e+00   4.703454e+04   4.631988e+03  -1.396498e+05   1.013128e+11   2.548173e+11   4.256889e+10   1.474306e+05   5.964133e-24   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.071171e-01   1.026631e+01   1.245631e+00   4.694557e+04   2.590260e+04  -1.373354e+05  -1.019465e+11   2.500929e+11   1.231576e+10   1.474308e+05   5.660799e-24   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.103697e-01   1.026906e+01   1.234643e+00   3.251678e+04   4.084744e+04  -1.378769e+05  -2.394281e+11   1.056855e+11  -2.516115e+10   1.474310e+05   5.353882e-24   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.121668e-01   1.027246e+01   1.223501e+00   1.244923e+04   4.135983e+04  -1.409622e+05  -2.368556e+11  -9.223519e+10  -4.798572e+10   1.474312e+05   5.182114e-24   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.125211e-01   1.027529e+01   1.212068e+00  -1.768830e+03   2.766941e+04  -1.448008e+05  -1.014648e+11  -2.322331e+11  -4.314160e+10   1.474313e+05   5.118454e-24   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.122551e-01   1.027672e+01   1.200372e+00  -2.339029e+03   7.781368e+03  -1.472074e+05   8.726921e+10  -2.406999e+11  -1.411449e+10   1.474315e+05   5.092370e-24   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.125159e-01   1.027667e+01   1.188590e+00   1.071481e+04  -7.263569e+03  -1.468623e+05   2.244452e+11  -1.194495e+11   2.227846e+10   1.474317e+05   5.045022e-24   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.141480e-01   1.027590e+01   1.176944e+00   3.035186e+04  -9.703703e+03  -1.439471e+05   2.441502e+11   6.056277e+10   4.739293e+10   1.474319e+05   5.074708e-24   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.172752e-01   1.027549e+01   1.165588e+00   4.643446e+04   1.480573e+03  -1.399209e+05   1.406633e+11   2.058876e+11   4.885484e+10   1.474321e+05   5.000345e-24   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.212669e-01   1.027634e+01   1.154532e+00   5.108402e+04   2.034958e+04  -1.367939e+05  -2.827024e+10   2.448690e+11   2.586525e+10   1.474322e+05   4.757675e-24   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.250895e-01   1.027870e+01   1.143634e+00   4.250156e+04   3.736852e+04  -1.361379e+05  -1.755618e+11   1.625790e+11  -1.018738e+10   1.474324e+05   4.442360e-24   0.000000e+00   0.000000e+00
       96000   9.599900e-07   1.278398e-01   1.028205e+01   1.132674e+00   2.553178e+04   4.430562e+04  -1.382805e+05  -2.294168e+11   4.432769e+09  -4.094262e+10   1.474325e+05   4.207706e-24   0.000000e+00   0.000000e+00
      104000   1.039990e-06   1.291851e-01   1.028543e+01   1.121463e+00   8.936118e+03   3.819487e+04  -1.421186e+05  -1.675056e+11  -1.495017e+11  -5.071523e+10   1.474327e+05   4.103369e-24   0.000000e+00   0.000000e+00
      112000   1.119990e-06   1.295027e-01   1.028790e+01   1.109942e+00   9.242382e+02   2.250153e+04  -1.457027e+05  -2.465980e+10  -2.255188e+11  -3.498795e+10   1.474328e+05   4.080916e-24   0.000000e+00   0.000000e+00
      120000   1.199990e-06   1.296679e-01   1.028898e+01   1.098206e+00   5.289334e+03   5.052527e+03  -1.472514e+05   1.312329e+11  -1.951207e+11  -1.984841e+09   1.474330e+05   4.282838e-24   0.000000e+00   0.000000e+00
      128000   1.279990e-06   1.306337e-01   1.028888e+01   1.086460e+00   2.010118e+04  -5.941374e+03  -1.459355e+05   2.239009e+11  -6.897895e+10   3.364461e+10   1.474331e+05   4.338885e-24   0.000000e+00   0.000000e+00
      136000   1.359990e-06   1.329768e-01   1.028835e+01   1.074920e+00   3.834988e+04  -5.203571e+03  -1.422631e+05   2.146157e+11   8.609602e+10   5.470088e+10   1.474333e+05   4.373211e-24   0.000000e+00   0.000000e+00
      144000   1.439990e-06   1.366429e-01   1.028835e+01   1.063718e+00   5.192896e+04   6.707616e+03  -1.378224e+05   1.126008e+11   1.996912e+11   5.214060e+10   1.474334e+05   4.281040e-24   0.000000e+00   0.000000e+00
      152000   1.519990e-06   1.410059e-01   1.028958e+01   1.052838e+00   5.519149e+04   2.432906e+04  -1.345312e+05  -3.286207e+10   2.240387e+11   2.703033e+10   1.474336e+05   4.027777e-24   0.000000e+00   0.000000e+00
      160000   1.599990e-06   1.451705e-01   1.029219e+01   1.042124e+00   4.726217e+04   3.996023e+04  -1.338139e+05  -1.565703e+11   1.525834e+11  -9.737857e+09   1.474337e+05   3.709220e-24   0.000000e+00   0.000000e+00
      168000   1.679990e-06   1.483734e-01   1.029574e+01   1.031350e+00   3.214494e+04   4.708923e+04  -1.359634e+05  -2.062863e+11   2.001422e+10  -4.184253e+10   1.474338e+05   3.462501e-24   0.000000e+00   0.000000e+00
      176000   1.759990e-06   1.503062e-01   1.029942e+01   1.020319e+00   1.674190e+04   4.310080e+04  -1.399957e+05  -1.641919e+11  -1.149084e+11  -5.501569e+10   1.474340e+05   3.345094e-24   0.000000e+00   0.000000e+00
      184000   1.839990e-06   1.512208e-01   1.030240e+01   1.008949e+00   7.589504e+03   3.029957e+04  -1.440873e+05  -5.519120e+10  -1.945899e+11  -4.382964e+10   1.474341e+05   3.317416e-24   0.000000e+00   0.000000e+00
      192000   1.919990e-06   1.517946e-01   1.030418e+01   9.973098e-01   8.567211e+03   1.416238e+04  -1.465021e+05   7.976788e+10  -1.952349e+11  -1.421173e+10   1.474342e+05   3.460640e-24   0.000000e+00   0.000000e+00
      200000   1.999990e-06   1.528574e-01   1.030476e+01   9.855838e-01   1.935165e+04   1.413886e+03  -1.461519e+05   1.802665e+11  -1.125093e+11   2.277713e+10   1.474343e+05   3.537443e-24   0.000000e+00   0.000000e+00
      208000   2.079990e-06   1.550350e-01   1.030464e+01   9.739992e-01   3.547907e+04  -2.675939e+03  -1.430769e+05   2.093982e+11   1.332393e+10   5.167245e+10   1.474344e+05   3.616610e-24   0.000000e+00   0.000000e+00
      216000   2.159990e-06   1.585099e-01   1.030460e+01   9.627350e-01   5.072633e+04   3.341936e+03  -1.383930e+05   1.597493e+11   1.317024e+11   6.173122e+10   1.474346e+05   3.615156e-24   0.000000e+00   0.000000e+00
      224000   2.239990e-06   1.629769e-01   1.030538e+01   9.518536e-01   5.952884e+04   1.699949e+04  -1.338070e+05   5.417031e+10   1.984284e+11   4.930556e+10   1.474347e+05   3.465172e-24   0.000000e+00   0.000000e+00
      232000   2.319990e-06   1.677830e-01   1.030739e+01   9.412781e-01   5.902482e+04   3.309237e+04  -1.309885e+05  -6.510990e+10   1.912001e+11   1.896163e+10   1.474348e+05   3.187681e-24   0.000000e+00   0.000000e+00
      240000   2.399990e-06   1.721895e-01   1.031058e+01   9.308203e-01   4.995300e+04   4.575610e+04  -1.309509e+05  -1.532754e+11   1.160064e+11  -1.793756e+10   1.474349e+05   2.886877e-24   0.000000e+00   0.000000e+00
      248000   2.479990e-06   1.756486e-01   1.031450e+01   9.202518e-01   3.617666e+04   5.063796e+04  -1.336568e+05  -1.794247e+11   3.182744e+09  -4.736133e+10   1.474350e+05   2.667974e-24   0.000000e+00   0.000000e+00
      256000   2.559990e-06   1.779968e-01   1.031844e+01   9.093903e-01   2.309784e+04   4.639216e+04  -1.380267e+05  -1.369717e+11  -1.049933e+11  -5.821300e+10   1.474351e+05   2.569378e-24   0.000000e+00   0.000000e+00
      264000   2.639990e-06   1.794957e-01   1.032173e+01   8.981683e-01   1.562807e+04   3.497084e+04  -1.423725e+05  -4.314213e+10  -1.723029e+11  -4.706063e+10   1.474352e+05   2.615115e-24   0.000000e+00   0.000000e+00
      272000   2.719990e-06   1.807257e-01   1.032396e+01   8.866562e-01   1.659395e+04   2.068530e+04  -1.450308e+05   6.643873e+10  -1.735590e+11  -1.715490e+10   1.474353e+05   2.697746e-24   0.000000e+00   0.000000e+00
      280000   2.799990e-06   1.823683e-01   1.032511e+01   8.750381e-01   2.562467e+04   8.865537e+03  -1.449206e+05   1.526101e+11  -1.131351e+11   2.006075e+10   1.474354e+05   2.826370e-24   0.000000e+00   0.000000e+00
      288000   2.879990e-06   1.849598e-01   1.032555e+01   8.635457e-01   3.963213e+04   3.606466e+03  -1.419630e+05   1.876916e+11  -1.474634e+10   5.202094e+10   1.474355e+05   2.954945e-24   0.000000e+00   0.000000e+00
      296000   2.959990e-06   1.887200e-01   1.032591e+01   8.523777e-01   5.404192e+04   6.603505e+03  -1.370150e+05   1.629568e+11   8.731185e+10   6.847917e+10   1.474356e+05   3.010414e-24   0.000000e+00   0.000000e+00
      304000   3.039990e-06   1.934968e-01   1.032680e+01   8.416368e-01   6.439409e+04   1.678680e+04  -1.315632e+05   8.957883e+10   1.601238e+11   6.427278e+10   1.474357e+05   2.927355e-24   0.000000e+00   0.000000e+00
      312000   3.119990e-06   1.988346e-01   1.032870e+01   8.312968e-01   6.776152e+04   3.085235e+04  -1.272549e+05  -6.561369e+09   1.820928e+11   4.065095e+10   1.474358e+05   2.699533e-24   0.000000e+00   0.000000e+00
      320000   3.199990e-06   2.041318e-01   1.033173e+01   8.212093e-01   6.347055e+04   4.449081e+04  -1.254169e+05  -9.584859e+10   1.493824e+11   4.483169e+09   1.474359e+05   2.441527e-24   0.000000e+00   0.000000e+00
      328000   3.279990e-06   2.088354e-01   1.033569e+01   8.111504e-01   5.342673e+04   5.357612e+04  -1.265407e+05  -1.475277e+11   7.245444e+10  -3.161337e+10   1.474360e+05   2.169765e-24   0.000000e+00   0.000000e+00
      336000   3.359990e-06   2.126223e-01   1.034011e+01   8.008952e-01   4.123295e+04   5.561061e+04  -1.301718e+05  -1.485114e+11  -2.203361e+10  -5.645713e+10   1.474360e+05   1.992775e-24   0.000000e+00   0.000000e+00
      344000   3.439990e-06   2.154982e-01   1.034438e+01   7.902878e-01   3.136076e+04   5.007781e+04  -1.350782e+05  -9.460661e+10  -1.074521e+11  -6.180231e+10   1.474361e+05   1.883348e-24   0.000000e+00   0.000000e+00
      352000   3.519990e-06   2.177849e-01   1.034799e+01   7.792961e-01   2.688213e+04   3.945288e+04  -1.394928e+05  -1.433579e+10  -1.506376e+11  -4.536946e+10   1.474362e+05   1.932885e-24   0.000000e+00   0.000000e+00
