       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -1.43553681e+00  -7.34224572e-01  -6.06491542e+00   5.42539079e-15  -1.03297467e-14  -3.36351519e-17
  8.00000000e-08  -1.36655325e+00  -6.98311180e-01  -5.79460528e+00  -4.47779183e-15   1.16686951e-14  -3.50194566e-16
  1.60000000e-07  -1.29734174e+00  -6.62278890e-01  -5.52442201e+00  -1.21607710e-14   4.58790944e-15   2.30579783e-15
  2.40000000e-07  -1.23364745e+00  -6.30081485e-01  -5.32422330e+00  -2.04482707e-15   1.49479324e-14  -1.29517854e-15
  3.20000000e-07  -1.18876713e+00  -6.06613809e-01  -5.10506871e+00   8.51832970e-15  -1.33170644e-14  -4.01168972e-16
  4.00000000e-07  -1.11839542e+00  -5.70884092e-01  -4.93772011e+00   5.39686307e-15   1.20472614e-14  -2.61525898e-15
  4.80000000e-07  -1.08828943e+00  -5.55169057e-01  -4.75731010e+00  -2.79872211e-15   1.36246679e-14  -9.49732983e-16
  5.60000000e-07  -1.01939822e+00  -5.19376161e-01  -4.61062648e+00   3.89391038e-15   9.47079576e-15  -1.92779678e-15
  6.40000000e-07  -9.98547354e-01  -5.08509360e-01  -4.45998664e+00   7.98848938e-15  -7.09784169e-15  -9.79277821e-16
  7.20000000e-07  -9.78365058e-01  -4.97984422e-01  -4.30912965e+00  -8.71584762e-15   6.53427767e-15   1.22375345e-15
  8.00000000e-07  -9.17946194e-01  -4.67055206e-01  -4.20349526e+00  -3.67080399e-15  -8.35395551e-15   1.72983637e-15
  8.80000000e-07  -8.76585524e-01  -4.45595503e-01  -4.09345621e+00   7.38947269e-15  -4.06826237e-15  -1.13955180e-15
  9.60000000e-07  -8.39617516e-01  -4.26687328e-01  -3.97867818e+00   8.69088682e-15  -1.39337734e-15  -1.68460078e-15
  1.04000000e-06  -8.13309917e-01  -4.13041331e-01  -3.87527714e+00   7.18509964e-15  -5.58093107e-15  -9.13110848e-16
  1.12000000e-06  -7.86981914e-01  -3.99386016e-01  -3.77186978e+00  -3.50288849e-15  -8.46927170e-15   1.62763269e-15
  1.20000000e-06  -7.55820962e-01  -3.83472446e-01  -3.68463580e+00  -6.22625397e-15   8.26219813e-15   4.17302555e-16
