       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   4.27193795e-03   4.10026229e-03  -1.08285437e-01   2.72636985e-15  -3.74857553e-16   9.33631416e-17
  8.00000000e-08   4.34622747e-03   4.18198683e-03  -1.07810145e-01   2.10845109e-15   1.74791589e-15   1.52801662e-16
  1.60000000e-07   4.59338663e-03   4.41965169e-03  -1.07762780e-01   1.44164138e-16   2.73387089e-15   1.18268652e-16
  2.40000000e-07   4.86450601e-03   4.67439975e-03  -1.08048554e-01  -1.91644160e-15   1.96150042e-15  -1.42255144e-18
  3.20000000e-07   4.99513600e-03   4.79629738e-03  -1.08357140e-01  -2.74314547e-15  -9.12491277e-17  -1.30494794e-16
  4.00000000e-07   4.91143653e-03   4.72114335e-03  -1.08361291e-01  -1.77688291e-15  -2.08928725e-15  -1.71563775e-16
  4.80000000e-07   4.67939588e-03   4.51329258e-03  -1.07932230e-01   3.40360659e-16  -2.71101303e-15  -9.86073643e-17
  5.60000000e-07   4.46103135e-03   4.32296221e-03  -1.07223900e-01   2.20432745e-15  -1.57873766e-15   2.80604475e-17
  6.40000000e-07   4.40553178e-03   4.29811867e-03  -1.06546101e-01   2.63824110e-15   5.30483877e-16   1.30487531e-16
  7.20000000e-07   4.55080544e-03   4.43806907e-03  -1.06240212e-01   1.41648118e-15   2.27829418e-15   1.55848307e-16
  8.00000000e-07   4.81841912e-03   4.69496631e-03  -1.06338019e-01  -6.85239847e-16   2.59610038e-15   8.35715312e-17
  8.80000000e-07   5.04345878e-03   4.91143647e-03  -1.06659264e-01  -2.36423197e-15   1.28152332e-15  -5.27829082e-17
  9.60000000e-07   5.08735495e-03   4.95512540e-03  -1.06881688e-01  -2.55046240e-15  -8.54565124e-16  -1.61015280e-16
  1.04000000e-06   4.92590369e-03   4.80276688e-03  -1.06744068e-01  -1.11193079e-15  -2.44493680e-15  -1.61317869e-16
  1.12000000e-06   4.66544147e-03   4.55572099e-03  -1.06214632e-01   1.01426784e-15  -2.47205951e-15  -6.14793462e-17
  1.20000000e-06   4.47377902e-03   4.37414207e-03  -1.05509115e-01   2.47049953e-15  -9.58475009e-16   6.50177300e-17
  1.28000000e-06   4.47320783e-03   4.37486791e-03  -1.04948864e-01   2.38496882e-15   1.11512595e-15   1.48138716e-16
  1.36000000e-06   4.66662328e-03   4.56082823e-03  -1.04760668e-01   8.49920019e-16   2.48686225e-15   1.46127438e-16
  1.44000000e-06   4.93859791e-03   4.82196392e-03  -1.04942468e-01  -1.20081681e-15   2.34181696e-15   5.10928091e-17
  1.52000000e-06   5.11701996e-03   5.01036605e-03  -1.05241624e-01  -2.52328906e-15   7.56755827e-16  -8.66586477e-17
  1.60000000e-06   5.11345732e-03   5.00297507e-03  -1.05381416e-01  -2.28817170e-15  -1.30392720e-15  -1.72933562e-16
  1.68000000e-06   4.92461565e-03   4.81443868e-03  -1.05141066e-01  -6.35825957e-16  -2.54995678e-15  -1.46544158e-16
  1.76000000e-06   4.66957041e-03   4.56109728e-03  -1.04549152e-01   1.38512177e-15  -2.21432631e-15  -3.47380541e-17
  1.84000000e-06   4.50657261e-03   4.39763569e-03  -1.03849102e-01   2.53096479e-15  -5.47375597e-16   8.66528258e-17
  1.92000000e-06   4.53557018e-03   4.42179317e-03  -1.03344935e-01   2.15026682e-15   1.41536340e-15   1.54929027e-16
  2.00000000e-06   4.74042719e-03   4.61787013e-03  -1.03219038e-01   5.02423187e-16   2.52185055e-15   1.35898175e-16
  2.08000000e-06   5.00094272e-03   4.86843855e-03  -1.03428255e-01  -1.44290464e-15   2.13306166e-15   3.06376254e-17
  2.16000000e-06   5.16395657e-03   5.02379377e-03  -1.03730024e-01  -2.53508213e-15   4.65778836e-16  -1.03644797e-16
  2.24000000e-06   5.13403541e-03   4.99058836e-03  -1.03824713e-01  -2.10262907e-15  -1.48865508e-15  -1.75528892e-16
  2.32000000e-06   4.93163110e-03   4.78873218e-03  -1.03536563e-01  -4.05832969e-16  -2.53753207e-15  -1.36695478e-16
  2.40000000e-06   4.65400970e-03   4.47776984e-03  -1.02918557e-01   1.50701332e-15  -2.05946113e-15  -2.14552011e-17
  2.48000000e-06   4.49914894e-03   4.33812798e-03  -1.02242744e-01   2.50098526e-15  -3.84240355e-16   9.37516050e-17
  2.56000000e-06   4.53063835e-03   4.37857376e-03  -1.01780451e-01   2.03263205e-15   1.48398758e-15   1.54321086e-16
  2.64000000e-06   4.72507303e-03   4.57141130e-03  -1.01691324e-01   4.00700160e-16   2.48284965e-15   1.30231999e-16
