       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.52165262e-01   5.73696858e-02  -1.39903575e-01  -8.47421225e-14   2.19416128e-13  -2.19417493e-15
  8.00000000e-10   1.80032899e-01   6.79974261e-02  -1.61344376e-01  -1.03439627e-13   2.58324223e-13  -6.55215743e-15
  1.60000000e-09   1.92824576e-01   7.28570141e-02  -1.67562255e-01  -1.14027874e-13   2.75190385e-13  -1.15648162e-14
  2.40000000e-09   2.05602946e-01   7.77110158e-02  -1.73811303e-01  -1.25047390e-13   2.91685475e-13  -1.75071312e-14
  3.20000000e-09   2.18363432e-01   8.25576599e-02  -1.80092926e-01  -1.36504084e-13   3.07748455e-13  -2.44346524e-14
  4.00000000e-09   2.31100763e-01   8.73949129e-02  -1.86408339e-01  -1.48400389e-13   3.23311556e-13  -3.24001488e-14
  4.80000000e-09   2.43808940e-01   9.22204654e-02  -1.92758547e-01  -1.60734908e-13   3.38300103e-13  -4.14529721e-14
  5.60000000e-09   2.56481201e-01   9.70317197e-02  -1.99144329e-01  -1.73502046e-13   3.52632408e-13  -5.16383486e-14
  6.40000000e-09   2.69109993e-01   1.01825778e-01  -2.05566223e-01  -1.86691635e-13   3.66219752e-13  -6.29966019e-14
  7.20000000e-09   2.81686941e-01   1.06599432e-01  -2.12024506e-01  -2.00288554e-13   3.78966454e-13  -7.55623087e-14
  8.00000000e-09   2.94202830e-01   1.11349157e-01  -2.18519180e-01  -2.14272351e-13   3.90770058e-13  -8.93633935e-14
  8.80000000e-09   3.06647583e-01   1.16071101e-01  -2.25049958e-01  -2.28616880e-13   4.01521638e-13  -1.04420171e-13
  9.60000000e-09   2.19919751e-01   8.25020591e-02  -1.36331697e-01  -1.59052265e-13   2.87074308e-13  -8.28458338e-14
  1.04000000e-08   1.99384573e-01   7.46799770e-02  -1.46831965e-01  -1.54058752e-13   2.53791353e-13  -8.01174729e-14
  1.12000000e-08   1.78994337e-01   6.69117882e-02  -1.57398149e-01  -1.49314872e-13   2.20808935e-13  -7.59335224e-14
  1.20000000e-08   1.58742513e-01   5.91951654e-02  -1.68028989e-01  -1.44742981e-13   1.88122824e-13  -7.04694050e-14
  1.28000000e-08   1.38621136e-01   5.15272348e-02  -1.78723983e-01  -1.40260993e-13   1.55717391e-13  -6.38943437e-14
  1.36000000e-08   1.18620976e-01   4.39046408e-02  -1.89483247e-01  -1.35782889e-13   1.23567720e-13  -5.63717510e-14
  1.44000000e-08   9.87317002e-02   3.63236078e-02  -2.00307374e-01  -1.31219122e-13   9.16416413e-14  -4.80597984e-14
  1.52000000e-08   7.89420286e-02   2.87799988e-02  -2.11197294e-01  -1.26476939e-13   5.99016674e-14  -3.91121307e-14
  1.60000000e-08   5.85851522e-02   2.20102895e-02  -2.21921827e-01  -1.22371384e-13   2.74704137e-14  -2.95803008e-14
  1.68000000e-08   3.89056818e-02   1.45869616e-02  -2.32975670e-01  -1.17057499e-13  -4.11293379e-15  -1.98054888e-14
  1.76000000e-08   1.92881142e-02   7.18693244e-03  -2.44099621e-01  -1.11267935e-13  -3.56401205e-14  -9.84143999e-15
  1.84000000e-08  -2.81196763e-04  -1.94780736e-04  -2.55294602e-01  -1.04899148e-13  -6.71520237e-14   1.66776818e-16
  1.92000000e-08  -1.98161409e-02  -7.56325226e-03  -2.66561163e-01  -9.78455206e-14  -9.86858634e-14   1.00738857e-14
  2.00000000e-08  -3.93307168e-02  -1.49235974e-02  -2.77899333e-01  -8.99996669e-14  -1.30273453e-13   1.97334045e-14
  2.08000000e-08  -5.88388966e-02  -2.22809211e-02  -2.89308477e-01  -8.12528215e-14  -1.61939427e-13   2.89966822e-14
  2.16000000e-08  -9.78546179e-03  -3.67281741e-03  -8.70757570e-02  -2.78796314e-14  -3.83473938e-14   4.75055351e-15
  2.24000000e-08  -3.05613454e-02  -1.14833114e-02  -8.44970919e-02  -1.59237119e-14  -6.60620560e-14   1.47373264e-14
  2.32000000e-08  -5.13544240e-02  -1.93002696e-02  -8.19374210e-02  -3.78640229e-15  -9.37913088e-14   2.44655742e-14
  2.40000000e-08  -7.21760469e-02  -2.71279585e-02  -7.93714186e-02   8.54860772e-15  -1.21594692e-13   3.37856006e-14
  2.48000000e-08  -9.30370863e-02  -3.49704653e-02  -7.67736321e-02   2.10957997e-14  -1.49528131e-13   4.25455524e-14
  2.56000000e-08  -1.13947760e-01  -4.28316308e-02  -7.41185340e-02   3.38666494e-14  -1.77642818e-13   5.05906224e-14
  2.64000000e-08  -1.34917449e-01  -5.07149821e-02  -7.13805801e-02   4.68684163e-14  -2.05984039e-13   5.77623443e-14
  2.72000000e-08  -1.55954516e-01  -5.86236620e-02  -6.85342766e-02   6.01028954e-14  -2.34589946e-13   6.38980077e-14
  2.80000000e-08  -1.77066110e-01  -6.65603586e-02  -6.55542586e-02   7.35651282e-14  -2.63490247e-13   6.88302229e-14
  2.88000000e-08  -1.98257975e-01  -7.45272309e-02  -6.24153825e-02   8.72420764e-14  -2.92704811e-13   7.23866683e-14
  2.96000000e-08  -2.19534248e-01  -8.25258335e-02  -5.90928340e-02   1.01111261e-13  -3.22242173e-13   7.43900563e-14
  3.04000000e-08  -2.40897248e-01  -9.05570388e-02  -5.55622552e-02   1.15139383e-13  -3.52097945e-13   7.46583571e-14
  3.12000000e-08  -2.62347269e-01  -9.86209567e-02  -5.17998909e-02   1.29280936e-13  -3.82253116e-13   7.30053210e-14
  3.20000000e-08  -2.83882359e-01  -1.06716853e-01  -4.77827591e-02   1.43476839e-13  -4.12672269e-13   6.92413454e-14
  3.28000000e-08  -2.53382840e-01  -9.48152827e-02  -1.99603561e-01   1.09910384e-13  -4.03835345e-13   5.23054659e-14
  3.36000000e-08  -2.41670809e-01  -9.04053871e-02  -1.95448516e-01   1.10398192e-13  -3.85509737e-13   4.18122216e-14
  3.44000000e-08  -2.29892401e-01  -8.59723346e-02  -1.91203031e-01   1.10239545e-13  -3.66879397e-13   3.24170833e-14
  3.52000000e-08  -2.18054135e-01  -8.15184885e-02  -1.86870358e-01   1.09460710e-13  -3.48010192e-13   2.40857062e-14
  3.60000000e-08  -2.06162010e-01  -7.70460161e-02  -1.82453825e-01   1.08088441e-13  -3.28961750e-13   1.67793797e-14
  3.68000000e-08  -1.94221524e-01  -7.25568953e-02  -1.77956830e-01   1.06149790e-13  -3.09787496e-13   1.04555966e-14
  3.76000000e-08  -1.82237695e-01  -6.80529226e-02  -1.73382835e-01   1.03671930e-13  -2.90534752e-13   5.06858407e-15
  3.84000000e-08  -1.70215079e-01  -6.35357213e-02  -1.68735365e-01   1.00682004e-13  -2.71244881e-13   5.69790625e-16
  3.92000000e-08  -1.58157799e-01  -5.90067506e-02  -1.64018002e-01   9.72070041e-14  -2.51953483e-13  -3.09166949e-15
  4.00000000e-08  -1.46069565e-01  -5.44673160e-02  -1.59234386e-01   9.32736591e-14  -2.32690622e-13  -5.96861741e-15
  4.08000000e-08  -1.33953706e-01  -4.99185789e-02  -1.54388214e-01   8.89083547e-14  -2.13481097e-13  -8.11545509e-15
  4.16000000e-08  -1.21813197e-01  -4.53615677e-02  -1.49483234e-01   8.41370667e-14  -1.94344729e-13  -9.58785434e-15
  4.24000000e-08  -1.09650686e-01  -4.07971889e-02  -1.44523255e-01   7.89853157e-14  -1.75296677e-13  -1.04424882e-14
  4.32000000e-08  -9.74685268e-02  -3.62262384e-02  -1.39512141e-01   7.34781386e-14  -1.56347770e-13  -1.07368027e-14
  4.40000000e-08  -8.52688083e-02  -3.16494132e-02  -1.34453814e-01   6.76400766e-14  -1.37504853e-13  -1.05288261e-14
  4.48000000e-08  -1.29012172e-01  -4.83253421e-02  -1.79620053e-01   1.01775721e-13  -2.03682571e-13  -1.83012798e-14
  4.56000000e-08  -1.24364132e-01  -4.65828245e-02  -1.76217280e-01   1.01291342e-13  -1.95127787e-13  -1.99038735e-14
  4.64000000e-08  -1.19725811e-01  -4.48443349e-02  -1.72787553e-01   1.00590276e-13  -1.86645152e-13  -2.12589078e-14
  4.72000000e-08  -1.15097517e-01  -4.31099731e-02  -1.69331379e-01   9.96806651e-14  -1.78241733e-13  -2.23762471e-14
  4.80000000e-08  -1.10479491e-01  -4.13798128e-02  -1.65849281e-01   9.85705937e-14  -1.69923712e-13  -2.32658087e-14
  4.88000000e-08  -1.05871906e-01  -3.96539032e-02  -1.62341797e-01   9.72680694e-14  -1.61696416e-13  -2.39375318e-14
  4.96000000e-08  -1.01274874e-01  -3.79322701e-02  -1.58809475e-01   9.57810111e-14  -1.53564347e-13  -2.44013496e-14
  5.04000000e-08  -9.66884429e-02  -3.62149163e-02  -1.55252879e-01   9.41172375e-14  -1.45531218e-13  -2.46671644e-14
  5.12000000e-08  -9.21126067e-02  -3.45018234e-02  -1.51672583e-01   9.22844563e-14  -1.37599982e-13  -2.47448252e-14
  5.20000000e-08  -8.75473027e-02  -3.27929526e-02  -1.48069174e-01   9.02902562e-14  -1.29772868e-13  -2.46441090e-14
  5.28000000e-08  -8.29924161e-02  -3.10882457e-02  -1.44443254e-01   8.81420989e-14  -1.22051410e-13  -2.43747038e-14
  5.36000000e-08  -7.84477832e-02  -2.93876261e-02  -1.40795431e-01   8.58473136e-14  -1.14436483e-13  -2.39461952e-14
  5.44000000e-08  -7.39131934e-02  -2.76909999e-02  -1.37126330e-01   8.34130920e-14  -1.06928334e-13  -2.33680542e-14
  5.52000000e-08  -6.93883924e-02  -2.59982570e-02  -1.33436583e-01   8.08464848e-14  -9.95266169e-14  -2.26496286e-14
  5.60000000e-08  -7.25295658e-02  -2.72178922e-02  -1.48833613e-01   8.88100821e-14  -1.03049997e-13  -2.44336807e-14
  5.68000000e-08  -7.06326280e-02  -2.65088992e-02  -1.46431464e-01   8.80834975e-14  -9.92444877e-14  -2.45214157e-14
  5.76000000e-08  -6.87467586e-02  -2.58041581e-02  -1.44019512e-01   8.72830563e-14  -9.55022626e-14  -2.45527268e-14
  5.84000000e-08  -6.68718851e-02  -2.51036381e-02  -1.41597884e-01   8.64114164e-14  -9.18240264e-14  -2.45298664e-14
  5.92000000e-08  -6.50079222e-02  -2.44073037e-02  -1.39166712e-01   8.54711943e-14  -8.82103348e-14  -2.44550459e-14
  6.00000000e-08  -6.31547728e-02  -2.37151148e-02  -1.36726128e-01   8.44649631e-14  -8.46616001e-14  -2.43304336e-14
  6.08000000e-08  -6.13123279e-02  -2.30270273e-02  -1.34276270e-01   8.33952517e-14  -8.11780963e-14  -2.41581538e-14
  6.16000000e-08  -5.94897796e-02  -2.23367137e-02  -1.31912531e-01   8.22929137e-14  -7.77691573e-14  -2.39437442e-14
  6.24000000e-08  -5.76731575e-02  -2.16514293e-02  -1.29450886e-01   8.10995429e-14  -7.44218838e-14  -2.36840909e-14
  6.32000000e-08  -5.58668239e-02  -2.09701205e-02  -1.26980414e-01   7.98501592e-14  -7.11398073e-14  -2.33828537e-14
  6.40000000e-08  -5.40706281e-02  -2.02927272e-02  -1.24501262e-01   7.85470920e-14  -6.79227005e-14  -2.30419654e-14
  6.48000000e-08  -5.22844103e-02  -1.96191856e-02  -1.22013580e-01   7.71926204e-14  -6.47702233e-14  -2.26633101e-14
  6.56000000e-08  -5.05080016e-02  -1.89494285e-02  -1.19517523e-01   7.57889734e-14  -6.16819284e-14  -2.22487233e-14
  6.64000000e-08  -4.87412245e-02  -1.82833858e-02  -1.17013244e-01   7.43383286e-14  -5.86572654e-14  -2.17999917e-14
