     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   9.203848e+00   1.286170e+00   2.291273e+04  -2.648073e+04  -1.432114e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-10   1.000183e-01   9.203827e+00   1.286055e+00   2.291565e+04  -2.648052e+04  -1.432109e+05   3.650326e+09   2.625184e+08   5.355594e+08   1.474304e+05   1.059528e-31   0.000000e+00   0.000000e+00
       16000   1.599900e-09   1.000367e-01   9.203806e+00   1.285941e+00   2.291857e+04  -2.648031e+04  -1.432105e+05   3.650299e+09   2.623903e+08   5.356552e+08   1.474304e+05   1.059516e-31   0.000000e+00   0.000000e+00
       24000   2.399900e-09   1.000550e-01   9.203784e+00   1.285826e+00   2.292149e+04  -2.648010e+04  -1.432101e+05   3.650272e+09   2.622621e+08   5.357510e+08   1.474304e+05   1.059503e-31   0.000000e+00   0.000000e+00
       32000   3.199900e-09   1.000733e-01   9.203763e+00   1.285712e+00   2.292441e+04  -2.647989e+04  -1.432096e+05   3.650245e+09   2.621338e+08   5.358468e+08   1.474304e+05   1.059490e-31   0.000000e+00   0.000000e+00
       40000   3.999900e-09   1.000917e-01   9.203742e+00   1.285597e+00   2.292733e+04  -2.647968e+04  -1.432092e+05   3.650217e+09   2.620055e+08   5.359426e+08   1.474304e+05   1.059478e-31   0.000000e+00   0.000000e+00
       48000   4.799900e-09   1.001100e-01   9.203721e+00   1.285483e+00   2.293025e+04  -2.647947e+04  -1.432088e+05   3.650190e+09   2.618772e+08   5.360384e+08   1.474304e+05   1.059465e-31   0.000000e+00   0.000000e+00
       56000   5.599900e-09   1.001284e-01   9.203700e+00   1.285368e+00   2.293317e+04  -2.647926e+04  -1.432084e+05   3.650163e+09   2.617487e+08   5.361342e+08   1.474304e+05   1.059453e-31   0.000000e+00   0.000000e+00
       64000   6.399900e-09   1.001467e-01   9.203679e+00   1.285253e+00   2.293609e+04  -2.647905e+04  -1.432079e+05   3.650136e+09   2.616203e+08   5.362301e+08   1.474304e+05   1.059440e-31   0.000000e+00   0.000000e+00
       72000   7.199900e-09   1.001651e-01   9.203657e+00   1.285139e+00   2.293901e+04  -2.647884e+04  -1.432075e+05   3.650109e+09   2.614917e+08   5.363260e+08   1.474304e+05   1.059428e-31   0.000000e+00   0.000000e+00
       80000   7.999900e-09   1.001834e-01   9.203636e+00   1.285024e+00   2.294193e+04  -2.647863e+04  -1.432071e+05   3.650082e+09   2.613631e+08   5.364218e+08   1.474304e+05   1.059415e-31   0.000000e+00   0.000000e+00
       88000   8.799900e-09   1.002018e-01   9.203615e+00   1.284910e+00   2.294485e+04  -2.647842e+04  -1.432066e+05   3.650056e+09   2.612344e+08   5.365177e+08   1.474304e+05   1.059403e-31   0.000000e+00   0.000000e+00
       96000   9.599900e-09   1.002201e-01   9.203594e+00   1.284795e+00   2.294777e+04  -2.647822e+04  -1.432062e+05   3.650029e+09   2.611057e+08   5.366136e+08   1.474304e+05   1.059390e-31   0.000000e+00   0.000000e+00
      104000   1.039990e-08   1.002385e-01   9.203573e+00   1.284681e+00   2.295069e+04  -2.647801e+04  -1.432058e+05   3.650002e+09   2.609769e+08   5.367096e+08   1.474304e+05   1.059378e-31   0.000000e+00   0.000000e+00
