       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00  -7.71472732e-03  -4.34091360e-03  -4.52362711e-02   1.26244138e-16  -2.09079030e-16  -1.46663487e-18
  8.00000000e-10  -8.41343268e-03  -4.75068470e-03  -4.49033027e-02   1.36517050e-16  -2.24905858e-16  -1.78428280e-18
  1.60000000e-09  -8.41230009e-03  -4.75004355e-03  -4.48984601e-02   1.37271550e-16  -2.24404074e-16  -1.97869476e-18
  2.40000000e-09  -8.41116983e-03  -4.74940373e-03  -4.48936166e-02   1.38024113e-16  -2.23899729e-16  -2.17300487e-18
  3.20000000e-09  -8.41004192e-03  -4.74876526e-03  -4.48887721e-02   1.38774731e-16  -2.23392831e-16  -2.36721095e-18
  4.00000000e-09  -8.40891636e-03  -4.74812814e-03  -4.48839267e-02   1.39523396e-16  -2.22883387e-16  -2.56131084e-18
  4.80000000e-09  -8.40779318e-03  -4.74749238e-03  -4.48790804e-02   1.40270100e-16  -2.22371406e-16  -2.75530237e-18
  5.60000000e-09  -8.40667237e-03  -4.74685798e-03  -4.48742331e-02   1.41014836e-16  -2.21856896e-16  -2.94918340e-18
  6.40000000e-09  -8.40555397e-03  -4.74622496e-03  -4.48693850e-02   1.41757594e-16  -2.21339865e-16  -3.14295177e-18
  7.20000000e-09  -8.40443798e-03  -4.74559332e-03  -4.48645359e-02   1.42498368e-16  -2.20820321e-16  -3.33660534e-18
  8.00000000e-09  -8.40332441e-03  -4.74496307e-03  -4.48596858e-02   1.43237149e-16  -2.20298273e-16  -3.53014197e-18
  8.80000000e-09  -8.40221328e-03  -4.74433421e-03  -4.48548349e-02   1.43973929e-16  -2.19773727e-16  -3.72355952e-18
  9.60000000e-09  -8.40110460e-03  -4.74370676e-03  -4.48499830e-02   1.44708702e-16  -2.19246694e-16  -3.91685587e-18
  1.04000000e-08  -8.39999838e-03  -4.74308071e-03  -4.48451302e-02   1.45441459e-16  -2.18717180e-16  -4.11002888e-18
  1.12000000e-08  -8.39889464e-03  -4.74245609e-03  -4.48402764e-02   1.46172192e-16  -2.18185194e-16  -4.30307644e-18
  1.20000000e-08  -8.39779339e-03  -4.74183289e-03  -4.48354217e-02   1.46900893e-16  -2.17650744e-16  -4.49599643e-18
  1.28000000e-08  -8.39669465e-03  -4.74121112e-03  -4.48305661e-02   1.47627556e-16  -2.17113839e-16  -4.68878673e-18
  1.36000000e-08  -8.39559842e-03  -4.74059080e-03  -4.48257096e-02   1.48352172e-16  -2.16574486e-16  -4.88144525e-18
  1.44000000e-08  -8.39450472e-03  -4.73997192e-03  -4.48208521e-02   1.49074734e-16  -2.16032695e-16  -5.07396987e-18
  1.52000000e-08  -8.39341356e-03  -4.73935450e-03  -4.48159937e-02   1.49795235e-16  -2.15488473e-16  -5.26635851e-18
  1.60000000e-08  -8.39232496e-03  -4.73873854e-03  -4.48111343e-02   1.50513665e-16  -2.14941829e-16  -5.45860907e-18
  1.68000000e-08  -8.39123892e-03  -4.73812405e-03  -4.48062740e-02   1.51230020e-16  -2.14392771e-16  -5.65071946e-18
  1.76000000e-08  -8.39015547e-03  -4.73751104e-03  -4.48014128e-02   1.51944290e-16  -2.13841307e-16  -5.84268761e-18
  1.84000000e-08  -8.38907461e-03  -4.73689951e-03  -4.47965507e-02   1.52656468e-16  -2.13287447e-16  -6.03451142e-18
  1.92000000e-08  -8.38799636e-03  -4.73628947e-03  -4.47916876e-02   1.53366547e-16  -2.12731198e-16  -6.22618883e-18
  2.00000000e-08  -8.38692072e-03  -4.73568093e-03  -4.47868235e-02   1.54074520e-16  -2.12172570e-16  -6.41771778e-18
  2.08000000e-08  -8.38584772e-03  -4.73507389e-03  -4.47819586e-02   1.54780379e-16  -2.11611570e-16  -6.60909620e-18
  2.16000000e-08  -8.38477736e-03  -4.73446837e-03  -4.47770926e-02   1.55484118e-16  -2.11048207e-16  -6.80032203e-18
  2.24000000e-08  -8.38370966e-03  -4.73386437e-03  -4.47722258e-02   1.56185727e-16  -2.10482489e-16  -6.99139322e-18
  2.32000000e-08  -8.38264463e-03  -4.73326190e-03  -4.47673580e-02   1.56885202e-16  -2.09914426e-16  -7.18230772e-18
  2.40000000e-08  -8.38158228e-03  -4.73266095e-03  -4.47624893e-02   1.57582533e-16  -2.09344025e-16  -7.37306349e-18
  2.48000000e-08  -8.38052263e-03  -4.73206155e-03  -4.47576196e-02   1.58277715e-16  -2.08771296e-16  -7.56365848e-18
  2.56000000e-08  -8.37946569e-03  -4.73146370e-03  -4.47527490e-02   1.58970740e-16  -2.08196247e-16  -7.75409068e-18
  2.64000000e-08  -8.37841146e-03  -4.73086741e-03  -4.47478774e-02   1.59661601e-16  -2.07618887e-16  -7.94435805e-18
  2.72000000e-08  -8.37735997e-03  -4.73027267e-03  -4.47430049e-02   1.60350290e-16  -2.07039224e-16  -8.13445856e-18
  2.80000000e-08  -8.37631122e-03  -4.72967951e-03  -4.47381315e-02   1.61036801e-16  -2.06457267e-16  -8.32439020e-18
  2.88000000e-08  -8.37526523e-03  -4.72908792e-03  -4.47332571e-02   1.61721128e-16  -2.05873025e-16  -8.51415096e-18
  2.96000000e-08  -8.37422201e-03  -4.72849791e-03  -4.47283817e-02   1.62403262e-16  -2.05286506e-16  -8.70373882e-18
  3.04000000e-08  -8.37318157e-03  -4.72790949e-03  -4.47235055e-02   1.63083197e-16  -2.04697720e-16  -8.89315179e-18
  3.12000000e-08  -8.37214392e-03  -4.72732267e-03  -4.47186282e-02   1.63760926e-16  -2.04106675e-16  -9.08238787e-18
  3.20000000e-08  -8.37110908e-03  -4.72673746e-03  -4.47137501e-02   1.64436442e-16  -2.03513379e-16  -9.27144506e-18
  3.28000000e-08  -8.37007706e-03  -4.72615385e-03  -4.47088709e-02   1.65109738e-16  -2.02917843e-16  -9.46032138e-18
  3.36000000e-08  -8.36904787e-03  -4.72557186e-03  -4.47039909e-02   1.65780808e-16  -2.02320074e-16  -9.64901485e-18
  3.44000000e-08  -8.36802152e-03  -4.72499150e-03  -4.46991099e-02   1.66449645e-16  -2.01720081e-16  -9.83752348e-18
  3.52000000e-08  -8.36699802e-03  -4.72441276e-03  -4.46942279e-02   1.67116242e-16  -2.01117874e-16  -1.00258453e-17
  3.60000000e-08  -8.36597739e-03  -4.72383567e-03  -4.46893450e-02   1.67780592e-16  -2.00513461e-16  -1.02139784e-17
  3.68000000e-08  -8.36495964e-03  -4.72326022e-03  -4.46844612e-02   1.68442690e-16  -1.99906852e-16  -1.04019207e-17
  3.76000000e-08  -8.36394479e-03  -4.72268641e-03  -4.46795764e-02   1.69102527e-16  -1.99298054e-16  -1.05896703e-17
  3.84000000e-08  -7.60927179e-03  -4.29643031e-03  -4.50211841e-02   1.60173290e-16  -1.80923433e-16  -9.80598760e-18
  3.92000000e-08  -7.60850481e-03  -4.29599390e-03  -4.50171139e-02   1.60777558e-16  -1.80345857e-16  -9.96314686e-18
