     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.077719e+01   2.092561e+01  -1.764670e+04  -3.284922e+03   1.463336e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.474304e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-10   9.998591e-02   1.077719e+01   2.092572e+01  -1.757738e+04  -3.450278e+03   1.463381e+05   8.701615e+10  -2.065229e+11   5.582685e+09   1.474304e+05   3.892094e-28   0.000000e+00   0.000000e+00
       16000   1.599900e-09   9.997188e-02   1.077718e+01   2.092584e+01  -1.750747e+04  -3.615358e+03   1.463425e+05   8.775885e+10  -2.061764e+11   5.405394e+09   1.474304e+05   3.890922e-28   0.000000e+00   0.000000e+00
       24000   2.399900e-09   9.995790e-02   1.077718e+01   2.092596e+01  -1.743697e+04  -3.780159e+03   1.463468e+05   8.850008e+10  -2.058272e+11   5.228119e+09   1.474304e+05   3.889751e-28   0.000000e+00   0.000000e+00
       32000   3.199900e-09   9.994398e-02   1.077718e+01   2.092607e+01  -1.736587e+04  -3.944680e+03   1.463509e+05   8.923982e+10  -2.054752e+11   5.050862e+09   1.474304e+05   3.888581e-28   0.000000e+00   0.000000e+00
       40000   3.999900e-09   9.993011e-02   1.077717e+01   2.092619e+01  -1.729418e+04  -4.108919e+03   1.463549e+05   8.997808e+10  -2.051206e+11   4.873626e+09   1.474304e+05   3.887413e-28   0.000000e+00   0.000000e+00
       48000   4.799900e-09   9.991631e-02   1.077717e+01   2.092631e+01  -1.722191e+04  -4.272872e+03   1.463587e+05   9.071484e+10  -2.047631e+11   4.696412e+09   1.474304e+05   3.886246e-28   0.000000e+00   0.000000e+00
       56000   5.599900e-09   9.990256e-02   1.077717e+01   2.092643e+01  -1.714904e+04  -4.436539e+03   1.463624e+05   9.145009e+10  -2.044030e+11   4.519225e+09   1.474304e+05   3.885081e-28   0.000000e+00   0.000000e+00
       64000   6.399900e-09   9.988887e-02   1.077716e+01   2.092654e+01  -1.707559e+04  -4.599917e+03   1.463659e+05   9.218383e+10  -2.040402e+11   4.342064e+09   1.474304e+05   3.883917e-28   0.000000e+00   0.000000e+00
       72000   7.199900e-09   9.987524e-02   1.077716e+01   2.092666e+01  -1.700155e+04  -4.763003e+03   1.463693e+05   9.291604e+10  -2.036746e+11   4.164934e+09   1.474304e+05   3.882754e-28   0.000000e+00   0.000000e+00
       80000   7.999900e-09   9.986167e-02   1.077716e+01   2.092678e+01  -1.692692e+04  -4.925795e+03   1.463726e+05   9.364671e+10  -2.033064e+11   3.987836e+09   1.474304e+05   3.881593e-28   0.000000e+00   0.000000e+00
       88000   8.799900e-09   9.984815e-02   1.077715e+01   2.092689e+01  -1.685171e+04  -5.088292e+03   1.463757e+05   9.437584e+10  -2.029355e+11   3.810773e+09   1.474304e+05   3.880433e-28   0.000000e+00   0.000000e+00
       96000   9.599900e-09   9.983470e-02   1.077715e+01   2.092701e+01  -1.677592e+04  -5.250491e+03   1.463787e+05   9.510342e+10  -2.025619e+11   3.633747e+09   1.474304e+05   3.879275e-28   0.000000e+00   0.000000e+00
