energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
499.999  8666000000.0  134700000000.0  3.99e-07  2.01e-07  1.47e-07
549.999  9089000000.0  138800000000.0  4.23e-07  2.1100000000000002e-07  1.55e-07
599.999  9493000000.0  142500000000.0  4.4600000000000005e-07  2.21e-07  1.6200000000000002e-07
649.999  9881000000.0  145900000000.0  4.68e-07  2.3100000000000002e-07  1.6900000000000002e-07
699.999  10250000000.0  149000000000.0  4.900000000000001e-07  2.4000000000000003e-07  1.7600000000000001e-07
799.999  10960000000.0  154600000000.0  5.33e-07  2.58e-07  1.9e-07
899.999  11630000000.0  159500000000.0  5.75e-07  2.75e-07  2.03e-07
999.999  12260000000.0  163900000000.0  6.16e-07  2.92e-07  2.16e-07
1100.0  12850000000.0  167700000000.0  6.56e-07  3.08e-07  2.28e-07
1200.0  13430000000.0  171100000000.0  6.95e-07  3.2400000000000004e-07  2.4000000000000003e-07
1300.0  13970000000.0  174200000000.00003  7.33e-07  3.39e-07  2.51e-07
1400.0  14500000000.0  177100000000.0  7.71e-07  3.5500000000000004e-07  2.63e-07
1500.0  15009999999.999998  179600000000.0  8.09e-07  3.6900000000000004e-07  2.74e-07
1600.0  15500000000.0  182000000000.0  8.46e-07  3.8400000000000005e-07  2.85e-07
1700.0  15980000000.0  184100000000.0  8.820000000000001e-07  3.9800000000000004e-07  2.96e-07
1800.0  16440000000.0  186100000000.0  9.19e-07  4.1200000000000004e-07  3.06e-07
2000.0  17330000000.0  189600000000.0  9.9e-07  4.4e-07  3.27e-07
2250.0  18380000000.0  193299999999.99997  1.078e-06  4.7400000000000004e-07  3.5200000000000003e-07
2500.0  19380000000.0  196400000000.0  1.165e-06  5.070000000000001e-07  3.77e-07
2750.0  20320000000.0  199000000000.0  1.2510000000000002e-06  5.39e-07  4.0000000000000003e-07
3000.0  21230000000.000004  201200000000.0  1.3350000000000001e-06  5.71e-07  4.2400000000000004e-07
3250.0  22090000000.0  203100000000.0  1.419e-06  6.02e-07  4.47e-07
3500.0  22930000000.0  204700000000.0  1.503e-06  6.32e-07  4.6900000000000003e-07
3750.0  23730000000.000004  206000000000.0  1.5860000000000001e-06  6.63e-07  4.92e-07
4000.0  24510000000.0  207100000000.0  1.6680000000000002e-06  6.930000000000001e-07  5.140000000000001e-07
4500.0  26000000000.0  208900000000.0  1.8320000000000002e-06  7.520000000000001e-07  5.57e-07
5000.0  27400000000.000004  210200000000.0  1.9940000000000003e-06  8.100000000000001e-07  5.99e-07
5500.0  28740000000.0  211000000000.0  2.156e-06  8.680000000000001e-07  6.4e-07
6000.0  30019999999.999996  211500000000.0  2.317e-06  9.240000000000001e-07  6.81e-07
6500.0  31250000000.0  211700000000.00003  2.4780000000000002e-06  9.800000000000001e-07  7.210000000000001e-07
7000.0  32420000000.0  211700000000.00003  2.638e-06  1.0360000000000001e-06  7.61e-07
8000.0  34660000000.0  211200000000.0  2.9590000000000004e-06  1.1460000000000001e-06  8.39e-07
9000.0  36770000000.0  210200000000.0  3.2800000000000004e-06  1.254e-06  9.160000000000001e-07
10000.0  38760000000.0  208900000000.0  3.6020000000000004e-06  1.362e-06  9.92e-07
11000.0  40650000000.00001  207399999999.99997  3.924e-06  1.4680000000000002e-06  1.0670000000000001e-06
12000.0  42450000000.0  205700000000.0  4.248000000000001e-06  1.573e-06  1.142e-06
13000.0  44189999999.99999  203800000000.0  4.574000000000001e-06  1.678e-06  1.216e-06
14000.0  45860000000.0  202000000000.0  4.901e-06  1.782e-06  1.289e-06
15000.0  47470000000.0  200000000000.0  5.229e-06  1.886e-06  1.362e-06
16000.0  49020000000.0  198100000000.0  5.5590000000000005e-06  1.9880000000000003e-06  1.4340000000000002e-06
17000.0  50530000000.0  196100000000.0  5.891e-06  2.091e-06  1.5070000000000001e-06
18000.0  52000000000.0  194100000000.0  6.224e-06  2.193e-06  1.579e-06
20000.0  54810000000.0  190200000000.0  6.8960000000000006e-06  2.395e-06  1.723e-06
22500.0  58130000000.0  185500000000.0  7.745000000000001e-06  2.646e-06  1.903e-06
25000.0  61280000000.0  180900000000.0  8.604000000000001e-06  2.894e-06  2.082e-06
27500.0  64269999999.99999  176500000000.0  9.472e-06  3.1390000000000004e-06  2.262e-06
30000.0  67130000000.0  172300000000.0  1.0300000000000001e-05  3.3820000000000004e-06  2.441e-06
32500.0  69870000000.0  168200000000.0  1.1200000000000001e-05  3.6230000000000003e-06  2.621e-06
35000.0  72500000000.0  164400000000.0  1.2100000000000001e-05  3.86e-06  2.8010000000000004e-06
37500.0  75050000000.0  160799999999.99997  1.3000000000000001e-05  4.096e-06  2.9810000000000003e-06
40000.0  77510000000.0  157400000000.0  1.39e-05  4.329e-06  3.1610000000000003e-06
45000.0  82210000000.0  150900000000.0  1.58e-05  4.79e-06  3.5230000000000004e-06
50000.0  88360000000.0  145100000000.0  1.76e-05  5.2380000000000005e-06  3.8860000000000006e-06
55000.0  93390000000.0  139700000000.0  1.95e-05  5.672e-06  4.248000000000001e-06
60000.0  97380000000.0  134800000000.0  2.1400000000000002e-05  6.096000000000001e-06  4.609e-06
65000.0  100800000000.0  130300000000.0  2.32e-05  6.513e-06  4.9680000000000005e-06
70000.0  103800000000.00002  126100000000.0  2.5200000000000003e-05  6.922000000000001e-06  5.326e-06
80000.0  109400000000.0  118600000000.0  2.9e-05  7.728000000000001e-06  6.039e-06
90000.0  114700000000.0  112100000000.00002  3.29e-05  8.507e-06  6.7480000000000004e-06
100000.0  120100000000.0  106400000000.0  3.69e-05  9.258e-06  7.450000000000001e-06
110000.0  125500000000.0  101300000000.00002  4.08e-05  9.982e-06  8.146000000000001e-06
120000.0  131000000000.0  96809999999.99998  4.4800000000000005e-05  1.0700000000000001e-05  8.834e-06
130000.0  136600000000.0  92730000000.0  4.8700000000000005e-05  1.13e-05  9.512000000000001e-06
140000.0  142200000000.0  89030000000.0  5.27e-05  1.2e-05  1.02e-05
