energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
499.999  11670000000.0  162900000000.0  3.78e-07  1.71e-07  1.2600000000000002e-07
549.999  12240000000.0  168600000000.0  3.99e-07  1.79e-07  1.3200000000000002e-07
599.999  12790000000.0  173800000000.0  4.1900000000000003e-07  1.8700000000000002e-07  1.3800000000000002e-07
649.999  13310000000.0  178700000000.0  4.3800000000000003e-07  1.95e-07  1.43e-07
699.999  13810000000.0  183200000000.0  4.5700000000000003e-07  2.02e-07  1.49e-07
799.999  14760000000.0  191400000000.0  4.940000000000001e-07  2.16e-07  1.59e-07
899.999  15660000000.0  198700000000.0  5.29e-07  2.2900000000000003e-07  1.7000000000000001e-07
999.999  16510000000.0  205200000000.0  5.63e-07  2.41e-07  1.79e-07
1100.0  17310000000.0  211100000000.0  5.96e-07  2.53e-07  1.89e-07
1200.0  18080000000.0  216500000000.0  6.29e-07  2.65e-07  1.98e-07
1300.0  18820000000.0  221400000000.0  6.61e-07  2.77e-07  2.0700000000000001e-07
1400.0  19530000000.0  225900000000.0  6.92e-07  2.8800000000000004e-07  2.15e-07
1500.0  20219999999.999996  230100000000.00003  7.22e-07  2.98e-07  2.2400000000000002e-07
1600.0  20880000000.0  233900000000.0  7.53e-07  3.0900000000000003e-07  2.32e-07
1700.0  21520000000.0  237600000000.00003  7.820000000000001e-07  3.1900000000000004e-07  2.4000000000000003e-07
1800.0  22140000000.0  240900000000.0  8.12e-07  3.3e-07  2.48e-07
2000.0  23340000000.0  247000000000.0  8.690000000000001e-07  3.49e-07  2.63e-07
2250.0  24760000000.0  253700000000.0  9.39e-07  3.73e-07  2.82e-07
2500.0  26100000000.0  259500000000.0  1.0080000000000001e-06  3.97e-07  3.0000000000000004e-07
2750.0  27370000000.0  264600000000.0  1.0760000000000002e-06  4.1900000000000003e-07  3.18e-07
3000.0  28590000000.0  269000000000.0  1.142e-06  4.4100000000000004e-07  3.35e-07
3250.0  29760000000.0  273000000000.0  1.207e-06  4.63e-07  3.5200000000000003e-07
3500.0  30880000000.0  276500000000.0  1.271e-06  4.84e-07  3.68e-07
3750.0  31960000000.0  279700000000.0  1.3350000000000001e-06  5.040000000000001e-07  3.8400000000000005e-07
4000.0  33010000000.0  282600000000.0  1.398e-06  5.250000000000001e-07  4.0000000000000003e-07
4500.0  35010000000.0  287500000000.0  1.522e-06  5.65e-07  4.3100000000000003e-07
5000.0  36910000000.0  291500000000.0  1.6450000000000001e-06  6.040000000000001e-07  4.61e-07
5500.0  38710000000.0  294800000000.0  1.7660000000000001e-06  6.420000000000001e-07  4.900000000000001e-07
6000.0  40430000000.0  297500000000.0  1.8850000000000002e-06  6.790000000000001e-07  5.19e-07
6500.0  42080000000.0  299800000000.0  2.004e-06  7.16e-07  5.47e-07
7000.0  43670000000.0  301700000000.0  2.122e-06  7.520000000000001e-07  5.74e-07
8000.0  46689999999.99999  304500000000.0  2.3550000000000003e-06  8.230000000000001e-07  6.280000000000001e-07
9000.0  49520000000.0  306300000000.0  2.5860000000000003e-06  8.930000000000001e-07  6.81e-07
10000.0  52200000000.0  307300000000.0  2.815e-06  9.61e-07  7.33e-07
11000.0  54740000000.0  307800000000.0  3.0430000000000003e-06  1.029e-06  7.830000000000001e-07
12000.0  57180000000.0  307900000000.0  3.27e-06  1.095e-06  8.33e-07
13000.0  59510000000.0  307600000000.0  3.496e-06  1.161e-06  8.820000000000001e-07
14000.0  61760000000.0  307000000000.0  3.723e-06  1.226e-06  9.310000000000001e-07
15000.0  63930000000.0  306200000000.0  3.948e-06  1.2900000000000001e-06  9.79e-07
16000.0  66020000000.0  305200000000.0  4.174e-06  1.353e-06  1.026e-06
17000.0  68060000000.0  304100000000.0  4.4e-06  1.4170000000000002e-06  1.0730000000000001e-06
18000.0  70030000000.0  302900000000.0  4.626e-06  1.4790000000000002e-06  1.12e-06
20000.0  73820000000.0  300100000000.0  5.078e-06  1.604e-06  1.212e-06
22500.0  78290000000.0  296300000000.0  5.6440000000000005e-06  1.757e-06  1.3270000000000002e-06
25000.0  82530000000.0  292300000000.0  6.212e-06  1.908e-06  1.4390000000000001e-06
27500.0  86560000000.0  288200000000.0  6.783e-06  2.057e-06  1.551e-06
30000.0  90410000000.0  284000000000.0  7.356e-06  2.205e-06  1.661e-06
32500.0  94100000000.0  279900000000.0  7.932000000000001e-06  2.351e-06  1.771e-06
35000.0  97650000000.0  275800000000.0  8.51e-06  2.4950000000000003e-06  1.8800000000000002e-06
37500.0  101100000000.0  271700000000.00003  9.091e-06  2.638e-06  1.989e-06
40000.0  104400000000.0  267800000000.0  9.675000000000001e-06  2.78e-06  2.097e-06
45000.0  110700000000.0  260100000000.00003  1.0900000000000002e-05  3.0600000000000003e-06  2.312e-06
50000.0  116700000000.0  252900000000.0  1.2e-05  3.3350000000000003e-06  2.527e-06
55000.0  122400000000.0  246000000000.0  1.3200000000000002e-05  3.6050000000000002e-06  2.74e-06
60000.0  127899999999.99998  239500000000.0  1.4400000000000001e-05  3.871e-06  2.9520000000000003e-06
65000.0  132600000000.0  233400000000.0  1.5600000000000003e-05  4.132e-06  3.164e-06
70000.0  137200000000.0  227600000000.00003  1.69e-05  4.389000000000001e-06  3.3740000000000002e-06
80000.0  146800000000.0  217000000000.0  1.93e-05  4.894e-06  3.7940000000000004e-06
90000.0  156600000000.0  207399999999.99997  2.1800000000000005e-05  5.381000000000001e-06  4.211e-06
100000.0  166100000000.0  198800000000.0  2.4200000000000002e-05  5.849e-06  4.624e-06
110000.0  175300000000.0  191000000000.0  2.6700000000000002e-05  6.300000000000001e-06  5.033e-06
120000.0  184100000000.0  183800000000.0  2.92e-05  6.734e-06  5.436e-06
130000.0  192600000000.00003  177300000000.0  3.1700000000000005e-05  7.152e-06  5.834e-06
140000.0  200700000000.0  171300000000.0  3.41e-05  7.5550000000000005e-06  6.227000000000001e-06
150000.0  208400000000.0  165700000000.0  3.66e-05  7.945000000000001e-06  6.613e-06
160000.0  215900000000.0  160600000000.0  3.9e-05  8.321e-06  6.993000000000001e-06
170000.0  223000000000.0  155800000000.0  4.1500000000000006e-05  8.684e-06  7.367000000000001e-06
180000.0  229800000000.0  151300000000.0  4.39e-05  9.036000000000001e-06  7.735000000000001e-06
200000.0  242800000000.0  143300000000.0  4.8700000000000005e-05  9.717e-06  8.454e-06
225000.0  257700000000.0  134500000000.0  5.47e-05  1.0500000000000001e-05  9.32e-06
250000.0  271600000000.0  126900000000.0  6.06e-05  1.13e-05  1.02e-05
275000.0  284600000000.0  120300000000.0  6.65e-05  1.2e-05  1.1000000000000001e-05
300000.0  296800000000.0  114400000000.0  7.22e-05  1.2600000000000001e-05  1.17e-05
325000.0  308300000000.0  109100000000.0  7.790000000000001e-05  1.3200000000000002e-05  1.25e-05
350000.0  319300000000.0  104400000000.0  8.36e-05  1.38e-05  1.3200000000000002e-05
375000.0  329799999999.99994  100100000000.0  8.910000000000001e-05  1.43e-05  1.39e-05
400000.0  339900000000.0  96210000000.0  9.460000000000002e-05  1.4900000000000001e-05  1.45e-05
450000.0  358900000000.0  89390000000.0  0.0001054  1.58e-05  1.58e-05
500000.0  376700000000.0  83590000000.0  0.00011590000000000001  1.67e-05  1.7e-05
550000.0  393400000000.00006  78600000000.0  0.0001262  1.76e-05  1.8100000000000003e-05
600000.0  409300000000.0  74240000000.0  0.0001363  1.83e-05  1.91e-05
650000.0  424300000000.0  70400000000.0  0.0001462  1.9e-05  2.01e-05
700000.0  438700000000.0  66980000000.00001  0.00015580000000000002  1.9600000000000002e-05  2.1000000000000002e-05
800000.0  465900000000.00006  61160000000.0  0.00017460000000000002  2.09e-05  2.2700000000000003e-05
900000.0  491400000000.0  56380000000.0  0.00019270000000000002  2.2000000000000003e-05  2.4300000000000005e-05
1000000.0  515800000000.0  52370000000.0  0.00021020000000000001  2.29e-05  2.57e-05
1100000.0  539200000000.0  48960000000.0  0.00022710000000000002  2.3800000000000003e-05  2.71e-05
1200000.0  562100000000.0  46010000000.0  0.0002434  2.4500000000000003e-05  2.8300000000000003e-05
1300000.0  584600000000.0  43430000000.0  0.0002593  2.5200000000000003e-05  2.9400000000000003e-05
1400000.0  606900000000.0  41150000000.0  0.0002747  2.59e-05  3.0400000000000004e-05
1500000.0  629200000000.0  39130000000.0  0.00028960000000000005  2.6400000000000005e-05  3.1400000000000004e-05
1600000.0  651300000000.0  37310000000.0  0.0003041  2.7000000000000002e-05  3.2300000000000006e-05
1700000.0  673600000000.0  35680000000.0  0.00031820000000000004  2.75e-05  3.32e-05
1800000.0  695900000000.0  34200000000.0  0.0003319  2.7900000000000004e-05  3.4e-05
2000000.0  740900000000.0  31600000000.0  0.00035810000000000003  2.8800000000000002e-05  3.55e-05
2250000.0  797800000000.0  28920000000.0  0.000389  2.9900000000000005e-05  3.71e-05
2500000.0  855500000000.0  26690000000.0  0.000418  3.07e-05  3.85e-05
2750000.0  913800000000.0  24810000000.0  0.0004452000000000001  3.15e-05  3.97e-05
3000000.0  972300000000.0  23200000000.0  0.0004708  3.21e-05  4.08e-05
3250000.0  1031000000000.0  21810000000.0  0.000495  3.27e-05  4.1700000000000004e-05
3500000.0  1089000000000.0  20580000000.0  0.0005179000000000001  3.3100000000000005e-05  4.26e-05
3750000.0  1146000000000.0  19500000000.0  0.0005398  3.3600000000000004e-05  4.3400000000000005e-05
4000000.0  1203000000000.0  18540000000.0  0.0005606000000000001  3.3900000000000004e-05  4.410000000000001e-05
4500000.0  1312000000000.0  16890000000.0  0.0005996  3.4800000000000006e-05  4.53e-05
5000000.0  1416000000000.0  15540000000.0  0.0006356  3.55e-05  4.63e-05
5500000.0  1512000000000.0  14400000000.0  0.0006693000000000002  3.61e-05  4.72e-05
6000000.0  1600000000000.0  13430000000.0  0.000701  3.66e-05  4.8e-05
6500000.0  1681000000000.0  12589999999.999998  0.0007311  3.71e-05  4.860000000000001e-05
7000000.0  1754000000000.0  11860000000.0  0.0007599  3.7500000000000003e-05  4.92e-05
8000000.0  1878000000000.0  10640000000.0  0.0008145000000000001  3.85e-05  5.030000000000001e-05
9000000.0  1978000000000.0  9666000000.0  0.000866  3.9500000000000005e-05  5.1200000000000004e-05
10000000.0  2057000000000.0  8867000000.0  0.0009152  4.0300000000000004e-05  5.190000000000001e-05
11000000.0  2120000000000.0  8198000000.0  0.0009628000000000001  4.1e-05  5.2600000000000005e-05
12000000.0  2170000000000.0  7629000000.0  0.0010091  4.1700000000000004e-05  5.3200000000000006e-05
13000000.0  2210000000000.0  7140000000.0  0.0010546  4.2300000000000005e-05  5.3700000000000004e-05
14000000.0  2242000000000.0  6714000000.0  0.0010993  4.2900000000000006e-05  5.42e-05
15000000.0  2268000000000.0  6339000000.0  0.0011435  4.35e-05  5.47e-05
16000000.0  2289000000000.0  6007000000.0  0.0011872  4.4000000000000006e-05  5.5100000000000004e-05
17000000.0  2305000000000.0  5709999999.999999  0.0012306  4.4500000000000004e-05  5.56e-05
18000000.0  2318000000000.0  5443000000.0  0.0012737000000000002  4.51e-05  5.5900000000000004e-05
20000000.0  2333000000000.0  4982000000.0  0.0013594000000000002  4.68e-05  5.67e-05
22500000.0  2340000000000.0  4511000000.0  0.0014661000000000003  4.940000000000001e-05  5.75e-05
25000000.0  2336000000000.0  4126000000.0  0.0015728  5.18e-05  5.830000000000001e-05
27500000.0  2323000000000.0  3806000000.0  0.0016798  5.410000000000001e-05  5.910000000000001e-05
30000000.0  2305000000000.0  3535000000.0  0.0017877000000000004  5.64e-05  5.980000000000001e-05
32500000.0  2282000000000.0  3302000000.0  0.0018965000000000002  5.860000000000001e-05  6.0400000000000004e-05
35000000.0  2256000000000.0  3099000000.0  0.0020065  6.0700000000000005e-05  6.110000000000001e-05
37500000.0  2227000000000.0  2922000000.0  0.0021178  6.290000000000001e-05  6.18e-05
40000000.0  2197000000000.0  2764000000.0  0.0022307  6.500000000000001e-05  6.240000000000001e-05
45000000.0  2135000000000.0  2498000000.0  0.0024612  7.290000000000001e-05  6.360000000000001e-05
50000000.0  2072000000000.0  2282000000.0  0.0026987  8.050000000000002e-05  6.49e-05
55000000.0  2010000000000.0  2102000000.0  0.0029434  8.78e-05  6.610000000000001e-05
60000000.0  1950000000000.0  1949000000.0  0.0031956000000000003  9.5e-05  6.740000000000001e-05
65000000.0  1907000000000.0  1819000000.0  0.0034547000000000007  0.0001019  6.860000000000001e-05
70000000.0  1864000000000.0  1706000000.0  0.0037196  0.00010880000000000002  6.99e-05
80000000.0  1772000000000.0  1519000000.0  0.0042695  0.000134  7.25e-05
90000000.0  1695000000000.0  1370000000.0  0.0048460000000000005  0.00015710000000000002  7.52e-05
100000000.0  1626000000000.0  1250000000.0  0.005448  0.000179  7.81e-05
110000000.0  1563000000000.0  1150000000.0  0.006075100000000001  0.0002  8.1e-05
120000000.0  1505000000000.0  1065000000.0  0.0067266  0.00022040000000000002  8.410000000000001e-05
130000000.0  1453000000000.0  993200000.0  0.007402400000000001  0.00024050000000000002  8.720000000000002e-05
140000000.0  1404000000000.0  930600000.0  0.0081022  0.00026030000000000004  9.050000000000002e-05
150000000.0  1359000000000.0  875700000.0  0.0088255  0.00028000000000000003  9.400000000000001e-05
160000000.0  1317000000000.0  827300000.0  0.009572400000000002  0.0002995  9.750000000000001e-05
170000000.0  1278000000000.0  784300000.0  0.0103  0.00031890000000000005  0.00010120000000000001
180000000.0  1241000000000.0  745700000.0  0.0111  0.00033830000000000004  0.000105
200000000.0  1174000000000.0  679400000.0  0.0128  0.00041200000000000004  0.0001129
225000000.0  1099000000000.0  612100000.0  0.015  0.0005168000000000001  0.0001235
250000000.0  1034000000000.0  557500000.0  0.0173  0.0006146000000000001  0.00013480000000000002
275000000.0  975400000000.0001  512200000.0  0.0198  0.0007088  0.00014690000000000002
300000000.0  923100000000.0  474100000.0  0.0225  0.0008013  0.00015960000000000003
325000000.0  876000000000.0  441500000.0  0.0252  0.0008931000000000001  0.0001731
350000000.0  833500000000.0  413300000.0  0.0282  0.0009848  0.00018730000000000003
375000000.0  795000000000.0  388600000.0  0.031200000000000002  0.0010769  0.0002022
400000000.0  759900000000.0  366800000.0  0.0345  0.0011697  0.0002177
450000000.0  698700000000.0  330200000.0  0.041299999999999996  0.0015211000000000003  0.0002509
500000000.0  647500000000.0  300400000.0  0.0487  0.0018503000000000003  0.00028670000000000003
550000000.0  604200000000.0  275800000.0  0.0567  0.0021696000000000003  0.0003251
600000000.0  567400000000.0  255100000.0  0.0653  0.0024844000000000003  0.00036600000000000006
650000000.0  536000000000.0  237400000.0  0.0743  0.0027971  0.00040930000000000003
700000000.0  508900000000.0  222100000.0  0.0839  0.0031090000000000002  0.0004548
800000000.0  465200000000.00006  197000000.0  0.1045  0.0042592  0.0005521
900000000.0  431500000000.0  177100000.0  0.1268  0.005304500000000001  0.0006569000000000001
1000000000.0  400200000000.00006  161100000.0  0.1509  0.0063055  0.0007689000000000001
