energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
449.999  11920000000.0  99949999999.99998  3.97e-07  2.2500000000000002e-07  1.6300000000000002e-07
499.999  12560000000.0  102800000000.0  4.25e-07  2.39e-07  1.7400000000000002e-07
549.999  13170000000.0  105300000000.0  4.5300000000000005e-07  2.5200000000000003e-07  1.83e-07
599.999  13759999999.999998  107600000000.0  4.800000000000001e-07  2.65e-07  1.9300000000000002e-07
649.999  14320000000.0  109700000000.0  5.06e-07  2.77e-07  2.02e-07
699.999  14860000000.0  111600000000.0  5.32e-07  2.89e-07  2.1100000000000002e-07
799.999  15890000000.0  114900000000.0  5.830000000000001e-07  3.13e-07  2.2900000000000003e-07
899.999  16850000000.0  117700000000.0  6.33e-07  3.3600000000000004e-07  2.46e-07
999.999  17760000000.0  120100000000.0  6.82e-07  3.58e-07  2.62e-07
1100.0  18630000000.0  122200000000.0  7.3e-07  3.8e-07  2.7800000000000003e-07
1200.0  19460000000.0  124000000000.0  7.78e-07  4.01e-07  2.94e-07
1300.0  20250000000.0  125600000000.0  8.25e-07  4.2200000000000005e-07  3.0900000000000003e-07
1400.0  21020000000.0  127000000000.0  8.71e-07  4.4300000000000004e-07  3.2400000000000004e-07
1500.0  21760000000.0  128300000000.0  9.170000000000001e-07  4.63e-07  3.39e-07
1600.0  22470000000.0  129400000000.0  9.630000000000001e-07  4.830000000000001e-07  3.53e-07
1700.0  23160000000.0  130399999999.99998  1.0080000000000001e-06  5.03e-07  3.6700000000000004e-07
1800.0  23830000000.0  131199999999.99998  1.0530000000000001e-06  5.22e-07  3.82e-07
2000.0  25120000000.0  132700000000.0  1.142e-06  5.6e-07  4.09e-07
2250.0  26650000000.0  134100000000.0  1.252e-06  6.070000000000001e-07  4.4300000000000004e-07
2500.0  28090000000.0  135200000000.0  1.3610000000000002e-06  6.53e-07  4.7600000000000003e-07
2750.0  29460000000.0  136000000000.0  1.4700000000000001e-06  6.98e-07  5.08e-07
3000.0  30770000000.0  136500000000.0  1.577e-06  7.420000000000001e-07  5.4e-07
3250.0  32020000000.0  136900000000.0  1.6850000000000002e-06  7.860000000000001e-07  5.71e-07
3500.0  33230000000.0  137100000000.00002  1.791e-06  8.29e-07  6.01e-07
3750.0  34400000000.0  137200000000.0  1.898e-06  8.71e-07  6.310000000000001e-07
4000.0  35530000000.0  137200000000.0  2.004e-06  9.140000000000001e-07  6.61e-07
4500.0  37680000000.0  136900000000.0  2.216e-06  9.970000000000002e-07  7.200000000000001e-07
5000.0  39720000000.0  136400000000.0  2.4270000000000002e-06  1.0790000000000002e-06  7.78e-07
5500.0  41660000000.0  135700000000.0  2.639e-06  1.159e-06  8.35e-07
6000.0  43510000000.0  134800000000.0  2.8500000000000002e-06  1.2390000000000001e-06  8.91e-07
6500.0  45290000000.0  133900000000.0  3.062e-06  1.317e-06  9.46e-07
7000.0  47000000000.0  132899999999.99998  3.2730000000000003e-06  1.395e-06  1.001e-06
8000.0  50240000000.0  130800000000.0  3.6980000000000004e-06  1.548e-06  1.109e-06
9000.0  53290000000.0  128500000000.0  4.124000000000001e-06  1.698e-06  1.216e-06
10000.0  56170000000.0  126300000000.00002  4.551e-06  1.8460000000000002e-06  1.3210000000000001e-06
11000.0  58920000000.0  124100000000.0  4.981e-06  1.991e-06  1.4250000000000001e-06
12000.0  61540000000.0  121900000000.0  5.412e-06  2.133e-06  1.529e-06
13000.0  64050000000.0  119700000000.0  5.844e-06  2.274e-06  1.6310000000000001e-06
14000.0  66470000000.0  117600000000.0  6.278000000000001e-06  2.412e-06  1.7330000000000002e-06
15000.0  68800000000.0  115600000000.0  6.7140000000000004e-06  2.548e-06  1.8340000000000001e-06
16000.0  71060000000.0  113600000000.0  7.151000000000001e-06  2.683e-06  1.935e-06
17000.0  73240000000.0  111700000000.0  7.5890000000000005e-06  2.815e-06  2.035e-06
18000.0  75370000000.0  109800000000.0  8.028e-06  2.9460000000000003e-06  2.1350000000000003e-06
